Project Name,Package Name,Architecture Smell,Cause of the Smell
android-mvc-framework-master,com.android_mvc.framework.activities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.activities; com.android_mvc.framework.controller.validation
android-mvc-framework-master,com.android_mvc.framework.activities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.activities; com.android_mvc.framework.controller.routing; com.android_mvc.framework.controller.validation
android-mvc-framework-master,com.android_mvc.framework.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.common; com.android_mvc.framework.db
android-mvc-framework-master,com.android_mvc.framework.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.common; com.android_mvc.framework.db; com.android_mvc.framework.db.schema
android-mvc-framework-master,com.android_mvc.framework.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.framework.db
android-mvc-framework-master,com.android_mvc.framework.controller.routing,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.controller.routing; com.android_mvc.framework.controller.validation
android-mvc-framework-master,com.android_mvc.framework.controller.routing,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.controller.routing; com.android_mvc.framework.controller.validation; com.android_mvc.framework.activities
android-mvc-framework-master,com.android_mvc.framework.controller.routing,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.framework.controller.validation
android-mvc-framework-master,com.android_mvc.framework.controller.validation,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.controller.validation; com.android_mvc.framework.activities
android-mvc-framework-master,com.android_mvc.framework.controller.validation,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.controller.validation; com.android_mvc.framework.activities; com.android_mvc.framework.controller.routing
android-mvc-framework-master,com.android_mvc.framework.controller.validation,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.framework.activities
android-mvc-framework-master,com.android_mvc.framework.db.dao,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseDAO; Finder]; [BaseDBDAO]; [BasePrefDAO; FWPrefDAO; IFWDAO]. LCC (Lack of Component Cohesion) = 0.5
android-mvc-framework-master,com.android_mvc.framework.db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.db; com.android_mvc.framework.common
android-mvc-framework-master,com.android_mvc.framework.db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.db; com.android_mvc.framework.db.schema; com.android_mvc.framework.common
android-mvc-framework-master,com.android_mvc.framework.db,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.framework.db.schema
android-mvc-framework-master,com.android_mvc.framework.db.schema,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.db.schema; com.android_mvc.framework.common; com.android_mvc.framework.db
android-mvc-framework-master,com.android_mvc.framework.ui,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.framework.ui.view.etc
android-mvc-framework-master,com.android_mvc.framework.ui.view.etc,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.ui.view.etc; com.android_mvc.framework.ui.view
android-mvc-framework-master,com.android_mvc.framework.ui.view,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.ui.view; com.android_mvc.framework.ui.view.etc
android-mvc-framework-master,com.android_mvc.framework.ui.view,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.framework.ui.view.etc
android-mvc-framework-master,com.android_mvc.sample_project.activities.func_db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.sample_project.activities.func_db; com.android_mvc.sample_project.controller
android-mvc-framework-master,com.android_mvc.sample_project.activities.func_map,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.sample_project.activities.func_map; com.android_mvc.sample_project.controller
android-mvc-framework-master,com.android_mvc.sample_project.activities.func_map,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.framework.ui.view.map
android-mvc-framework-master,com.android_mvc.sample_project.activities.func_net,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.sample_project.activities.func_net; com.android_mvc.sample_project.controller
android-mvc-framework-master,com.android_mvc.sample_project.activities.installation,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.sample_project.activities.installation; com.android_mvc.sample_project.controller
