Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
34_mint_project-master,com.mint.project,MemberController,login,Long Parameter List,The method has 5 parameters. ,90
34_mint_project-master,com.mint.project,MovieController,insertStarpoint,Long Parameter List,The method has 5 parameters. ,342
34_mint_project-master,com.mint.project,MovieController,updateStarpoint,Long Parameter List,The method has 6 parameters. ,373
34_mint_project-master,com.mint.project,TasteController,tasteAjax,Long Parameter List,The method has 5 parameters. ,127
34_mint_project-master,com.mint.project,TasteController,tasteAjax,Magic Number,The method contains a magic number: 86,127
34_mint_project-master,com.mint.project,TasteController,tasteAjax_2,Magic Number,The method contains a magic number: 2,158
34_mint_project-master,com.mint.project,TasteController,tasteAjax_2,Magic Number,The method contains a magic number: 86,158
34_mint_project-master,com.mint.project,UserController,updateUser,Long Parameter List,The method has 5 parameters. ,120
34_mint_project-master,com.mint.project.aop,TasteAop,pointToTaste,Complex Method,Cyclomatic complexity of the method is 29,49
34_mint_project-master,com.mint.project.aop,TasteAop,pointToTaste,Long Method,The method has 141 lines of code.,49
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Complex Method,Cyclomatic complexity of the method is 30,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Long Method,The method has 123 lines of code.,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 27,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 2,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 3,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 4,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 5,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 6,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 7,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 8,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 9,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 10,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 11,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 12,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 13,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 14,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 15,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 16,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 17,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 18,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 19,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 20,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 21,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 22,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 23,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 24,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 25,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 26,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 2,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 3,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 4,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 5,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 6,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 7,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 8,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 9,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 10,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 11,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 12,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 13,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 14,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 15,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 16,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 17,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 18,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 19,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 20,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 21,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 22,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 23,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 24,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 25,205
34_mint_project-master,com.mint.project.aop,TasteAop,getKeyw,Magic Number,The method contains a magic number: 26,205
34_mint_project-master,com.mint.project.dtos,GenreDto,GenreDto,Long Parameter List,The method has 31 parameters. ,44
34_mint_project-master,com.mint.project.dtos,GenreDto,toString,Long Statement,The length of the statement "return "GenreDto [gseq=" + gseq + "` guseq="+ guseq+ "` gaction="+ gaction+ "` gcomedy="+ gcomedy+ "` gcrime="+ gcrime+ "` gdocumentary="+ gdocumentary+ "` gdrama="+ gdrama+ "` gfamily="+ gfamily+ "` gfantasy="+ gfantasy+ "` gnoir="+ gnoir+ "` ghorror="+ ghorror+ "` gmusical="+ gmusical+ "` gmystery="+ gmystery+ "` gromance="+ gromance+ "` gsf="+ gsf+ "` gsports="+ gsports+ "` gthriller="+ gthriller+ "` gwar="+ gwar+ "` gcar="+ gcar+ "` grabbit="+ grabbit+ "` ganimation="+ ganimation+ "` gchildren="+ gchildren+ "` ghistory="+ ghistory+ "` groco="+ groco+ "` gdisaster="+ gdisaster+ "` gwuxia="+ gwuxia+ "` gwestern="+ gwestern+ "` ghotguy="+ ghotguy+ "` ghighteen="+ ghighteen+ "` gdomestic="+ gdomestic+ "` gforeign="+ gforeign+ "]";" is 740.,271
34_mint_project-master,com.mint.project.dtos,MovieDto,toString,Long Statement,The length of the statement "return "MovieDto [mseq=" + mseq + "` mimg="+ mimg+ "` mkeyw="+ mkeyw+ "` mshowdate="+ mshowdate+ "` mdirector="+ mdirector+ "` mtitle="+ mtitle+ "` mage="+ mage+ "` mactor="+ mactor+ "` msummary="+ msummary+ "` mgrade="+ mgrade+ "` mmdpick="+ mmdpick+ "` mfollow="+ mfollow+ "]";" is 279.,96
34_mint_project-master,com.mint.project.dtos,MovieDto,MovieDto,Long Parameter List,The method has 12 parameters. ,103
