Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
android-mvc-framework-master,com.android_mvc.framework.common,AbstractAppSettings,AbstractAppSettings,Abstract Function Call From Constructor,The constructor AbstractAppSettings calls a virtual method initForFW.,40
android-mvc-framework-master,com.android_mvc.framework.common,BaseUtil,mustSuppressDebugLogByAnnotation,Empty catch clause,The method has an empty catch block.,119
android-mvc-framework-master,com.android_mvc.framework.common,DateTimeUtil,string2calendar,Empty catch clause,The method has an empty catch block.,26
android-mvc-framework-master,com.android_mvc.framework.db.dao,Finder,findAll,Long Statement,The length of the statement "Cursor c=db.query(dummy_entity.tableName()`dummy_entity.columns()`selection`null`null`null`orderDescription`limitClause);" is 121.,76
android-mvc-framework-master,com.android_mvc.framework.gps,LocationUtil,geopoint2location,Magic Number,The method contains a magic number: 1000000F,66
android-mvc-framework-master,com.android_mvc.framework.gps,LocationUtil,geopoint2location,Magic Number,The method contains a magic number: 1000000F,66
android-mvc-framework-master,com.android_mvc.framework.gps,LocationUtil,geopointFromCoordinate,Magic Number,The method contains a magic number: 1E6,105
android-mvc-framework-master,com.android_mvc.framework.gps,LocationUtil,geopointFromCoordinate,Magic Number,The method contains a magic number: 1E6,105
android-mvc-framework-master,com.android_mvc.framework.net,HttpPostRequest,handleResponse,Missing default,The following switch statement is missing a default case: switch (response_code) {,143
android-mvc-framework-master,com.android_mvc.framework.net.old,HttpPostTask,beforeExecution,Missing default,The following switch statement is missing a default case: switch (response.getStatusLine().getStatusCode()) {,130
android-mvc-framework-master,com.android_mvc.framework.net.old,HttpPostTask,handleResponse,Missing default,The following switch statement is missing a default case: switch (response.getStatusLine().getStatusCode()) {,153
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,AnimationDescription,sleepMS,Empty catch clause,The method has an empty catch block.,182
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,AnimationDescription,addViewOnStage,Long Statement,The length of the statement "root_layout.addView(v`new LinearLayout.LayoutParams(LinearLayout.LayoutParams.WRAP_CONTENT`LinearLayout.LayoutParams.WRAP_CONTENT));" is 132.,348
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,ArcAnimationDescription,ArcAnimationDescription,Magic Number,The method contains a magic number: 360,36
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,ArcAnimationDescription,describeAsList,Magic Number,The method contains a magic number: 180,62
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,ArcAnimationDescription,describeAsList,Magic Number,The method contains a magic number: 2,62
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,ArcAnimationDescription,describeAsList,Magic Number,The method contains a magic number: 360f,62
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,ArcAnimationDescription,describeAsList,Magic Number,The method contains a magic number: 2,62
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,ArcAnimationDescription,describeAsList,Magic Number,The method contains a magic number: 360f,62
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,ArcAnimationDescription,describeAsList,Magic Number,The method contains a magic number: 2,62
android-mvc-framework-master,com.android_mvc.framework.ui.anim.desc,ArcAnimationDescription,describeAsList,Magic Number,The method contains a magic number: 360f,62
