Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
19_s_framework-master,com.hg.ecommerce.action.demo,AdvancedDemoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action.demo,DemoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action.demo,RestfulController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action,DemoControllerAdvice,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action.extension,ActionBindingInitializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action.extension,MIME,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PLAIN; HTML; JPEG; PNG; JSON; FLV; MKV; WMV; AVI; MOV; MP4; VCF; VCS; JAVA; C; CSS; CSV; PSD; TIF; SVG; GIF; BMP; WAV; AIF; WEBA; ZIP; DTD; XML; SWF; SH; RAR; EXE; LNK; APPLICATION; LATEX; ISO; WOFF; TTF; TORRENT; DMG; ACE; _7Z; WSDL; DOC; JAR; JS; EPUB; PDF; MOBI; PPT; PPTX; DOCX; XLS; XLSX; SQL
19_s_framework-master,com.hg.ecommerce.action.extension,MIME,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: PLAIN; HTML; JPEG; PNG; JSON; FLV; MKV; WMV; AVI; MOV; MP4; VCF; VCS; JAVA; C; CSS; CSV; PSD; TIF; SVG; GIF; BMP; WAV; AIF; WEBA; ZIP; DTD; XML; SWF; SH; RAR; EXE; LNK; APPLICATION; LATEX; ISO; WOFF; TTF; TORRENT; DMG; ACE; _7Z; WSDL; DOC; JAR; JS; EPUB; PDF; MOBI; PPT; PPTX; DOCX; XLS; XLSX; SQL
19_s_framework-master,com.hg.ecommerce.action.extension,ModelGenController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action.extension.editor,CustomDateEditor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action.extension.editor,SysSettingEditor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action.main,AppController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.action.main,SysSettingController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.config,ProjectRuntimeConfig,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
19_s_framework-master,com.hg.ecommerce.config,ProjectRuntimeConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.config.runtime,ClassFactory,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
19_s_framework-master,com.hg.ecommerce.config.runtime,ClassFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.dao,BaseDao,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.dao.impl,BaseDaoImpl,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
19_s_framework-master,com.hg.ecommerce.dao.support,IOperators,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EQ; NE; MOD; BIT_LEFT; BIT_RIGHT; BIT_AND; BIT_OR; BIT_XOR; LOG_AND; LOG_OR; MULTI; PLUS; SUB; DIV; LT; LE; GT; GE; BETWEEN; IS; NOT; IS_NULL; IS_NOT; IS_NOT_NULL; LIKE; NOT_LIKE; IN; NOT_IN; NULL; INSERT; VALUES; DELETE; UPDATE; SET; SELECT; DISTINCT; FROM; WHERE; AND; OR; ORDER; DESC; ASC; LIMIT; LP; RP; TLP; TRP; COMMA; QUOTE; BLANK; AVG; COUNT; FIRST; LAST; MAX; MIN; SUM; GROUPBY; HAVING; UCASE; LCASE; MID; LEN; ROUND; NOW; FORMAT; AS; sort; aor
19_s_framework-master,com.hg.ecommerce.dao.support,IProjections,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): IOperators
19_s_framework-master,com.hg.ecommerce.dao.support,ISQLProvider,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): IOperators
19_s_framework-master,com.hg.ecommerce.dao.support,ISQLProvider,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 38 public methods
19_s_framework-master,com.hg.ecommerce.dao.support,ProjectedWrapper,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
19_s_framework-master,com.hg.ecommerce.dao.support,SQLWrapper,Feature Envy,The tool detected a instance of this smell because update is more interested in members of the type: ISQLProvider
19_s_framework-master,com.hg.ecommerce.dao.support,SQLWrapper,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 44 public methods
19_s_framework-master,com.hg.ecommerce.dao.support,UUIDGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.dao.support.projection,MongoDBProjections,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
19_s_framework-master,com.hg.ecommerce.dao.support.projection,MongoDBProjections,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
19_s_framework-master,com.hg.ecommerce.dao.support.projection,MSSQLProjections,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
