Project Name,Package Name,Architecture Smell,Cause of the Smell
Slick-master,com.mrezanasirloo.slick.sample.cutstomview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ViewPresenter; CustomView; ViewCustomView; ActivityCustomView; ActivityCustomViewTest; CustomView; ActivityCustomView; PresenterCustomView]; [ViewCustomView]. LCC (Lack of Component Cohesion) = 0.22
Slick-master,com.mrezanasirloo.slick.sample.cutstomview.dagger,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mrezanasirloo.slick.sample.cutstomview.dagger; com.mrezanasirloo.slick.sample; com.mrezanasirloo.slick.sample.di
Slick-master,com.mrezanasirloo.slick.sample.cutstomview.dagger,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ViewCustomViewDagger; CustomViewDagger; PresenterCustomViewDagger; ActivityCustomViewDagger; ActivityCustomViewDaggerTest; CustomViewDagger; PresenterCustomViewDagger; ActivityCustomViewDagger]; [ViewCustomViewDagger]. LCC (Lack of Component Cohesion) = 0.22
Slick-master,com.mrezanasirloo.slick.sample.di,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mrezanasirloo.slick.sample.di; com.mrezanasirloo.slick.sample.activity.dagger; com.mrezanasirloo.slick.sample
Slick-master,com.mrezanasirloo.slick.sample.di,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AppModule]; [AppComponent]; [DaggerComponent]; [AppModule]; [AppComponent]; [DaggerComponent]. LCC (Lack of Component Cohesion) = 1.0
Slick-master,com.mrezanasirloo.slick.sample.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActivitySimple; PresenterSimple; ViewSimple; ActivitySimple; PresenterSimple]; [ActivitySimpleTest; ActivityBaseTest; ViewTestable; ViewSimple]. LCC (Lack of Component Cohesion) = 0.22
Slick-master,com.mrezanasirloo.slick.sample.activity.dagger,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mrezanasirloo.slick.sample.activity.dagger; com.mrezanasirloo.slick.sample; com.mrezanasirloo.slick.sample.di
Slick-master,com.mrezanasirloo.slick.sample.activity.dagger,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DaggerModule]; [PresenterSimpleDagger; ViewSimpleDagger; ActivitySimpleDagger; PresenterSimpleDagger; ActivitySimpleDagger]; [ActivitySimpleDaggerTest]; [DaggerModule]; [ViewSimpleDagger]. LCC (Lack of Component Cohesion) = 0.56
Slick-master,com.mrezanasirloo.slick.sample,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mrezanasirloo.slick.sample; com.mrezanasirloo.slick.sample.di; com.mrezanasirloo.slick.sample.activity.dagger
Slick-master,com.mrezanasirloo.slick.sample,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.mrezanasirloo.slick.sample.di
