Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
mvp55_EasyMVP-master,easymvp.compiler,EasyMVPProcessor,parseActivityView,Long Identifier,The length of the field ANDROID_SUPPORT_ACTIVITY_CLASS_NAME is 35.,168
mvp55_EasyMVP-master,easymvp.compiler,EasyMVPProcessor,parseFragmentView,Long Identifier,The length of the field ANDROID_SUPPORT_FRAGMENT_CLASS_NAME is 35.,205
mvp55_EasyMVP-master,easymvp.compiler,EasyMVPProcessor,parseCustomView,Long Identifier,The length of the field ANDROID_CUSTOM_VIEW_CLASS_NAME is 30.,241
mvp55_EasyMVP-master,easymvp.compiler,EasyMVPProcessor,parseConductorController,Long Identifier,The length of the field CONDUCTOR_CONTROLLER_CLASS_NAME is 31.,271
mvp55_EasyMVP-master,easymvp.compiler.generator,AndroidLoaderUtils,get,Missing default,The following switch statement is missing a default case: switch (viewType) {,66
mvp55_EasyMVP-master,easymvp.compiler.generator,DelegateClassGenerator,build,Long Statement,The length of the statement "TypeSpec.Builder result=TypeSpec.classBuilder(getClassName()).addModifiers(Modifier.PUBLIC).addSuperinterface(ParameterizedTypeName.get(VIEW_DELEGATE`viewClass`getPresenterFactoryTypeName()));" is 192.,117
mvp55_EasyMVP-master,easymvp.compiler.generator,DelegateClassGenerator,build,Long Statement,The length of the statement "return JavaFile.builder(getPackageName()`result.build()).addFileComment("Generated class from EasyMVP. Do not modify!").build();" is 128.,117
mvp55_EasyMVP-master,easymvp.compiler.generator,PresenterLoaderGenerator,PresenterLoaderGenerator,Long Statement,The length of the statement "super(AndroidLoaderUtils.getPresenterLoader(supportLibrary).packageName()`AndroidLoaderUtils.getPresenterLoader(supportLibrary).simpleName());" is 142.,37
mvp55_EasyMVP-master,easymvp.compiler.generator,PresenterLoaderGenerator,build,Long Statement,The length of the statement "TypeSpec.Builder result=TypeSpec.classBuilder(getClassName()).addModifiers(Modifier.PUBLIC).addTypeVariable(TypeVariableName.get("P"`Presenter.class)).superclass(ParameterizedTypeName.get(AndroidLoaderUtils.getLoader(supportLibrary)`TypeVariableName.get("P")));" is 261.,43
mvp55_EasyMVP-master,easymvp.compiler.generator,PresenterLoaderGenerator,build,Long Statement,The length of the statement "return JavaFile.builder(getPackageName()`result.build()).addFileComment("Generated class from EasyMVP. Do not modify!").build();" is 128.,43
mvp55_EasyMVP-master,easymvp.compiler.generator,PresenterLoaderGenerator,addConstructor,Long Statement,The length of the statement "result.addMethod(MethodSpec.constructorBuilder().addParameter(CONTEXT`"context").addParameter(ParameterSpec.builder(PRESENTER_FACTORY_FIELD`"presenterFactory").build()).addModifiers(Modifier.PUBLIC).addStatement("super(context)").addStatement("this.$L = $L"`FIELD_PRESENTER_FACTORY`"presenterFactory").build());" is 311.,57
mvp55_EasyMVP-master,easymvp.compiler.generator,PresenterLoaderGenerator,addFields,Long Statement,The length of the statement "result.addField(FieldSpec.builder(PRESENTER_FACTORY_FIELD`FIELD_PRESENTER_FACTORY).addModifiers(Modifier.PRIVATE).build());" is 123.,69
mvp55_EasyMVP-master,easymvp.compiler.generator,PresenterLoaderGenerator,getOnStartLoadingMethod,Long Statement,The length of the statement "method.beginControlFlow("if ($L != null)"`FIELD_PRESENTER).addStatement("deliverResult($L)"`FIELD_PRESENTER).endControlFlow().beginControlFlow("else").addStatement("forceLoad()").endControlFlow();" is 196.,85
mvp55_EasyMVP-master,easymvp.compiler.generator,PresenterLoaderGenerator,getDefaultMethod,Long Statement,The length of the statement "return MethodSpec.methodBuilder(methodName).addModifiers(Modifier.PROTECTED).returns(void.class).addAnnotation(Override.class);" is 127.,113
mvp55_EasyMVP-master,easymvp.compiler.generator.decorator,BaseDecorator,addFields,Long Statement,The length of the statement "result.addField(FieldSpec.builder(delegateClassGenerator.getPresenterClass()`FIELD_PRESENTER`Modifier.PRIVATE).build()).addField(FieldSpec.builder(loader`"loader"`Modifier.PRIVATE).build()).addField(FieldSpec.builder(TypeName.INT`"loaderId"`Modifier.PRIVATE).build());" is 268.,56
