Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.controller,BookController,getCreateForm,8,1,1,24
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.controller,HomeController,getHomePage,4,1,1,20
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,BookDao,getSpecialPromotionsBasedOnUser,0,1,1,17
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,BookDao,getTop5BooksOnSale,0,1,0,19
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,BookDaoHibernate,BookDaoHibernate,3,1,0,20
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,BookDaoHibernate,getSpecialPromotionsBasedOnUser,4,1,1,24
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,BookDaoHibernate,getTop5BooksOnSale,4,1,0,32
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,CartDaoHibernate,CartDaoHibernate,3,1,0,16
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,CustomerDao,isCustomerSpecial,0,1,1,14
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,CustomerDaoHibernate,CustomerDaoHibernate,3,1,0,16
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,CustomerDaoHibernate,isCustomerSpecial,3,1,1,20
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,save,0,1,1,25
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,findByPrimaryKey,0,1,1,30
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,get,0,1,1,34
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,delete,0,1,1,39
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,remove,0,1,1,43
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,findAll,0,1,2,45
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,findAll,0,1,0,48
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,findByExample,0,1,2,51
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,getSession,0,1,0,54
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDao,flush,0,1,0,56
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDaoHibernate,GenericDaoHibernate,3,1,1,33
21_MavenSpringHibernateMockito-master,com.mayabansi.webappdemo.dao,GenericDaoHibernate,getSession,8,2,0,38
