Project Name,Package Name,Architecture Smell,Cause of the Smell
JDI-master,com.android.nunu,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu; com.android.nunu.ui.login
JDI-master,com.android.nunu,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu; com.android.nunu.ui.login; com.android.nunu.ui.home
JDI-master,com.android.nunu,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android.nunu.ui.login; com.android.nunu.ui.splash; com.android.nunu.ui.home
JDI-master,com.android.nunu.ui.home,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu.ui.home; com.android.nunu
JDI-master,com.android.nunu.ui.home,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu.ui.home; com.android.nunu; com.android.nunu.ui.login
JDI-master,com.android.nunu.ui.home,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android.nunu.ui.login
JDI-master,com.android.nunu.ui.home.adapter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HomeContentViewModel; HomeContentListener]; [EmptyItemViewModel; EmptyItemViewModelListener; HomeRVAdapter; AdapterListener; ItemContentViewHolder; ItemEmptyViewHolder]. LCC (Lack of Component Cohesion) = 0.25
JDI-master,com.android.nunu.ui.splash,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu.ui.splash; com.android.nunu
JDI-master,com.android.nunu.ui.splash,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu.ui.splash; com.android.nunu.ui.home; com.android.nunu
JDI-master,com.android.nunu.ui.login,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu.ui.login; com.android.nunu
JDI-master,com.android.nunu.ui.login,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu.ui.login; com.android.nunu; com.android.nunu.ui.splash
JDI-master,com.android.nunu.ui.base,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseViewModel]; [BaseFragment; BaseActivity; BaseDialog]; [Callback]; [BaseViewHolder]. LCC (Lack of Component Cohesion) = 0.67
JDI-master,com.android.nunu.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ClickableViewPager; OnClickListener; TapGestureListener; ViewPagerCustomDuration; ScrollerCustomDuration]; [NetworkUtils]; [AppLogger]; [ViewUtils]; [AppUtils]; [BindingUtils]; [DefineClassType]; [CommonUtils; AppConstants]; [ScreenUtils]; [ViewAnimationUtils]. LCC (Lack of Component Cohesion) = 0.67
JDI-master,com.android.nunu.apiservice,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LoginApiService; FacebookLoginRequest; GoogleLoginRequest; ServerLoginRequest]; [HomeApiService]; [HomeApiRequest]. LCC (Lack of Component Cohesion) = 0.5
JDI-master,com.android.nunu.apiservice.api,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ApiHelper; AppApiHelper; ApiEndPoint; ApiHeader; ProtectedApiHeader]; [ApiError]. LCC (Lack of Component Cohesion) = 0.33
JDI-master,com.android.nunu.data,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu.data; com.android.nunu.data.helpers
JDI-master,com.android.nunu.data,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android.nunu.apiservice.api; com.android.nunu.data.helpers
JDI-master,com.android.nunu.data.helpers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android.nunu.data.helpers; com.android.nunu.data
