Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample,MainActivityTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: activityRule
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample,MainActivityUnitTest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample,MainActivityUnitTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.activities,ArticleDetails,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.adapter,MainRVAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: articles; mContext; onitemclick; mView; itemImage; itemTitle; itemDes; itemDate
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.adapter,ViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mView; itemImage; itemTitle; itemDes; itemDate
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.api,ApiClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BASE_URL; retrofit
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.api,Constants,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: APIKey
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.api,Constants,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: APIKey
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,Article,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,ArticleResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,MainModel,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,MainModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,MainModelResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,MainModelResponse,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 68 public methods
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,MediaItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,MediaMetadataItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,ResultsItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,ResultsItem,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 37 public methods
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,Media,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,MediaList,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.model,MediaMetaData,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVC-2,com.test.mvcnytimessample.utils,SnackAlert,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
