Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
android-mvp-mvvm-flytour-master,com.fly.tour.common,ExampleInstrumentedTest,useAppContext,4,1,0,19
android-mvp-mvvm-flytour-master,com.fly.tour.common,BaseApplication,onCreate,11,2,0,18
android-mvp-mvvm-flytour-master,com.fly.tour.common,BaseApplication,getInstance,3,1,0,30
android-mvp-mvvm-flytour-master,com.fly.tour.common,ExampleUnitTest,addition_isCorrect,3,1,0,13
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,BaseAdapter,4,1,1,26
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onCreateViewHolder,5,1,2,31
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onBindLayout,0,1,0,38
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onCreateHolder,0,1,1,39
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onBindData,0,1,3,40
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onBindViewHolder,20,3,2,42
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onClick,3,1,1,47
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onLongClick,3,1,1,55
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,getItemCount,3,1,0,64
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,addAll,6,2,1,69
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,refresh,7,2,1,75
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,remove,4,1,1,82
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,remove,4,1,1,86
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,add,4,1,1,90
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,addLast,3,1,1,94
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,addFirst,4,1,1,97
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,clear,4,1,0,101
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,getDataList,3,1,0,106
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,setItemClickListener,3,1,1,110
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,setOnItemLongClickListener,3,1,1,114
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onItemClick,0,1,2,119
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,onItemLongClick,0,1,2,122
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,getItemViewType,3,1,1,125
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseAdapter,getListData,3,1,0,130
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,OnItemClickListener,onItemClick,0,1,2,119
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,OnItemLongClickListener,onItemLongClick,0,1,2,122
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,BaseBindAdapter,4,1,2,25
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,getItemCount,3,1,0,30
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,onCreateViewHolder,4,1,2,35
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,onBindViewHolder,4,1,2,41
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,BaseBindingViewHolder,3,1,1,49
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,getLayoutItemId,0,1,1,53
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,onBindItem,0,1,3,56
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,setItemClickListener,3,1,1,58
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,setOnItemLongClickListener,3,1,1,62
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,onItemClick,0,1,2,67
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,onItemLongClick,0,1,2,70
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindingViewHolder,BaseBindingViewHolder,3,1,1,49
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,OnItemClickListener,onItemClick,0,1,2,67
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,OnItemLongClickListener,onItemLongClick,0,1,2,70
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.command,BindingAction,call,0,1,0,11
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.command,BindingCommand,BindingCommand,3,1,1,14
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.command,BindingCommand,execute,5,2,0,18
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.viewadapter.daisyrefresh,ViewAdapter,onRefreshCommand,26,4,4,16
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.viewadapter.daisyrefresh,ViewAdapter,onRefresh,5,2,0,19
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.viewadapter.daisyrefresh,ViewAdapter,onLoadMore,5,2,0,27
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.viewadapter.daisyrefresh,ViewAdapter,onAutoLoad,5,2,0,35
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.viewadapter.recycleview,ViewAdapter,setLinearLayoutManager,5,1,2,19
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,BaseEvent,BaseEvent,3,1,1,14
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,BaseEvent,BaseEvent,4,1,2,18
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,BaseEvent,getCode,3,1,0,23
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,BaseEvent,setCode,3,1,1,27
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,BaseEvent,getData,3,1,0,31
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,BaseEvent,setData,3,1,1,35
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,SingleLiveEvent,observe,13,3,2,44
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,SingleLiveEvent,onChanged,5,2,1,53
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,SingleLiveEvent,setValue,4,1,1,62
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,SingleLiveEvent,call,3,1,0,68
android-mvp-mvvm-flytour-master,com.fly.tour.common.event.common,BaseActivityEvent,BaseActivityEvent,3,1,1,13
android-mvp-mvvm-flytour-master,com.fly.tour.common.event.common,BaseFragmentEvent,BaseFragmentEvent,3,1,1,12
android-mvp-mvvm-flytour-master,com.fly.tour.common.event.me,NewsDetailCurdEvent,NewsDetailCurdEvent,3,1,1,13
android-mvp-mvvm-flytour-master,com.fly.tour.common.event.me,NewsTypeCrudEvent,NewsTypeCrudEvent,3,1,1,13
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,ActivityManager,2,1,0,19
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,getInstance,11,3,0,23
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,addActivity,6,2,1,36
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,currentActivity,9,1,0,46
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,preActivity,8,2,0,58
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,finishActivity,4,1,0,70
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,finishActivity,7,2,1,78
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,removeActivity,6,2,1,89
