Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,BaseBindAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,OnItemClickListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.adapter,OnItemLongClickListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.viewadapter.daisyrefresh,ViewAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.binding.viewadapter.recycleview,ViewAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,BaseEvent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,EventCode,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: NEWS_TYPE_ADD; NEWS_TYPE_DELETE; NEWS_TYPE_UPDATE; NEWS_TYPE_QUERY; news_detail_add
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,MainCode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,NewsCode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,FindCode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,MeCode,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,MeCode,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: NEWS_TYPE_ADD; NEWS_TYPE_DELETE; NEWS_TYPE_UPDATE; NEWS_TYPE_QUERY; news_detail_add
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,Main,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android-mvp-mvvm-flytour-master,com.fly.tour.common.event,News,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
