Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
android-mvp-mvvm-flytour-master,com.fly.tour.common,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
android-mvp-mvvm-flytour-master,com.fly.tour.common,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
android-mvp-mvvm-flytour-master,com.fly.tour.common,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,preActivity,Magic Number,The method contains a magic number: 2,58
android-mvp-mvvm-flytour-master,com.fly.tour.common.manager,ActivityManager,appExit,Empty catch clause,The method has an empty catch block.,157
android-mvp-mvvm-flytour-master,com.fly.tour.common.util,AnimationUtils,moveToBottom,Long Statement,The length of the statement "TranslateAnimation hiddenAction=new TranslateAnimation(Animation.RELATIVE_TO_SELF`0.0f`Animation.RELATIVE_TO_SELF`0.0f`Animation.RELATIVE_TO_SELF`0.0f`Animation.RELATIVE_TO_SELF`1.0f);" is 184.,12
android-mvp-mvvm-flytour-master,com.fly.tour.common.util,AnimationUtils,moveToBottom,Magic Number,The method contains a magic number: 300,12
android-mvp-mvvm-flytour-master,com.fly.tour.common.util,AnimationUtils,moveToLocation,Long Statement,The length of the statement "TranslateAnimation visibleAction=new TranslateAnimation(Animation.RELATIVE_TO_SELF`0.0f`Animation.RELATIVE_TO_SELF`0.0f`Animation.RELATIVE_TO_SELF`1.0f`Animation.RELATIVE_TO_SELF`0.0f);" is 185.,25
android-mvp-mvvm-flytour-master,com.fly.tour.common.util,AnimationUtils,moveToLocation,Magic Number,The method contains a magic number: 300,25
android-mvp-mvvm-flytour-master,com.fly.tour.common.util,BitmapUtil,convertViewToBitmap,Long Statement,The length of the statement "view.measure(MeasureSpec.makeMeasureSpec(0`MeasureSpec.UNSPECIFIED)`MeasureSpec.makeMeasureSpec(0`MeasureSpec.UNSPECIFIED));" is 124.,72
android-mvp-mvvm-flytour-master,com.fly.tour.common.util,BitmapUtil,combineBitmap_Title,Long Statement,The length of the statement "titleBitmap=Bitmap.createScaledBitmap(titleBitmap`720`(int)((720f / titleBitmap.getWidth()) * titleBitmap.getHeight())`true);" is 125.,90
