Project Name,Package Name,Architecture Smell,Cause of the Smell
49_MVPDemo-master,com.booway.mvpdemo,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo; com.booway.mvpdemo.DemoList; com.booway.mvpdemo.utils
49_MVPDemo-master,com.booway.mvpdemo,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo; com.booway.mvpdemo.DemoList; com.booway.mvpdemo.retrofit; com.booway.mvpdemo.utils
49_MVPDemo-master,com.booway.mvpdemo,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo; com.booway.mvpdemo.DemoList; com.booway.mvpdemo.data; com.booway.mvpdemo.data.source.local; com.booway.mvpdemo.utils
49_MVPDemo-master,com.booway.mvpdemo,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.booway.mvpdemo.DemoList; com.booway.mvpdemo.DemoDetails; com.booway.mvpdemo.data
49_MVPDemo-master,com.booway.mvpdemo.component.djisdk,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AirCraftLocationBean; DjiSdkResponse; DjiSdkComponent; DjiSdkInterface]; [DjiSdkException]; [DownloadMediaFileStatus]. LCC (Lack of Component Cohesion) = 0.5
49_MVPDemo-master,com.booway.mvpdemo.data,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.data; com.booway.mvpdemo.data.source.local; com.booway.mvpdemo.utils; com.booway.mvpdemo
49_MVPDemo-master,com.booway.mvpdemo.data,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.data; com.booway.mvpdemo.data.source.local; com.booway.mvpdemo.utils; com.booway.mvpdemo; com.booway.mvpdemo.DemoList
49_MVPDemo-master,com.booway.mvpdemo.data.entities,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Book]; [CommonBean; Demo]; [InnerJoinResult]; [InnerJoinTest]; [innerResult]; [Relation]; [Test]. LCC (Lack of Component Cohesion) = 0.88
49_MVPDemo-master,com.booway.mvpdemo.data.source.local,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.data.source.local; com.booway.mvpdemo.utils; com.booway.mvpdemo; com.booway.mvpdemo.data
49_MVPDemo-master,com.booway.mvpdemo.data.source.local,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.data.source.local; com.booway.mvpdemo.utils; com.booway.mvpdemo; com.booway.mvpdemo.DemoList; com.booway.mvpdemo.data
49_MVPDemo-master,com.booway.mvpdemo.data.source.local,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BookDao; BookLocalDataSource]; [DemoDao; DemoLocalDataSource]; [MVPDatabase]; [RelationDao]. LCC (Lack of Component Cohesion) = 0.67
49_MVPDemo-master,com.booway.mvpdemo.DemoDetails,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.DemoDetails; com.booway.mvpdemo.utils; com.booway.mvpdemo
49_MVPDemo-master,com.booway.mvpdemo.DemoDetails,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DemoDetailsContract; DemoDetailsFragment; DemoDetailsModule; DemoDetailsPresenter; View]; [Presenter]. LCC (Lack of Component Cohesion) = 0.33
49_MVPDemo-master,com.booway.mvpdemo.DemoList,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.DemoList; com.booway.mvpdemo.utils; com.booway.mvpdemo
49_MVPDemo-master,com.booway.mvpdemo.DemoList,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.DemoList; com.booway.mvpdemo.retrofit; com.booway.mvpdemo.utils; com.booway.mvpdemo
49_MVPDemo-master,com.booway.mvpdemo.DemoList,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.DemoList; com.booway.mvpdemo.data; com.booway.mvpdemo.data.source.local; com.booway.mvpdemo.utils; com.booway.mvpdemo
49_MVPDemo-master,com.booway.mvpdemo.DemoList,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DemoListActivity; DemoListFragment; DemoItemListener; DemoListAdapter; DemoListModule; DemoListPresenter; DemoListContract; View]; [Presenter]. LCC (Lack of Component Cohesion) = 0.22
49_MVPDemo-master,com.booway.mvpdemo.retrofit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.booway.mvpdemo.retrofit; com.booway.mvpdemo.utils; com.booway.mvpdemo; com.booway.mvpdemo.DemoList
49_MVPDemo-master,com.booway.mvpdemo.retrofit,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultDownloadListener; DownloadFileService; DownloadInterceptor; DownloadListener; DownloadResponseBody; NullOnEmptyConverterFactory; UploadFileService; DownInfo; DownloadFileAPI; LoginAPI; LoginService; User; UploadFileAPI]; [Demo; DemoListPostAPI; DemoListService; DemoListAPI]; [HttpProgressOnNextListener]; [ProgressDownSubscriber]; [ProgressRequestBody; UploadProgressListener]. LCC (Lack of Component Cohesion) = 0.24
