Project Name,Package Name,Architecture Smell,Cause of the Smell
31_eshopper-master,br.com.eshopper.ecommerce.conf,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AppWebConfiguration]; [JPAConfiguration]; [JPAProductionConfiguration]; [RedisConfiguration]; [RedisProductionConfiguration]; [SecurityConfiguration]; [ServletSpringMVC]; [SpringSecurityFilterConfiguration]. LCC (Lack of Component Cohesion) = 1.0
31_eshopper-master,br.com.eshopper.ecommerce.controllers,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CategoriesController]; [ExceptionHandlerController]; [HomeController]; [LoginController]; [PaymentController]; [ProductsController]; [ProductsListController]; [ReportController]; [ShoppingCartController]; [UserController]. LCC (Lack of Component Cohesion) = 1.0
31_eshopper-master,br.com.eshopper.ecommerce.daos,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: br.com.eshopper.ecommerce.daos; br.com.eshopper.ecommerce.models
31_eshopper-master,br.com.eshopper.ecommerce.daos,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BrandDAO]; [CategoryDAO]; [PersonDAO]; [ProductDAO]; [PurchaseDAO]; [SaleDAO]; [SalesSummaryDAO]; [ShoppingBrandDAO]; [ShoppingCategoryDAO]; [ShoppingPersonDAO]; [SummaryUserDAO]; [UserDAO]. LCC (Lack of Component Cohesion) = 1.0
31_eshopper-master,br.com.eshopper.ecommerce.models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: br.com.eshopper.ecommerce.models; br.com.eshopper.ecommerce.daos
31_eshopper-master,br.com.eshopper.ecommerce.models,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): br.com.eshopper.ecommerce.daos; br.com.eshopper.loja.builders
31_eshopper-master,br.com.eshopper.ecommerce.models,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Brand; Product; Sale; ShoppingItem; ShoppingCartTest; ShoppingItemTest; Category; Person; SystemUser; Purchase; PurchaseObserver; SalesSummary; ShoppingCart]; [CartDto]; [CorreiosDto]; [DomainObject]; [EmptyJsonResponse]; [PaymentData]; [ProductFilter]; [ProductId]; [Role]; [SummaryUser]. LCC (Lack of Component Cohesion) = 0.45
31_eshopper-master,br.com.eshopper.ecommerce.pages,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: br.com.eshopper.ecommerce.pages; br.com.eshopper.ecommerce.system
31_eshopper-master,br.com.eshopper.ecommerce.system,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: br.com.eshopper.ecommerce.system; br.com.eshopper.ecommerce.pages
31_eshopper-master,br.com.eshopper.loja.builders,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: br.com.eshopper.loja.builders; br.com.eshopper.ecommerce.models
