Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.ui.details,DetailsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.ui.detailsPager,DetailsPagerActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.ui.detailsPager.adapters,DetailsPagerAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.ui,BaseActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.util,Converters,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.util,AppConstants,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DATABASE_NAME; API_PUBLIC_KEY; API_PRIVATE_KEY; CHARACTER_ID; CHARACTER_POSITION; DETAILS_ITEM_POSITION; DETAILS_LIST_TYPE; SEARCH_FLAG; BASE_URL; CHARACTERS; COMICS; SERIES; STORIES; EVENTS
MarvelApp-master,com.mohamedhefny.marveltask.util,AppConstants,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: DATABASE_NAME; API_PUBLIC_KEY; API_PRIVATE_KEY; CHARACTER_ID; CHARACTER_POSITION; DETAILS_ITEM_POSITION; DETAILS_LIST_TYPE; SEARCH_FLAG; BASE_URL; CHARACTERS; COMICS; SERIES; STORIES; EVENTS
MarvelApp-master,com.mohamedhefny.marveltask.util,EndPoints,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.util,EndPoints,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BASE_URL; CHARACTERS; COMICS; SERIES; STORIES; EVENTS
MarvelApp-master,com.mohamedhefny.marveltask.util,EndPoints,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: BASE_URL; CHARACTERS; COMICS; SERIES; STORIES; EVENTS
MarvelApp-master,com.mohamedhefny.marveltask.data.source.loacal,CharacterDao,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.data.source.remote.responseMapping.details,DetailsResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.data.source.remote.responseMapping,GeneralResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.data.source.remote.responseMapping.characters,CharacterResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.data.entities,Series,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
MarvelApp-master,com.mohamedhefny.marveltask.data.entities,CharLinks,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.data.entities,Character,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
MarvelApp-master,com.mohamedhefny.marveltask.data.entities,Stories,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
MarvelApp-master,com.mohamedhefny.marveltask.data.entities,Comics,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
MarvelApp-master,com.mohamedhefny.marveltask.data.entities,StoriesItemRes,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MarvelApp-master,com.mohamedhefny.marveltask.data.entities,StoriesItemRes,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ItemRes
MarvelApp-master,com.mohamedhefny.marveltask.data.entities,Events,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
