Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
14_LiteGithub-master,com.journeyOS.base.adapter,BaseRecyclerAdapter,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: BaseRecyclerAdapter; BaseViewHolder; NoDataViewHolder
14_LiteGithub-master,com.journeyOS.base.adapter,BaseViewHolder,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): IProvideItemId
14_LiteGithub-master,com.journeyOS.base,Constant,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: THEME; USE_CACHE; IMAGE_ENGINE; GUIDE_INITED; IMAGE_ENGINE_PICASSO; IMAGE_ENGINE_GLIDE; MENU_PROFILE; MENU_REPOS; MENU_NOTIFICATION; MENU_ISSUE; MENU_SEARCH; MENU_STARRED; MENU_SETTINGS; MENU_ABOUT; USER; EMAIL; GIT_HUB_ID; LITE_GIT_HUB; GIT_HUB_WEBSITE; LANGUAGE_PREFIX
14_LiteGithub-master,com.journeyOS.base,Constant,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: THEME; USE_CACHE; IMAGE_ENGINE; GUIDE_INITED; IMAGE_ENGINE_PICASSO; IMAGE_ENGINE_GLIDE; MENU_PROFILE; MENU_REPOS; MENU_NOTIFICATION; MENU_ISSUE; MENU_SEARCH; MENU_STARRED; MENU_SETTINGS; MENU_ABOUT; USER; EMAIL; GIT_HUB_ID; LITE_GIT_HUB; GIT_HUB_WEBSITE; LANGUAGE_PREFIX
14_LiteGithub-master,com.journeyOS.base.guide,LiteGuide,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; mActivity; mContentView; mMask; mScanRegions; mScanTargets; mContentLocationX; mContentLocationY; mIsGuiding; defaultJumpText; defaultNextText; mContentId
14_LiteGithub-master,com.journeyOS.base.guide,LiteGuide,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MaskLayout; LiteGuide
14_LiteGithub-master,com.journeyOS.base.guide,LiteGuide,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 38 public methods
14_LiteGithub-master,com.journeyOS.base.guide,MaskLayout,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; mContext; mLiteGuide; sPaint; mScannerList; mScanTargets; isDoingAnimation; scanIndex; mClickListener; mGuidePopupWindow; mRefreshTime; mMoveDuration; mExpandDuration; mMaskColor; mDoAnimator
14_LiteGithub-master,com.journeyOS.base.guide,MaskLayout,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
14_LiteGithub-master,com.journeyOS.base.guide,TyperTextView,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; SHOWING; SHOW_ALL; random; mText; handler; charIncrease; showingIncrease; typerRefreshTime; animationListener
14_LiteGithub-master,com.journeyOS.base.guide,TyperTextView,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: AnimationListener; TyperTextView
14_LiteGithub-master,com.journeyOS.base.menu,DrawerAdapter,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: ViewHolder
14_LiteGithub-master,com.journeyOS.base.menu,DrawerAdapter,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DrawerItem; DrawerAdapter; ViewHolder
14_LiteGithub-master,com.journeyOS.base.menu,ViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
14_LiteGithub-master,com.journeyOS.base.menu,ViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
14_LiteGithub-master,com.journeyOS.base.network,NetWork,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: value; value
14_LiteGithub-master,com.journeyOS.base.persistence,FileHelper,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
14_LiteGithub-master,com.journeyOS.base.persistence,SpUtils,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
14_LiteGithub-master,com.journeyOS.base.utils,BaseUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SEPARATOR
14_LiteGithub-master,com.journeyOS.base.utils,LogUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; BUILD_TYPE; DEBUG
14_LiteGithub-master,com.journeyOS.base.widget,SettingText,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
14_LiteGithub-master,com.journeyOS.base.widget,SettingText,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SettingView
14_LiteGithub-master,com.journeyOS.base.widget,SettingView,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 37 methods
14_LiteGithub-master,com.journeyOS.base.widget,SavedState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CREATOR; isError; errDesc
14_LiteGithub-master,com.journeyOS.core.api,ICoreApi,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
14_LiteGithub-master,com.journeyOS.core.api.thread,CoreExecutorsImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
14_LiteGithub-master,com.journeyOS.core.api.userprovider,AuthUser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: accessToken; loginId; name; email; authTime; scope; expireIn; selected; avatar
14_LiteGithub-master,com.journeyOS.core.base,BaseActivity,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: BaseActivity; IPermissionApi
14_LiteGithub-master,com.journeyOS.core.base,BaseListFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
14_LiteGithub-master,com.journeyOS.core.base,BaseListFragment,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
14_LiteGithub-master,com.journeyOS.core.base,BaseModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
14_LiteGithub-master,com.journeyOS.core.base,StatusDataResource,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: status; data; subData; message
14_LiteGithub-master,com.journeyOS.core.config,AppConfig,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: APP_NAME; BUGLY_APPID; APPLICATION_ID
14_LiteGithub-master,com.journeyOS.core.config,GithubConfig,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: GITHUB_BASE_URL; GITHUB_API_BASE_URL; CLIENT_ID; CLIENT_SECRET; REDIRECT_URL; AUTHURL; TOKENURL; SCOPE
14_LiteGithub-master,com.journeyOS.core.config,GithubConfig,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: GITHUB_BASE_URL; GITHUB_API_BASE_URL; CLIENT_ID; CLIENT_SECRET; REDIRECT_URL; AUTHURL; TOKENURL; SCOPE
14_LiteGithub-master,com.journeyOS.core,Messages,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BASE; MSG_FILE_ITEM_CILCKED; MSG_SEARCHING; what; arg1; arg2; obj
14_LiteGithub-master,com.journeyOS.core,Messages,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: BASE; MSG_FILE_ITEM_CILCKED; MSG_SEARCHING; what; arg1; arg2; obj
14_LiteGithub-master,com.journeyOS.core.http,AppHttpClient,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: NetworkBaseInterceptor; AppHttpClient
14_LiteGithub-master,com.journeyOS.core.http,AuthRequestModel,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: scopes; note; noteUrl; clientId; clientSecret
14_LiteGithub-master,com.journeyOS.core.http,HttpErrorCode,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NO_CACHE_AND_NETWORK; ERROR_MSG_MAP
14_LiteGithub-master,com.journeyOS.core.permission,IPermissionApi,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: BaseActivity; IPermissionApi
14_LiteGithub-master,com.journeyOS.core.permission,PermissionImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
