Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,MvpDelegate,4,1,1,47
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,setParentDelegate,11,3,2,52
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,addChildDelegate,3,1,1,66
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,removeChildDelegate,3,1,1,70
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,freeParentDelegate,6,2,0,74
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,removeAllChildDelegates,8,2,0,88
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,onCreate,7,2,0,101
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,onCreate,17,4,1,114
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,onAttach,12,4,0,143
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,onDetach,12,4,0,165
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,onDestroyView,13,4,0,184
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,onDestroy,12,3,0,205
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,onSaveInstanceState,7,2,0,222
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,onSaveInstanceState,12,3,1,235
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,getChildrenSaveState,3,1,0,255
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,generateTag,5,1,0,259
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,getInstance,10,3,0,16
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,init,3,1,0,27
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,MvpFacade,5,1,0,31
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,getPresenterStore,3,1,0,41
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,setPresenterStore,3,1,1,45
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,getMvpProcessor,3,1,0,49
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,setMvpProcessor,3,1,1,53
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,getPresentersCounter,3,1,0,57
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,setPresentersCounter,3,1,1,61
mvp33_Moxy-master,com.arellomobile.mvp,MvpPresenter,MvpPresenter,4,1,0,27
mvp33_Moxy-master,com.arellomobile.mvp,MvpPresenter,attachView,12,3,1,33
mvp33_Moxy-master,com.arellomobile.mvp,MvpPresenter,onFirstViewAttach,2,1,0,53
mvp33_Moxy-master,com.arellomobile.mvp,MvpPresenter,detachView,8,2,1,62
mvp33_Moxy-master,com.arellomobile.mvp,MvpPresenter,destroyView,5,2,1,78
mvp33_Moxy-master,com.arellomobile.mvp,MvpPresenter,getAttachedViews,6,2,0,84
mvp33_Moxy-master,com.arellomobile.mvp,MvpPresenter,getViewState,3,1,0,96
