Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,ApplicationTest,ApplicationTest,3,1,0,14
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,ApplicationTest,additionIsCorrect,3,1,0,18
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,SpacesItemDecoration,12,2,4,74
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,getItemOffsets,23,3,4,97
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,getHeaderCount,13,3,1,132
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,onChanged,3,1,0,151
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,onItemRangeInserted,5,2,2,156
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,onItemRangeRemoved,5,2,2,164
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,onItemRangeMoved,3,1,3,172
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,updateItemDecoration,10,2,0,177
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,DynamicGridView,4,1,1,192
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,DynamicGridView,4,1,2,201
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,DynamicGridView,4,1,3,211
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,setAdapter,11,3,1,226
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,onFocusChanged,10,2,3,246
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,init,20,5,3,263
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,initColumns,21,2,2,290
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SpacesItemDecoration,SpacesItemDecoration,12,2,4,74
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SpacesItemDecoration,getItemOffsets,23,3,4,97
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SpacesItemDecoration,getHeaderCount,13,3,1,132
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,FixedAspectRatioImage,FixedAspectRatioImage,4,1,1,38
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,FixedAspectRatioImage,FixedAspectRatioImage,4,1,2,43
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,FixedAspectRatioImage,FixedAspectRatioImage,4,1,3,48
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,FixedAspectRatioImage,getAspectRatio,3,1,0,57
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,FixedAspectRatioImage,onMeasure,8,2,2,65
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,FixedAspectRatioImage,init,13,4,3,79
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,SwipeRefreshLayoutEx,3,1,1,38
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,SwipeRefreshLayoutEx,3,1,2,42
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,setNestedScrollingEnabled,5,1,1,50
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,isNestedScrollingEnabled,3,1,0,57
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,startNestedScroll,3,1,1,62
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,stopNestedScroll,3,1,0,67
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,hasNestedScrollingParent,3,1,0,72
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,dispatchNestedScroll,3,1,5,77
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,dispatchNestedPreScroll,3,1,4,83
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,dispatchNestedFling,3,1,3,89
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,dispatchNestedPreFling,3,1,2,94
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,ImageLoader,OnImageViewLayoutChangeListener,3,1,1,90
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,ImageLoader,onLayoutChange,17,4,9,94
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,ImageLoader,onLoadFailed,6,2,4,124
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,ImageLoader,onResourceReady,6,2,5,135
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,ImageLoader,loadImage,8,2,2,152
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,ImageLoader,loadImage,12,2,3,170
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,OnImageViewLayoutChangeListener,OnImageViewLayoutChangeListener,3,1,1,90
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,OnImageViewLayoutChangeListener,onLayoutChange,17,4,9,94
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,LoadingListener,onLoadFailed,6,2,4,124
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,LoadingListener,onResourceReady,6,2,5,135
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,onAnimationStart,4,1,1,56
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,onAnimationEnd,4,1,1,62
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,onAnimationCancel,4,1,1,68
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,onAnimationRepeat,2,1,1,74
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,onAnimationStart,4,1,1,84
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,onAnimationEnd,4,1,1,90
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,onAnimationCancel,4,1,1,96
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,onAnimationRepeat,2,1,1,102
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,AutoHideWhenScrollDownBehavior,3,1,0,112
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,AutoHideWhenScrollDownBehavior,3,1,2,119
