Project Name,Package Name,Architecture Smell,Cause of the Smell
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.barnettwong.lovedoudou.ui.activity; com.barnettwong.lovedoudou.ui.fragment
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.barnettwong.lovedoudou.ui.fragment
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MainActivity]; [SplashActivity]; [CommentDetailActivity]; [NewsDetailActivity]; [PhotoDetailActivity]; [AboutUsActivity]. LCC (Lack of Component Cohesion) = 1.0
LoveDouDou-master,com.barnettwong.lovedoudou.ui.adapter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [VideoListAdapter]; [PhotoListAdapter; OnPhotoItemClickListener]; [JuHeNewListAdapter]; [MovieCommentAdapter; OnItemClickListener]; [JokeListAdapter]. LCC (Lack of Component Cohesion) = 0.71
LoveDouDou-master,com.barnettwong.lovedoudou.ui.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.barnettwong.lovedoudou.ui.fragment; com.barnettwong.lovedoudou.ui.activity
LoveDouDou-master,com.barnettwong.lovedoudou.ui.fragment,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [JokeFragment]; [PhotoFragment]; [NewsFragment; ChildNewsFragment]; [MineFragment; MyOnClickListener]; [ChildVideoFragment; VideoFragment]; [MovieCommentFragment]. LCC (Lack of Component Cohesion) = 0.67
LoveDouDou-master,com.barnettwong.lovedoudou.ui.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HackyViewPager]; [SlidingMenu; GestureListener]; [TitleBar; ActionList; Action; ImageAction; TextAction]; [UrlImageGetter; UrlDrawable; PhotoTextView]; [ShareBottomDialog]. LCC (Lack of Component Cohesion) = 0.42
LoveDouDou-master,com.barnettwong.lovedoudou.mvp.contract,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [VideoListContract]; [Model]; [View]; [Presenter]; [MovieCommentContract]; [Model]; [View]; [Presenter]; [JuHeJokeContract]; [Model]; [View]; [Presenter]; [JuHeNewsContract]; [Model]; [View]; [Presenter]; [MovieDetailContract]; [Model]; [View]; [Presenter]; [PhotoContract]; [Model]; [View]; [Presenter]; [VideoTypeContract]; [Model]; [View]; [Presenter]. LCC (Lack of Component Cohesion) = 1.0
LoveDouDou-master,com.barnettwong.lovedoudou.mvp.presenter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [JuHeNewsPresenter]; [JuHeJokesPresenter]; [MovieDetailPresenter]; [PhotoListPresenter]; [VideoListPresenter]; [VideoTypesPresenter]; [MovieCommentPresenter]. LCC (Lack of Component Cohesion) = 1.0
LoveDouDou-master,com.barnettwong.lovedoudou.mvp.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [VideoListsModel]; [PhotoListModel]; [MovieCommentModel]; [JuHeJokesListModel]; [JuHeNewsListModel]; [MovieDetailModel]; [VideoTypesModel]. LCC (Lack of Component Cohesion) = 1.0
