Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
LoveDouDou-master,com.barnettwong.lovedoudou,ExampleInstrumentedTest,useAppContext,4,1,0,19
LoveDouDou-master,com.barnettwong.lovedoudou,ExampleUnitTest,addition_isCorrect,3,1,0,13
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,getLayoutId,3,1,0,43
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,initPresenter,2,1,0,48
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,initView,3,1,0,53
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,onCreate,4,1,1,59
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,initTab,14,2,0,66
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,onTabSelect,3,1,1,76
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,onTabReselect,2,1,1,81
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,initFragment,27,2,1,87
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,SwitchTo,49,6,1,118
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,onBackPressed,6,2,0,176
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,onKeyDown,7,2,2,187
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,MainActivity,onSaveInstanceState,8,2,1,203
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,getLayoutId,3,1,0,36
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,initPresenter,2,1,0,41
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,initPermissions,13,2,0,46
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,call,8,2,1,53
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,initView,5,1,0,66
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,initAnimation,4,1,0,75
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,startLogoInner1,4,1,0,80
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,startLogoOuterAndAppName,21,3,0,85
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,onAnimationUpdate,13,3,1,89
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,startLogoOuter,6,1,0,107
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,startShowAppName,4,1,0,115
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,startLogoInner2,3,1,0,120
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,finishActivity,22,2,0,124
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,SplashActivity,run,17,2,0,126
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,CommentDetailActivity,getLayoutId,3,1,0,50
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,CommentDetailActivity,initPresenter,3,1,0,55
LoveDouDou-master,com.barnettwong.lovedoudou.ui.activity,CommentDetailActivity,initView,11,1,0,60
