Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer,MyApplication,initializeZendesk,Long Identifier,The length of the field COM_ZENDESK_SDK_CLIENTIDENTIFIER is 32.,90
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer,MyApplication,initializeZendesk,Long Identifier,The length of the field CUSTOM_FIELD_ID_DEVICE_VERSION is 30.,90
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer,MyApplication,initializeZendesk,Long Statement,The length of the statement "ZendeskConfig.INSTANCE.init(getApplicationContext()`COM_ZENDESK_SDK_URL`COM_ZENDESK_SDK_IDENTIFIER`COM_ZENDESK_SDK_CLIENTIDENTIFIER);" is 133.,90
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer,MyApplication,initializeZendesk,Long Statement,The length of the statement "ZendeskConfig.INSTANCE.setIdentity(new AnonymousIdentity.Builder().withNameIdentifier("John Bob").withEmailIdentifier("johnbob@example.com").build());" is 150.,90
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,11
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,11
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,11
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,CategoryDetailActivity,setupUI,Magic Number,The method contains a magic number: 2,73
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,CategoryDetailActivity,setupUI,Magic Number,The method contains a magic number: 2,73
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,CustomFeedbackActivity,onOptionsItemSelected,Magic Number,The method contains a magic number: 16908332,110
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,LoginActivity,isPasswordValid,Magic Number,The method contains a magic number: 4,190
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,LoginActivity,addEmailsToAutoComplete,Long Statement,The length of the statement "ArrayAdapter<String> adapter=new ArrayAdapter<>(LoginActivity.this`android.R.layout.simple_dropdown_item_1line`emailAddressCollection);" is 135.,253
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,LoginActivity,doInBackground,Magic Number,The method contains a magic number: 2000,277
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,UserLoginTask,doInBackground,Magic Number,The method contains a magic number: 2000,277
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MainActivity,setupBottomBar,Long Statement,The length of the statement "mBottomBar=BottomBar.attachShy((CoordinatorLayout)findViewById(R.id.main_content)`findViewById(R.id.recycler_view)`bundle);" is 123.,115
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MainActivity,setupBottomBar,Magic Number,The method contains a magic number: 2,115
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MainActivity,setupBottomBar,Magic Number,The method contains a magic number: 3,115
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MainActivity,onKeyDown,Magic Number,The method contains a magic number: 2000,204
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MainActivity,onResume,Magic Number,The method contains a magic number: 255,222
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MainActivity,onReceive,Empty catch clause,The method has an empty catch block.,256
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MessageReceiver,onReceive,Empty catch clause,The method has an empty catch block.,256
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MediaDetailActivity,setupUI,Magic Number,The method contains a magic number: 9,97
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MediaDetailActivity,setupUI,Magic Number,The method contains a magic number: 16,97
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MediaDetailActivity,replyCommentLayout,Complex Conditional,The conditional expression actionId == EditorInfo.IME_ACTION_SEND || (event != null && event.getKeyCode() == KeyEvent.KEYCODE_ENTER) is complex.,272
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MediaDetailActivity,onEditorAction,Complex Conditional,The conditional expression actionId == EditorInfo.IME_ACTION_SEND || (event != null && event.getKeyCode() == KeyEvent.KEYCODE_ENTER) is complex.,316
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MyProfileActivity,onCreate,Complex Conditional,The conditional expression !TextUtils.isEmpty(token) && !TextUtils.isEmpty(avatar) && !TextUtils.isEmpty(name) is complex.,46
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MyProfileActivity,showLogoutDialog,Long Statement,The length of the statement "new MaterialDialog.Builder(this).content(R.string.logout_prompt).positiveText(R.string.logout_ok).negativeText(R.string.logout_cancel).callback(new MaterialDialog.ButtonCallback(){" is 180.,94
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MyProfileActivity,showLogoutDialog,Long Statement,The length of the statement "editor.remove(API.USER.USER_NAME).remove(API.USER.USER_TOKEN).remove(API.USER.USER_AVATAR).remove(API.USER.USER_TYPE).apply();" is 126.,94
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,MyProfileActivity,onPositive,Long Statement,The length of the statement "editor.remove(API.USER.USER_NAME).remove(API.USER.USER_TOKEN).remove(API.USER.USER_AVATAR).remove(API.USER.USER_TYPE).apply();" is 126.,100
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,NetworkAwareActionbarActivity,registerForNetworkCallbacks,Magic Number,The method contains a magic number: 21,112
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,NetworkAwareActionbarActivity,registerForNetworkCallbacks,Magic Number,The method contains a magic number: 21,112
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,NetworkAwareActionbarActivity,unregisterForNetworkCallbacks,Magic Number,The method contains a magic number: 21,144
79_SwiftPlayerDemo-master,sg.com.conversant.swiftplayer.activity,NetworkAwareActionbarActivity,unregisterForNetworkCallbacks,Magic Number,The method contains a magic number: 21,144
