Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
Bourbon-master,com.hitherejoe.bourboncorecommon.ui.browse,BrowsePresenterTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mMockBrowseMvpView; mMockDataManager; mBrowsePresenter; mOverrideSchedulersRule
Bourbon-master,com.hitherejoe.bourboncorecommon.ui.browse,BrowsePresenter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SHOT_COUNT; SHOT_PAGE; mDataManager; mSubscription
Bourbon-master,com.hitherejoe.bourboncorecommon.ui.shot,ShotPresenterTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mMockShotMvpView; mMockDataManager; mShotPresenter; mOverrideSchedulersRule
Bourbon-master,com.hitherejoe.bourboncorecommon.ui.shot,ShotPresenter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SHOT_COUNT; SHOT_PAGE; mDataManager; mSubscription; mComments
Bourbon-master,com.hitherejoe.bourboncorecommon.util,DefaultConfig,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: EMULATE_SDK
Bourbon-master,com.hitherejoe.bourboncorecommon.util,DefaultConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Bourbon-master,com.hitherejoe.bourboncorecommon.util,DefaultConfig,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EMULATE_SDK
Bourbon-master,com.hitherejoe.bourboncorecommon.data,DataManagerTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mMockBourbonService; mDataManager; mOverrideSchedulersRule
Bourbon-master,com.hitherejoe.bourboncorecommon.ui.base,MvpView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Bourbon-master,com.hitherejoe.bourboncorecommon.ui.base,BasePresenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Bourbon-master,com.hitherejoe.bourboncorecommon.injection.module,ActivityModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
