Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
-SpringMVC-Android--APP-master,com.mobileclient.activity,NoticeQueryActivity,onCreate,Empty catch clause,The method has an empty catch block.,25
-SpringMVC-Android--APP-master,com.mobileclient.activity,NoticeQueryActivity,onClick,Empty catch clause,The method has an empty catch block.,50
-SpringMVC-Android--APP-master,com.mobileclient.activity,ReceiveAddressListActivity,onCreate,Long Statement,The length of the statement "startActivityForResult(new Intent(ReceiveAddressListActivity.this`ReceiveAddressAddActivity.class)`ActivityUtils.ADD_CODE);" is 123.,50
-SpringMVC-Android--APP-master,com.mobileclient.activity,ReceiveAddressListActivity,onClick,Long Statement,The length of the statement "startActivityForResult(new Intent(ReceiveAddressListActivity.this`ReceiveAddressAddActivity.class)`ActivityUtils.ADD_CODE);" is 123.,70
-SpringMVC-Android--APP-master,com.mobileclient.activity,ReceiveAddressListActivity,setViews,Long Statement,The length of the statement "adapter=new ReceiveAddressAdapter(ReceiveAddressListActivity.this`list`R.layout.receiveadress_list_item`new String[]{"receiveAddressName"`"receiveName"`"receivePhone"}`new int[]{R.id.receiveAddressName`R.id.receiveName`R.id.receivePhone}`lv);" is 242.,102
-SpringMVC-Android--APP-master,com.mobileclient.activity,ReceiveAddressListActivity,run,Long Statement,The length of the statement "adapter=new ReceiveAddressAdapter(ReceiveAddressListActivity.this`list`R.layout.receiveadress_list_item`new String[]{"receiveAddressName"`"receiveName"`"receivePhone"}`new int[]{R.id.receiveAddressName`R.id.receiveName`R.id.receivePhone}`lv);" is 242.,106
-SpringMVC-Android--APP-master,com.mobileclient.activity,ReceiveAddressListActivity,run,Long Statement,The length of the statement "adapter=new ReceiveAddressAdapter(ReceiveAddressListActivity.this`list`R.layout.receiveadress_list_item`new String[]{"receiveAddressName"`"receiveName"`"receivePhone"}`new int[]{R.id.receiveAddressName`R.id.receiveName`R.id.receivePhone}`lv);" is 242.,112
-SpringMVC-Android--APP-master,com.mobileclient.activity,ReceiveAddressListActivity,getDatas,Empty catch clause,The method has an empty catch block.,204
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,setViews,Long Statement,The length of the statement "adapter=new ImageSimpleAdapter(this`getDatas()`R.layout.message_list`new String[]{"icon"`"title"`"shortContent"}`new int[]{R.id.ml_icon`R.id.ml_title`R.id.ml_short_content});" is 174.,48
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,computeSampleSize,Magic Number,The method contains a magic number: 8,96
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,computeSampleSize,Magic Number,The method contains a magic number: 7,96
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,computeSampleSize,Magic Number,The method contains a magic number: 8,96
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,computeSampleSize,Magic Number,The method contains a magic number: 8,96
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,computeInitialSampleSize,Magic Number,The method contains a magic number: 128,113
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,getDatas,Complex Conditional,The conditional expression ".gif".equals(lastType) || ".jpg".equals(lastType) || ".bmp".equals(lastType)|| ".png".equals(lastType) is complex.,139
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,getDatas,Empty catch clause,The method has an empty catch block.,139
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,getDatas,Magic Number,The method contains a magic number: 128,139
-SpringMVC-Android--APP-master,com.mobileclient.activity,photoListActivity,getDatas,Magic Number,The method contains a magic number: 128,139
-SpringMVC-Android--APP-master,com.mobileclient.activity,ExpressOrderDetailActivity,onCreate,Complex Method,Cyclomatic complexity of the method is 27,111
-SpringMVC-Android--APP-master,com.mobileclient.activity,ExpressOrderDetailActivity,onCreate,Long Method,The method has 263 lines of code.,111
-SpringMVC-Android--APP-master,com.mobileclient.activity,ExpressOrderDetailActivity,onCreate,Magic Number,The method contains a magic number: 0x122,111
-SpringMVC-Android--APP-master,com.mobileclient.activity,ExpressOrderDetailActivity,onCreate,Magic Number,The method contains a magic number: 4,111
