Project Name,Package Name,Architecture Smell,Cause of the Smell
youqu_master-master,com.barnettwong.quyou.ui.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.barnettwong.quyou.ui.activity; com.barnettwong.quyou.ui.adapter
youqu_master-master,com.barnettwong.quyou.ui.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.barnettwong.quyou.ui.activity; com.barnettwong.quyou.ui.fragment; com.barnettwong.quyou.ui.adapter
youqu_master-master,com.barnettwong.quyou.ui.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.barnettwong.quyou.ui.fragment
youqu_master-master,com.barnettwong.quyou.ui.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BookMoreReviewActivity]; [BookDetailActivity]; [MainActivity; SplashActivity]; [PhotosDetailActivity]; [AboutUsActivity]. LCC (Lack of Component Cohesion) = 0.83
youqu_master-master,com.barnettwong.quyou.ui.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.barnettwong.quyou.ui.adapter; com.barnettwong.quyou.ui.activity
youqu_master-master,com.barnettwong.quyou.ui.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.barnettwong.quyou.ui.adapter; com.barnettwong.quyou.ui.activity; com.barnettwong.quyou.ui.fragment
youqu_master-master,com.barnettwong.quyou.ui.adapter,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.barnettwong.quyou.ui.activity
youqu_master-master,com.barnettwong.quyou.ui.adapter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BookReviewsAdapter; BookCommentHolder; EmptyHolder; BookDetailAdapter; BookInfoHolder; BookBriefHolder; BookSeriesHolder]; [BookCommentHolder]; [BookListAdapter]. LCC (Lack of Component Cohesion) = 0.33
youqu_master-master,com.barnettwong.quyou.ui.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.barnettwong.quyou.ui.fragment; com.barnettwong.quyou.ui.activity
youqu_master-master,com.barnettwong.quyou.ui.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.barnettwong.quyou.ui.fragment; com.barnettwong.quyou.ui.adapter; com.barnettwong.quyou.ui.activity
youqu_master-master,com.barnettwong.quyou.ui.fragment,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BookTypeFragment; NewsFragment]; [MovieFragment; MovieTypeFragment]; [GirlFragment]; [MineFragment; MyOnClickListener; CustomShareListener]. LCC (Lack of Component Cohesion) = 0.5
youqu_master-master,com.barnettwong.quyou.mvp.contract,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [VideosListContract]; [Model]; [View]; [Presenter]; [PhotoListContract]; [Model]; [View]; [Presenter]; [BookDetailContract]; [Model]; [View]; [Presenter]; [BookListContract]; [Model]; [View]; [Presenter]. LCC (Lack of Component Cohesion) = 1.0
youqu_master-master,com.barnettwong.quyou.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SpacesItemDecoration]; [Blur]; [MyUtils]; [UiUtils]; [SystemUiVisibilityUtil]; [TextUtils]; [Defaultcontent]. LCC (Lack of Component Cohesion) = 1.0
youqu_master-master,com.barnettwong.quyou.bean.book,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BookRatingBean; BookInfoBean; ImageBean; SeriesBean]; [BookReviewsData]; [BookTagBean]; [UserBean; BookReviewBean; UserRatingBean]; [BookListData]. LCC (Lack of Component Cohesion) = 0.5
youqu_master-master,com.yuyh.library.imgsel,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.yuyh.library.imgsel; com.yuyh.library.imgsel.common
youqu_master-master,com.yuyh.library.imgsel,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.yuyh.library.imgsel; com.yuyh.library.imgsel.adapter; com.yuyh.library.imgsel.common
youqu_master-master,com.yuyh.library.imgsel,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.yuyh.library.imgsel.adapter
youqu_master-master,com.yuyh.library.imgsel.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.yuyh.library.imgsel.adapter; com.yuyh.library.imgsel
youqu_master-master,com.yuyh.library.imgsel.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.yuyh.library.imgsel.adapter; com.yuyh.library.imgsel.common; com.yuyh.library.imgsel
youqu_master-master,com.yuyh.library.imgsel.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.yuyh.library.imgsel.common; com.yuyh.library.imgsel
youqu_master-master,com.yuyh.library.imgsel.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.yuyh.library.imgsel.common; com.yuyh.library.imgsel; com.yuyh.library.imgsel.adapter
youqu_master-master,com.yuyh.library.imgsel.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.yuyh.library.imgsel
youqu_master-master,com.aspsine.irecyclerview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ApplicationTest]; [WrapperAdapter; RefreshHeaderContainerViewHolder; HeaderContainerViewHolder; FooterContainerViewHolder; LoadMoreFooterContainerViewHolder; IRecyclerView; RefreshHeaderLayout; LayoutParams; OnLoadMoreListener; OnLoadMoreScrollListener; RefreshTrigger; OnRefreshListener]; [IViewHolder]; [SimpleAnimatorListener]. LCC (Lack of Component Cohesion) = 0.27
youqu_master-master,com.aspsine.irecyclerview.universaladapter.recyclerview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EmptyRecyclerView]; [OnItemClickListener; CommonRecycleViewAdapter; MultiItemRecycleViewAdapter; MultiItemTypeSupport]; [DividerItemDecoration]. LCC (Lack of Component Cohesion) = 0.5
youqu_master-master,agency.tango.materialintroscreen,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen; agency.tango.materialintroscreen.adapter
youqu_master-master,agency.tango.materialintroscreen,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen; agency.tango.materialintroscreen.widgets; agency.tango.materialintroscreen.listeners
youqu_master-master,agency.tango.materialintroscreen,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen; agency.tango.materialintroscreen.widgets; agency.tango.materialintroscreen.listeners; agency.tango.materialintroscreen.adapter
youqu_master-master,agency.tango.materialintroscreen,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MaterialIntroActivity; ColorTransitionScrollListener; FinishScreenClickListener; SlideFragment; SlideFragmentBuilder; MessageButtonBehaviour]; [MoveUpBehaviour]. LCC (Lack of Component Cohesion) = 0.29
youqu_master-master,agency.tango.materialintroscreen.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen.adapter; agency.tango.materialintroscreen
youqu_master-master,agency.tango.materialintroscreen.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen.adapter; agency.tango.materialintroscreen; agency.tango.materialintroscreen.listeners
youqu_master-master,agency.tango.materialintroscreen.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen.adapter; agency.tango.materialintroscreen; agency.tango.materialintroscreen.widgets; agency.tango.materialintroscreen.listeners
youqu_master-master,agency.tango.materialintroscreen.adapter,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): agency.tango.materialintroscreen
youqu_master-master,agency.tango.materialintroscreen.parallax,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ParallaxFrameLayout; LayoutParams; ParallaxLinearLayout; ParallaxRelativeLayout; Parallaxable; ParallaxFragment]; [LayoutParams]; [LayoutParams]. LCC (Lack of Component Cohesion) = 0.38
youqu_master-master,agency.tango.materialintroscreen.listeners,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen.listeners; agency.tango.materialintroscreen
youqu_master-master,agency.tango.materialintroscreen.listeners,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen.listeners; agency.tango.materialintroscreen.adapter; agency.tango.materialintroscreen
youqu_master-master,agency.tango.materialintroscreen.listeners,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen.listeners; agency.tango.materialintroscreen.adapter; agency.tango.materialintroscreen; agency.tango.materialintroscreen.widgets
youqu_master-master,agency.tango.materialintroscreen.animations.translations,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultAlphaTranslation]; [EnterDefaultTranslation]; [AlphaTranslation]; [ExitDefaultTranslation]; [DefaultPositionTranslation]; [NoTranslation]. LCC (Lack of Component Cohesion) = 1.0
youqu_master-master,agency.tango.materialintroscreen.widgets,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen.widgets; agency.tango.materialintroscreen.listeners; agency.tango.materialintroscreen
youqu_master-master,agency.tango.materialintroscreen.widgets,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agency.tango.materialintroscreen.widgets; agency.tango.materialintroscreen.listeners; agency.tango.materialintroscreen.adapter; agency.tango.materialintroscreen
youqu_master-master,com.jaydenxiao.common.baserx,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RxBus; RxManager]; [RxHelper]; [RxSubscriber]; [RxSchedulers]; [RxCache]; [ServerException]. LCC (Lack of Component Cohesion) = 0.86
youqu_master-master,com.jaydenxiao.common.commonwidget,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ViewPagerFixed]; [NormalTitleBar]; [OnDoubleClickListener]; [LoadingTip; onReloadListener]; [LoadingDialog]; [NoScrollListview]; [StatusBarCompat]; [OnNoDoubleClickListener]; [WaveView; OnWaveAnimationListener]; [NoScrollGridView]. LCC (Lack of Component Cohesion) = 0.83
youqu_master-master,com.jaydenxiao.common.commonutils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NetWorkUtils]; [ViewHolderUtil]; [CollectionUtils]; [IpUtils]; [GlideCircleTransfromUtil]; [ImageLoaderUtils; GlideRoundTransformUtil; AdViewpagerUtil; OnAdItemClickListener; OnAdPageChangeListener; AdPagerAdapter]; [DisplayUtil]; [DialogPermissionUtil]; [TUtil]; [ToastUitl]; [KeyBordUtil]; [MoneyUtil]; [ACache; ACacheManager; Utils]; [TimeUtil]; [FormatUtil; LogUtils]; [SPUtils]; [JsonUtils]. LCC (Lack of Component Cohesion) = 0.68
youqu_master-master,com.jaydenxiao.common.base,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseModel]; [BaseFragment]; [BaseView]; [BaseFragmentStateAdapter]; [BasePresenter]; [BaseActivity]; [BaseFragmentAdapter]. LCC (Lack of Component Cohesion) = 1.0
youqu_master-master,com.dueeeke.videoplayer.widget,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dueeeke.videoplayer.widget; com.dueeeke.videoplayer.player
youqu_master-master,com.dueeeke.videoplayer.widget,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dueeeke.videoplayer.widget; com.dueeeke.videoplayer.player; com.dueeeke.videoplayer.controller
youqu_master-master,com.dueeeke.videoplayer.widget,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.dueeeke.videoplayer.player
youqu_master-master,com.dueeeke.videoplayer.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NetworkUtil]; [PlayerConstants]; [StorageUtil]; [ProgressUtil]; [WindowUtil]; [L]. LCC (Lack of Component Cohesion) = 1.0
youqu_master-master,com.dueeeke.videoplayer.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dueeeke.videoplayer.controller; com.dueeeke.videoplayer.player
youqu_master-master,com.dueeeke.videoplayer.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dueeeke.videoplayer.controller; com.dueeeke.videoplayer.widget; com.dueeeke.videoplayer.player
youqu_master-master,com.dueeeke.videoplayer.player,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dueeeke.videoplayer.player; com.dueeeke.videoplayer.widget
youqu_master-master,com.dueeeke.videoplayer.player,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dueeeke.videoplayer.player; com.dueeeke.videoplayer.controller; com.dueeeke.videoplayer.widget
youqu_master-master,com.dueeeke.videoplayer.player,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.dueeeke.videoplayer.controller
youqu_master-master,site.gemus.openingstartanimation,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [ExampleUnitTest]; [LineDrawStrategy; WidthAndHeightOfView; RYBDrawStrategyStateOne; RedYellowBlueDrawStrategy; DrawStrategy; RotationDrawStrategy; RYBDrawStrategyStateController; RYBDrawStrategyStateTwo; NormalDrawStrategy; RYBDrawStrategyStateInterface; OpeningStartAnimation; Builder; DelegateRecycleView]. LCC (Lack of Component Cohesion) = 0.2
