Project Name,Package Name,Architecture Smell,Cause of the Smell
AndroidMvc-master,com.shipdream.lib.android.mvc.service.internal,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MediaStoreServiceImpl]; [TestPreferencesServiceImpl; PreferenceServiceImpl; AndroidPreferenceEditor]; [AssetServiceImpl]; [NetworkServiceImpl]. LCC (Lack of Component Cohesion) = 0.67
AndroidMvc-master,com.shipdream.lib.android.mvc.service,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MimeTypes]; [MediaStoreService]; [NetworkService]; [AssetService]; [PreferenceService]; [Editor]. LCC (Lack of Component Cohesion) = 1.0
AndroidMvc-master,com.shipdream.lib.android.mvc,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 107
AndroidMvc-master,com.shipdream.lib.android.mvc,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc; com.shipdream.lib.android.mvc.view
AndroidMvc-master,com.shipdream.lib.android.mvc,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc; com.shipdream.lib.android.mvc.view; com.shipdream.lib.android.mvc.view.help
AndroidMvc-master,com.shipdream.lib.android.mvc,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.shipdream.lib.android.mvc.view; com.shipdream.lib.poke
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view.viewpager; com.shipdream.lib.android.mvc.view.viewpager.controller
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestFragmentsInViewPager]; [TabFragmentA; BaseTabFragment; TabFragmentC; TabFragmentB]; [ViewPagerTestActivity]; [HomeFragment]; [ViewPagerTestActivityTop]; [SecondFragment]; [TabModel]; [ViewPagerHomeFragment; PagerAdapter]. LCC (Lack of Component Cohesion) = 0.67
AndroidMvc-master,com.shipdream.lib.android.mvc.view.lifecycle,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseTestCaseLifeCycle; NotKeepActivitiesLifeCycleTestCase; KeepActivitiesLifeCycleTestCase; KeepActivitiesLifeCycleTestBackButtonPress; MvcTestFragment]; [MvcTestActivity; HomeFragment]; [HomeController]; [Controller]. LCC (Lack of Component Cohesion) = 0.44
AndroidMvc-master,com.shipdream.lib.android.mvc.view,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view; com.shipdream.lib.android.mvc.view.help; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LifeCycleValidator; NewInstanceMatcher; FirstTimeMatcher; RestoreMatcher; RotateMatcher; PopOutMatcher]; [MvcApp]. LCC (Lack of Component Cohesion) = 0.29
AndroidMvc-master,com.shipdream.lib.android.mvc.view.injection,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestInjectionAndLifeCycleForRootFragment]; [TestInjectionAndLifeCycle]; [TestInjectedStateManagedObjects]; [InjectionTestActivityStateManagedObjects; HomeFragment; InjectionTestActivity; HomeFragment; InjectionTestActivityTestRootFragment; HomeFragment]; [HomeController]; [FragmentA; FragmentInjection; FragmentC; FragmentD; FragmentB]; [HomeController]; [HomeController]. LCC (Lack of Component Cohesion) = 0.47
AndroidMvc-master,com.shipdream.lib.android.mvc.view.nav,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
AndroidMvc-master,com.shipdream.lib.android.mvc.view.nav,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestCaseNavigationBasic; Comp; TestCaseNavigationFromController; Comp; AnotherController; NavFragmentB; NavFragmentC; DisposeCheckerA; NavFragmentD; DisposeCheckerF; ControllerE; DisposeCheckerG; NavFragmentE; ControllerF; DisposeCheckerD; DisposeCheckerE; ControllerG; NavFragmentG; DisposeCheckerB; NavFragment; NavFragmentA; DisposeCheckerC; NavFragmentF]; [TestCaseNavigationAndInjection; CountMonitor; WaitMonitor; WaitMonitor]; [Model]; [Model]; [Model]; [Model]; [MvcTestActivityNavigation]; [HomeFragment]. LCC (Lack of Component Cohesion) = 0.24
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view.viewpager.controller; com.shipdream.lib.android.mvc.view.viewpager
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager.controller,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.shipdream.lib.android.mvc.view.viewpager
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TabControllerB]; [TabControllerC]; [FirstFragmentController]; [TabControllerA]; [HomeController]; [SecondFragmentController]. LCC (Lack of Component Cohesion) = 1.0
AndroidMvc-master,com.shipdream.lib.android.mvc.view.injection.controller,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.shipdream.lib.android.mvc.view.injection.manager; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view.injection.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ControllerB]; [Model]; [ControllerC]; [Model]; [ControllerD]; [Model]; [ControllerA]; [Model]. LCC (Lack of Component Cohesion) = 1.0
AndroidMvc-master,com.shipdream.lib.android.mvc.view.event2v,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EventBusV2VService; Events; EventBusV2VFragment; EventBusV2VDialogFragment]; [EventBusV2VActivity]; [HomeFragment]; [OnTextChanged; OnFragmentTextChanged; OnDialogButtonChanged]. LCC (Lack of Component Cohesion) = 0.44
AndroidMvc-master,com.shipdream.lib.android.mvc.view.help,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view.help; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view.help,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view.help; com.shipdream.lib.android.mvc; com.shipdream.lib.android.mvc.view
AndroidMvc-master,com.shipdream.lib.android.mvc.view.help,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.poke,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 179
AndroidMvc-master,com.shipdream.lib.poke,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.poke; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.inject,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestControllerSimpleInject; TestView; TestBadView; TestLifCycleView; Car; Road; LifeCycleTestControllerModule; TestOverridesControllerImpl; MockPrinter; PrinterModule]; [TestView]; [TestInjectCustomControllerDependencies; PaperView; AndroidView; AndroidModule]. LCC (Lack of Component Cohesion) = 0.2
AndroidMvc-master,com.shipdream.lib.android.mvc.inject.testNameMapping.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PrintModel]; [AndroidPart]; [LifeCycleTestController; Proxy]; [TimerController]; [PrintController]; [PrinterController2]; [MissingImplPresenter]; [TimerModel]. LCC (Lack of Component Cohesion) = 0.89
AndroidMvc-master,com.shipdream.lib.android.mvc.event.bus.internal,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 48
