Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
MemoryCleaner-master,net.tsz.afinal.core,AsyncTask,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG_TAG; CORE_POOL_SIZE; MAXIMUM_POOL_SIZE; KEEP_ALIVE; sThreadFactory; mCount; sPoolWorkQueue; THREAD_POOL_EXECUTOR; SERIAL_EXECUTOR; DUAL_THREAD_EXECUTOR; MESSAGE_POST_RESULT; MESSAGE_POST_PROGRESS; sHandler; sDefaultExecutor; mWorker; mFuture; mStatus; mCancelled; mTaskInvoked; mTasks; mActive; mParams; mTask; mData
MemoryCleaner-master,net.tsz.afinal.core,AsyncTask,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: AsyncTask; InternalHandler; AsyncTaskResult
MemoryCleaner-master,net.tsz.afinal.core,SerialExecutor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MemoryCleaner-master,net.tsz.afinal.core,WorkerRunnable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mParams
MemoryCleaner-master,net.tsz.afinal.core,ArrayDeque,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 41 public methods
MemoryCleaner-master,net.tsz.afinal.core,Deque,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Queue
MemoryCleaner-master,net.tsz.afinal.core,Deque,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: add
MemoryCleaner-master,net.tsz.afinal.core,Arrays,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 81 public methods
MemoryCleaner-master,net.tsz.afinal,FinalDb,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: FinalDb; OneToManyLazyLoader; CursorUtils; ManyToOneLazyLoader
MemoryCleaner-master,net.tsz.afinal,FinalDb,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 49 public methods
MemoryCleaner-master,net.tsz.afinal.utils,ClassUtils,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: FieldUtils; ClassUtils; Property
MemoryCleaner-master,net.tsz.afinal.utils,FieldUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SDF
MemoryCleaner-master,net.tsz.afinal.db.sqlite,ManyToOneLazyLoader,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: FinalDb; OneToManyLazyLoader; CursorUtils; ManyToOneLazyLoader
MemoryCleaner-master,net.tsz.afinal.db.table,OneToMany,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Property
MemoryCleaner-master,net.tsz.afinal.db.table,Property,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: FieldUtils; ClassUtils; Property
MemoryCleaner-master,net.tsz.afinal.db.table,Id,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
MemoryCleaner-master,net.tsz.afinal.db.table,ManyToOne,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Property
MemoryCleaner-master,net.tsz.afinal.db.table,TableInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: className; tableName; id; propertyMap; oneToManyMap; manyToOneMap; checkDatabese; tableInfoMap
MemoryCleaner-master,net.tsz.afinal.exception,DbException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
MemoryCleaner-master,net.tsz.afinal.exception,DbException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AfinalException
MemoryCleaner-master,edu.wkd.towave.memorycleaner,ApplicationTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
