Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
7_MVC-Java-11-Web-Application-master,$,AdminComponent,0,0,6,6,152,13,0,1,-1.0,2,11,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\component\AdminComponent.java,24
7_MVC-Java-11-Web-Application-master,$,BaseComponent,1,0,15,0,168,31,2,0,0.8666666666666667,0,7,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\component\BaseComponent.java,24
7_MVC-Java-11-Web-Application-master,$,UserComponent,0,0,19,10,430,43,0,1,-1.0,8,17,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\component\UserComponent.java,31
7_MVC-Java-11-Web-Application-master,$,AppException,3,0,5,5,48,5,1,0,0.4,10,2,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\exception\AppException.java,9
7_MVC-Java-11-Web-Application-master,$,ComponentException,1,0,3,3,27,3,0,1,1.0,3,0,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\exception\ComponentException.java,6
7_MVC-Java-11-Web-Application-master,$,SessionFactoryUtil,5,3,6,4,86,8,0,0,0.5,3,7,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\connection\SessionFactoryUtil.java,22
7_MVC-Java-11-Web-Application-master,$,AbstractBaseDao,3,0,21,7,169,28,1,0,0.09523809523809523,1,3,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\dao\AbstractBaseDao.java,15
7_MVC-Java-11-Web-Application-master,$,DaoInterface,0,0,4,0,29,4,0,0,-1.0,0,0,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\dao\DaoInterface.java,8
7_MVC-Java-11-Web-Application-master,$,GenericDao,2,0,20,18,212,35,1,2,0.4,5,5,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\dao\GenericDao.java,21
7_MVC-Java-11-Web-Application-master,$,SortOrder,2,0,7,6,46,7,0,0,0.42857142857142855,2,1,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\dao\GenericDao.java,241
7_MVC-Java-11-Web-Application-master,$,GenericGenDao,1,0,11,9,87,12,1,1,0.36363636363636365,1,3,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\dao\GenericGenDao.java,18
7_MVC-Java-11-Web-Application-master,$,UserDao,0,0,5,5,58,8,0,3,-1.0,1,3,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\dao\UserDao.java,18
7_MVC-Java-11-Web-Application-master,$,AbstractDBDataGenerator,1,0,6,1,50,7,1,0,0.0,0,0,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\generators\AbstractDBDataGenerator.java,18
7_MVC-Java-11-Web-Application-master,$,RandomGenerator,0,0,12,11,89,13,0,0,-1.0,3,1,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\generators\RandomGenerator.java,9
7_MVC-Java-11-Web-Application-master,$,UserIdGenerator,0,0,4,4,19,4,0,1,-1.0,0,1,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\hibernate\generators\UserIdGenerator.java,6
7_MVC-Java-11-Web-Application-master,$,Messages,2,0,4,3,38,4,0,0,0.5,4,1,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\text\Messages.java,8
7_MVC-Java-11-Web-Application-master,$,Texts,1,0,5,1,72,6,0,0,1.0,5,1,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\text\Texts.java,14
7_MVC-Java-11-Web-Application-master,$,AppUtil,5,2,38,37,340,48,0,0,0.47368421052631576,6,4,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\util\AppUtil.java,22
7_MVC-Java-11-Web-Application-master,$,Crypt,4,1,7,6,117,9,0,0,0.2857142857142857,5,1,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\util\Crypt.java,13
7_MVC-Java-11-Web-Application-master,$,SystemSettingsUtil,1,0,8,7,78,14,0,0,0.625,6,6,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-app\src\main\java\util\SystemSettingsUtil.java,17
7_MVC-Java-11-Web-Application-master,$,BaseEntity,8,4,9,8,94,9,3,0,0.2222222222222222,3,0,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-beans\src\main\java\hibernate\beans\base\BaseEntity.java,11
7_MVC-Java-11-Web-Application-master,$,BaseImage,5,2,6,6,57,7,2,1,0.5,2,0,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-beans\src\main\java\hibernate\beans\base\BaseImage.java,21
7_MVC-Java-11-Web-Application-master,$,BaseUser,29,14,29,28,284,29,3,1,0.5172413793103449,2,1,C:\7_MVC-Java-11-Web-Application-master\main\resources\archetype-resources\__rootArtifactId__-beans\src\main\java\hibernate\beans\base\BaseUser.java,35
