Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.utils,CommonUtil,0,0,18,18,229,54,0,0,-1.0,2,1,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/utils/CommonUtil.java,27
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.utils,CacheUtils,1,0,3,3,21,4,0,0,0.0,1,1,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/utils/CacheUtils.java,9
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.utils,FLogDefaultLoggingDelegate,3,1,24,18,100,26,0,1,0.16666666666666666,1,1,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/utils/FLogDefaultLoggingDelegate.java,14
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.utils,LoggingDelegate,0,0,16,0,106,16,1,0,-1.0,1,0,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/utils/LoggingDelegate.java,10
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.utils,AnimationUtil,1,0,4,4,39,4,0,0,1.0,1,0,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/utils/AnimationUtil.java,6
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.utils,FLog,7,6,78,76,397,151,0,0,0.02564102564102564,8,2,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/utils/FLog.java,12
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.utils,ImageLoaders,0,0,3,3,15,3,0,0,-1.0,3,1,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/utils/ImageLoaders.java,8
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.view,CCLiveReplayView,17,0,57,53,437,100,0,0,0.22807017543859648,1,6,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/view/CCLiveReplayView.java,32
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.view,CCVideoView,15,0,45,42,298,69,0,0,0.2222222222222222,1,4,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/view/CCVideoView.java,27
mvvm_jetpack-android-dev_3.0.0,com.reactlibrary.view,CCLiveVideoView,44,0,43,38,509,90,0,0,0.18604651162790697,2,6,/Users/shreyas/Downloads/mvvm_jetpack-android-dev_3.0.0/Video/src/main/java/com/reactlibrary/view/CCLiveVideoView.java,45
