Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.otherdetails,OtherInfoActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXTRA_NAME; EXTRA_ARTIST; EXTRA_ALBUM; EXTRA_URL; textPane1; imageView
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.otherdetails.room,ArtistDao,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.otherdetails.room,ArtistDataBase,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.song.model.repository.external,ExternalModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.song.model.repository.external,ExternalService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.song.model.repository.external.spotify,JsonToSongResolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.song.model.repository.external.spotify,JsonToTokenResolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.song.model.repository.external.spotify,SpotifyAccountService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.song.model.repository.external.spotify,SpotifyAPI,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
41_AyDS-MVP-Projects-master,ayds.spotisong.aurora.song.model.repository.external.spotify,SpotifyModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
