Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
16_Contracting-Management-System-master,ccms,CCMS,0,0,1,1,10,1,0,0,-1.0,0,0,C:\16_Contracting-Management-System-master\src\ccms\CCMS.java,8
16_Contracting-Management-System-master,Controller,AboutUsController,0,0,1,1,11,1,0,0,-1.0,0,0,C:\16_Contracting-Management-System-master\src\controller\AboutUsController.java,12
16_Contracting-Management-System-master,Controller,Controllers,7,0,3,1,60,8,0,0,1.0,0,0,C:\16_Contracting-Management-System-master\src\controller\Controllers.java,29
16_Contracting-Management-System-master,Controller,SetttingController,9,0,2,1,61,4,0,0,1.0,0,1,C:\16_Contracting-Management-System-master\src\controller\SetttingController.java,27
16_Contracting-Management-System-master,controller,ApplicationController,27,0,11,1,134,11,0,0,0.36363636363636365,0,1,C:\16_Contracting-Management-System-master\src\controller\ApplicationController.java,37
16_Contracting-Management-System-master,controller,CompanyProjectsController,19,0,9,5,282,36,0,0,0.0,0,1,C:\16_Contracting-Management-System-master\src\controller\CompanyProjectsController.java,36
16_Contracting-Management-System-master,controller,CustomerPaymentController,21,0,6,2,320,39,0,0,0.0,0,0,C:\16_Contracting-Management-System-master\src\controller\CustomerPaymentController.java,37
16_Contracting-Management-System-master,controller,EmployeeController,1,0,4,4,55,4,0,0,0.0,0,0,C:\16_Contracting-Management-System-master\src\controller\EmployeeController.java,17
16_Contracting-Management-System-master,controller,FXMLDocumentController,26,0,14,8,297,31,0,0,0.42857142857142855,0,1,C:\16_Contracting-Management-System-master\src\controller\FXMLDocumentController.java,41
16_Contracting-Management-System-master,controller,IndividualProjectsController,17,0,8,5,234,28,0,0,0.0,0,1,C:\16_Contracting-Management-System-master\src\controller\IndividualProjectsController.java,38
16_Contracting-Management-System-master,controller,LoginController,5,0,5,2,100,9,0,0,1.0,0,1,C:\16_Contracting-Management-System-master\src\controller\LoginController.java,39
16_Contracting-Management-System-master,controller,ManageCustomerController,20,0,8,5,244,33,0,0,0.0,0,1,C:\16_Contracting-Management-System-master\src\controller\ManageCustomerController.java,36
16_Contracting-Management-System-master,controller,ProjectsController,3,0,3,1,54,3,0,0,0.0,0,0,C:\16_Contracting-Management-System-master\src\controller\ProjectsController.java,18
16_Contracting-Management-System-master,controller,RegistrationController,6,0,5,2,103,10,0,0,1.0,0,0,C:\16_Contracting-Management-System-master\src\controller\RegistrationController.java,32
16_Contracting-Management-System-master,controller,SalaryFXMLController,10,0,6,4,91,12,0,0,0.8333333333333334,0,1,C:\16_Contracting-Management-System-master\src\controller\SalaryFXMLController.java,40
16_Contracting-Management-System-master,controller,SalesController,5,0,5,1,74,5,0,0,0.0,0,0,C:\16_Contracting-Management-System-master\src\controller\SalesController.java,18
16_Contracting-Management-System-master,controller,StockController,19,2,10,4,292,29,0,0,0.2,0,0,C:\16_Contracting-Management-System-master\src\controller\StockController.java,35
16_Contracting-Management-System-master,controller,StockmainController,3,0,4,1,58,4,0,0,0.0,0,0,C:\16_Contracting-Management-System-master\src\controller\StockmainController.java,20
16_Contracting-Management-System-master,controller,Stockvo,6,0,20,20,72,20,0,0,0.1,0,0,C:\16_Contracting-Management-System-master\src\controller\Stockvo.java,9
