Project Name,Package Name,Architecture Smell,Cause of the Smell
WatchGithub-master,io.fisache.watchgithub.service,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: io.fisache.watchgithub.service; io.fisache.watchgithub.data.manager
WatchGithub-master,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 5.9. All the dependencies among components: from: io.fisache.watchgithub.service to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.service to: io.fisache.watchgithub.data.manager; from: io.fisache.watchgithub.service.sqlbrite to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.service.github to: io.fisache.watchgithub.data; from: io.fisache.watchgithub.service.github to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.service.github to: io.fisache.watchgithub.service; from: io.fisache.watchgithub.ui to: io.fisache.watchgithub.mock; from: io.fisache.watchgithub.ui to: io.fisache.watchgithub.data.manager; from: io.fisache.watchgithub.ui to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.ui to: io.fisache.watchgithub.service; from: io.fisache.watchgithub.ui to: io.fisache.watchgithub.util; from: io.fisache.watchgithub.ui to: io.fisache.watchgithub.ui.repositorieslist; from: io.fisache.watchgithub to: io.fisache.watchgithub.mock; from: io.fisache.watchgithub.mock to: io.fisache.watchgithub.base; from: io.fisache.watchgithub.mock to: io.fisache.watchgithub.data.component; from: io.fisache.watchgithub.mock to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.presenter to: io.fisache.watchgithub.ui.userslist; from: io.fisache.watchgithub.presenter to: io.fisache.watchgithub.data.manager; from: io.fisache.watchgithub.presenter to: io.fisache.watchgithub.base; from: io.fisache.watchgithub.presenter to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.presenter to: io.fisache.watchgithub.mock; from: io.fisache.watchgithub.presenter to: io.fisache.watchgithub.ui.userdetail; from: io.fisache.watchgithub.presenter to: io.fisache.watchgithub.ui.repositorydetail; from: io.fisache.watchgithub.presenter to: io.fisache.watchgithub.ui.repositorieslist; from: io.fisache.watchgithub.manager to: io.fisache.watchgithub.data; from: io.fisache.watchgithub.manager to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.manager to: io.fisache.watchgithub.data.manager; from: io.fisache.watchgithub.manager to: io.fisache.watchgithub.mock; from: io.fisache.watchgithub.manager to: io.fisache.watchgithub.data.cache; from: io.fisache.watchgithub.ui.repositorieslist to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.ui.repositorieslist to: io.fisache.watchgithub.util; from: io.fisache.watchgithub.ui.repositorieslist to: io.fisache.watchgithub.data.manager; from: io.fisache.watchgithub.ui.repositorieslist to: io.fisache.watchgithub.service; from: io.fisache.watchgithub.ui.repositorieslist to: io.fisache.watchgithub.base; from: io.fisache.watchgithub.ui.repositorieslist to: io.fisache.watchgithub.ui.repositorydetail; from: io.fisache.watchgithub.ui.repositorydetail to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.ui.repositorydetail to: io.fisache.watchgithub.base; from: io.fisache.watchgithub.ui.repositorydetail to: io.fisache.watchgithub.util; from: io.fisache.watchgithub.ui.userslist to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.ui.userslist to: io.fisache.watchgithub.base; from: io.fisache.watchgithub.ui.userslist to: io.fisache.watchgithub.ui.repositorieslist; from: io.fisache.watchgithub.ui.userslist to: io.fisache.watchgithub.ui.userdetail; from: io.fisache.watchgithub.ui.userslist to: io.fisache.watchgithub.data.manager; from: io.fisache.watchgithub.ui.userslist to: io.fisache.watchgithub.service; from: io.fisache.watchgithub.ui.userdetail to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.ui.userdetail to: io.fisache.watchgithub.data.manager; from: io.fisache.watchgithub.ui.userdetail to: io.fisache.watchgithub.base; from: io.fisache.watchgithub.data.module to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.data.module to: io.fisache.watchgithub.data; from: io.fisache.watchgithub.data.module to: io.fisache.watchgithub.data.cache; from: io.fisache.watchgithub.data.component to: io.fisache.watchgithub.ui.repositorieslist; from: io.fisache.watchgithub.data.component to: io.fisache.watchgithub.ui.repositorydetail; from: io.fisache.watchgithub.data.component to: io.fisache.watchgithub.ui.userslist; from: io.fisache.watchgithub.data.component to: io.fisache.watchgithub.ui.userdetail; from: io.fisache.watchgithub.data.manager to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.data.manager to: io.fisache.watchgithub.data; from: io.fisache.watchgithub.data.manager to: io.fisache.watchgithub.service; from: io.fisache.watchgithub.data.manager to: io.fisache.watchgithub.data.cache; from: io.fisache.watchgithub.data to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.base to: io.fisache.watchgithub.data.component; from: io.fisache.watchgithub.base to: io.fisache.watchgithub.data.model; from: io.fisache.watchgithub.base to: io.fisache.watchgithub.data.module.
WatchGithub-master,io.fisache.watchgithub.service.sqlbrite,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SqlbriteModule; UsersDbHelper; SqlbriteService; UsersPersistenceContract; UserEntry]; [SqlbriteModule; FakeSqlbriteService]. LCC (Lack of Component Cohesion) = 0.29
WatchGithub-master,io.fisache.watchgithub.mock,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): io.fisache.watchgithub.base; io.fisache.watchgithub.data.component
WatchGithub-master,io.fisache.watchgithub.mock,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestUtils]; [UserDummy]; [ApplicationTest]; [RepositoryDummy]; [RepositoryMock]; [UserMock]. LCC (Lack of Component Cohesion) = 1.0
WatchGithub-master,io.fisache.watchgithub.ui.repositorieslist,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: io.fisache.watchgithub.ui.repositorieslist; io.fisache.watchgithub.base; io.fisache.watchgithub.data.component
WatchGithub-master,io.fisache.watchgithub.ui.repositorieslist,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: io.fisache.watchgithub.ui.repositorieslist; io.fisache.watchgithub.base; io.fisache.watchgithub.data.component; io.fisache.watchgithub.ui.userslist
WatchGithub-master,io.fisache.watchgithub.ui.repositorieslist,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: io.fisache.watchgithub.ui.repositorieslist; io.fisache.watchgithub.ui.repositorydetail; io.fisache.watchgithub.base; io.fisache.watchgithub.data.component; io.fisache.watchgithub.ui.userslist
WatchGithub-master,io.fisache.watchgithub.ui.repositorydetail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: io.fisache.watchgithub.ui.repositorydetail; io.fisache.watchgithub.base; io.fisache.watchgithub.data.component
WatchGithub-master,io.fisache.watchgithub.ui.repositorydetail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: io.fisache.watchgithub.ui.repositorydetail; io.fisache.watchgithub.base; io.fisache.watchgithub.data.component; io.fisache.watchgithub.ui.repositorieslist
