Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Comic-MTC-master,com.lai.mtc,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
Comic-MTC-master,com.lai.mtc,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
Comic-MTC-master,com.lai.mtc,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
Comic-MTC-master,com.lai.mtc,MainActivity,initData,Long Statement,The length of the statement "mBottomRecyclerView.addItemDecoration(new SpaceItemDecoration(3`getResources().getDimensionPixelSize(R.dimen.dp_10)`true));" is 123.,108
Comic-MTC-master,com.lai.mtc,MainActivity,initData,Long Statement,The length of the statement "observer=mCollectionDao.getBox().query().order(MyCollection_.time).build().subscribe().on(AndroidScheduler.mainThread()).observer(new DataObserver<List<MyCollection>>(){" is 169.,108
Comic-MTC-master,com.lai.mtc,MainActivity,initData,Magic Number,The method contains a magic number: 3,108
Comic-MTC-master,com.lai.mtc,MainActivity,initData,Magic Number,The method contains a magic number: 3,108
Comic-MTC-master,com.lai.mtc,MainActivity,setSearchScrollFlags,Magic Number,The method contains a magic number: 5,248
Comic-MTC-master,com.lai.mtc.di.module,NetModule,intercept,Long Statement,The length of the statement "HttpUrl.Builder authorizedUrlBuilder=oldRequest.url().newBuilder().scheme(oldRequest.url().scheme()).host(oldRequest.url().host()).addQueryParameter("package_name"`"com.vjson.anime").addQueryParameter("version_code"`"87").addQueryParameter("version_name"`"1.0.8.7").addQueryParameter("channel"`"coolapk").addQueryParameter("sign"`"dcf692dc1d4cead44ce1d5d1b9409e26").addQueryParameter("platform"`"android");" is 406.,75
Comic-MTC-master,com.lai.mtc.di.module,NetModule,intercept,Long Statement,The length of the statement "Request newRequest=oldRequest.newBuilder().method(oldRequest.method()`oldRequest.body()).url(authorizedUrlBuilder.build()).build();" is 131.,75
Comic-MTC-master,com.lai.mtc.di.module,NetModule,intercept,Long Statement,The length of the statement "response=response.newBuilder().removeHeader("Pragma").header("Cache-Control"`"public` only-if-cached` max-stale=" + maxStale).build();" is 134.,109
Comic-MTC-master,com.lai.mtc.di.module,NetModule,intercept,Magic Number,The method contains a magic number: 60,109
Comic-MTC-master,com.lai.mtc.di.module,NetModule,intercept,Magic Number,The method contains a magic number: 60,109
Comic-MTC-master,com.lai.mtc.di.module,NetModule,intercept,Magic Number,The method contains a magic number: 60,109
Comic-MTC-master,com.lai.mtc.di.module,NetModule,intercept,Magic Number,The method contains a magic number: 60,109
Comic-MTC-master,com.lai.mtc.di.module,NetModule,intercept,Magic Number,The method contains a magic number: 24,109
Comic-MTC-master,com.lai.mtc.di.module,NetModule,provideOkHttpClient,Long Statement,The length of the statement "builder.cache(new Cache(new File(MTC.getApp().getFilesDir()`"HttpCache")`1024 * 1024 * 10)).addInterceptor(httpLoggingInterceptor).addInterceptor(commonInterceptor).addNetworkInterceptor(cacheInterceptor).retryOnConnectionFailure(true).connectTimeout(30`TimeUnit.SECONDS).writeTimeout(20`TimeUnit.SECONDS).readTimeout(20`TimeUnit.SECONDS).build();" is 347.,140
Comic-MTC-master,com.lai.mtc.di.module,NetModule,provideOkHttpClient,Magic Number,The method contains a magic number: 1024,140
Comic-MTC-master,com.lai.mtc.di.module,NetModule,provideOkHttpClient,Magic Number,The method contains a magic number: 1024,140
Comic-MTC-master,com.lai.mtc.di.module,NetModule,provideOkHttpClient,Magic Number,The method contains a magic number: 10,140
Comic-MTC-master,com.lai.mtc.di.module,NetModule,provideOkHttpClient,Magic Number,The method contains a magic number: 30,140
Comic-MTC-master,com.lai.mtc.di.module,NetModule,provideOkHttpClient,Magic Number,The method contains a magic number: 20,140
Comic-MTC-master,com.lai.mtc.di.module,NetModule,provideOkHttpClient,Magic Number,The method contains a magic number: 20,140
Comic-MTC-master,com.lai.mtc.di.module,NetModule,provideRetrofit,Long Statement,The length of the statement "return new Retrofit.Builder().baseUrl(baseUrl).client(mOkHttpClient).addCallAdapterFactory(RxJava2CallAdapterFactory.create()).addConverterFactory(GsonConverterFactory.create(gson)).build();" is 190.,155
Comic-MTC-master,com.lai.mtc.di.module,CommonInterceptor,intercept,Long Statement,The length of the statement "HttpUrl.Builder authorizedUrlBuilder=oldRequest.url().newBuilder().scheme(oldRequest.url().scheme()).host(oldRequest.url().host()).addQueryParameter("package_name"`"com.vjson.anime").addQueryParameter("version_code"`"87").addQueryParameter("version_name"`"1.0.8.7").addQueryParameter("channel"`"coolapk").addQueryParameter("sign"`"dcf692dc1d4cead44ce1d5d1b9409e26").addQueryParameter("platform"`"android");" is 406.,75
Comic-MTC-master,com.lai.mtc.di.module,CommonInterceptor,intercept,Long Statement,The length of the statement "Request newRequest=oldRequest.newBuilder().method(oldRequest.method()`oldRequest.body()).url(authorizedUrlBuilder.build()).build();" is 131.,75
Comic-MTC-master,com.lai.mtc.di.module,CacheInterceptor,intercept,Long Statement,The length of the statement "response=response.newBuilder().removeHeader("Pragma").header("Cache-Control"`"public` only-if-cached` max-stale=" + maxStale).build();" is 134.,109
Comic-MTC-master,com.lai.mtc.di.module,CacheInterceptor,intercept,Magic Number,The method contains a magic number: 60,109
Comic-MTC-master,com.lai.mtc.di.module,CacheInterceptor,intercept,Magic Number,The method contains a magic number: 60,109
Comic-MTC-master,com.lai.mtc.di.module,CacheInterceptor,intercept,Magic Number,The method contains a magic number: 60,109
Comic-MTC-master,com.lai.mtc.di.module,CacheInterceptor,intercept,Magic Number,The method contains a magic number: 60,109
Comic-MTC-master,com.lai.mtc.di.module,CacheInterceptor,intercept,Magic Number,The method contains a magic number: 24,109
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.pop,WindowLightPop,setScreenBrightness,Magic Number,The method contains a magic number: 255f,116
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,bindEvent,Magic Number,The method contains a magic number: 255,176
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,bindEvent,Magic Number,The method contains a magic number: 255,176
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,bindEvent,Magic Number,The method contains a magic number: 255,176
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,bindEvent,Magic Number,The method contains a magic number: 255,176
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,bindEvent,Magic Number,The method contains a magic number: 4,176
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,bindEvent,Magic Number,The method contains a magic number: 4,176
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,onOffsetChanged,Magic Number,The method contains a magic number: 255,179
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,onOffsetChanged,Magic Number,The method contains a magic number: 255,179
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,onOffsetChanged,Magic Number,The method contains a magic number: 255,179
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,onOffsetChanged,Magic Number,The method contains a magic number: 255,179
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,onCreateOptionsMenu,Long Statement,The length of the statement "PopupMenuUtil.showPopupMenuList(ComicListDetailActivity.this`new ArrayList<IPopMenu>(mirrors)`dataSource`new PopupMenu.OnMenuItemClickListener(){" is 145.,239
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,onClick,Long Statement,The length of the statement "PopupMenuUtil.showPopupMenuList(ComicListDetailActivity.this`new ArrayList<IPopMenu>(mirrors)`dataSource`new PopupMenu.OnMenuItemClickListener(){" is 145.,244
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicListDetailActivity,reverse,Long Statement,The length of the statement "List<ComicListDetail.ChaptersBean> chapters=!ListUtils.isEmpty(showChapters) ? showChapters : comicListDetail.getChapters();" is 124.,322
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicSearchActivity,bindEvent,Long Statement,The length of the statement "commonAdapter=new CommonAdapter<ComicListInfo.EntriesBean>(R.layout.comic_item_search_list`new ArrayList<ComicListInfo.EntriesBean>()){" is 135.,96
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicSearchActivity,bindEvent,Long Statement,The length of the statement "@Override protected void convert( BaseViewHolder baseViewHolder` final ComicListInfo.EntriesBean entriesBean` int position){" is 124.,96
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,initPreLoaderAdapter,Long Statement,The length of the statement "mRecyclerViewPreLoader=new RecyclerViewPreloader<>(Glide.with(this)`mPreviewAdapter`preloadSizeProvider`Parameter.MAX_PRELOAD);" is 127.,130
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,switchBAndTMenu,Magic Number,The method contains a magic number: 300,362
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,switchBAndTMenu,Magic Number,The method contains a magic number: 300,362
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,switchBAndTMenu,Magic Number,The method contains a magic number: 300,362
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,switchBAndTMenu,Magic Number,The method contains a magic number: 300,362
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,switchLeftMenu,Magic Number,The method contains a magic number: 300,375
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,switchLeftMenu,Magic Number,The method contains a magic number: 300,375
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,returnAllStatus,Magic Number,The method contains a magic number: 300,387
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,returnAllStatus,Magic Number,The method contains a magic number: 300,387
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,returnAllStatus,Magic Number,The method contains a magic number: 300,387
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,showInfo,Complex Conditional,The conditional expression comicListDetail == null || comicListDetail.getChapters() == null || mLeftChaptersAdapter != null is complex.,436
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.activity,ComicPreviewActivity,finish,Long Statement,The length of the statement "mRecordDao.updateRecord(mComicListDetail.getId()`firstVisibleItem.getName()`firstVisibleItem.getIndex()`mLeftChaptersAdapter.getLastPosition());" is 144.,475
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,PreviewAdapter,PreviewAdapter,Magic Number,The method contains a magic number: 500f,72
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,PreviewAdapter,PreviewAdapter,Magic Number,The method contains a magic number: 2,72
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,PreviewAdapter,PreviewAdapter,Magic Number,The method contains a magic number: 2,72
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,PreviewAdapter,convert,Long Statement,The length of the statement "GlideRequest<Bitmap> transition=GlideApp.with(mContext).asBitmap().override(tagWidth`tagHeight).load(pagesBean.getTrack_url()).placeholder(new ColorDrawable(Color.BLACK)).diskCacheStrategy(DiskCacheStrategy.ALL);" is 212.,84
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,PreviewAdapter,convert,Long Statement,The length of the statement "@Override public boolean onLoadFailed( @Nullable GlideException e` Object model` Target<Bitmap> target` boolean isFirstResource){" is 129.,84
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,PreviewAdapter,convert,Long Statement,The length of the statement "@Override public boolean onResourceReady( Bitmap bitmap` Object model` Target<Bitmap> target` DataSource dataSource` boolean isFirstResource){" is 142.,84
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,PreviewAdapter,onResourceReady,Long Parameter List,The method has 5 parameters. ,104
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,PreviewAdapter,getPreloadRequestBuilder,Long Statement,The length of the statement "return GlideApp.with(mContext).asBitmap().load(item.getTrack_url()).override(tagWidth`tagHeight).placeholder(new ColorDrawable(Color.BLACK)).diskCacheStrategy(DiskCacheStrategy.ALL);" is 182.,152
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.adapter,MultiNumberAdapter,MultiNumberAdapter,Long Statement,The length of the statement "getMultiTypeDelegate().registerItemType(ComicListDetail.ChaptersBean.NORMAL`R.layout.comic_item_detail_list).registerItemType(ComicListDetail.ChaptersBean.BOTTOM`R.layout.comic_item_detail_list);" is 195.,21
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.dialog,SearchDialog,onCreate,Magic Number,The method contains a magic number: 10000,90
Comic-MTC-master,com.lai.mtc.mvp.ui.comics.dialog,SearchDialog,bindEvent,Complex Method,Cyclomatic complexity of the method is 8,107
