Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
LazyWaimai-Android-master,com.cheikh.lazywaimai,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,12
LazyWaimai-Android-master,com.cheikh.lazywaimai,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,12
LazyWaimai-Android-master,com.cheikh.lazywaimai,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,12
LazyWaimai-Android-master,com.cheikh.lazywaimai.ui.activity,AddressesActivity,onFinishRequest,Long Statement,The length of the statement "mMultiStateView.setState(MultiStateView.STATE_EMPTY).setTitle(R.string.label_empty_address_list).setButton(new View.OnClickListener(){" is 134.,92
LazyWaimai-Android-master,com.cheikh.lazywaimai.ui.activity,SettleActivity,onSettleFinish,Long Statement,The length of the statement "mOnlinePaymentTxt.setCompoundDrawables(null`null`mSettleResult.isOnlinePayment() ? mOnlineDrawable : mOfflineDrawable`null);" is 124.,108
LazyWaimai-Android-master,com.cheikh.lazywaimai.ui.activity,SettleActivity,onSettleFinish,Long Statement,The length of the statement "mOfflinePaymentTxt.setCompoundDrawables(null`null`mSettleResult.isOnlinePayment() ? mOfflineDrawable : mOnlineDrawable`null);" is 125.,108
LazyWaimai-Android-master,com.cheikh.lazywaimai.ui.activity,SettleActivity,onOrderCreateFinish,Magic Number,The method contains a magic number: 2000,155
LazyWaimai-Android-master,com.cheikh.lazywaimai.ui.activity,BusinessActivity,onFavoriteFinish,Long Statement,The length of the statement "ToastUtil.showToast(isLike ? R.string.toast_success_favorite_business : R.string.toast_success_cancel_favorite_business);" is 121.,66
LazyWaimai-Android-master,com.cheikh.lazywaimai.ui.activity,SettingActivity,handleLogoutClick,Long Statement,The length of the statement "new AlertDialog.Builder(this).setTitle(R.string.dialog_logout_title).setMessage(R.string.dialog_logout_message).setCancelable(false).setPositiveButton(R.string.dialog_confirm`new DialogInterface.OnClickListener(){" is 213.,79
LazyWaimai-Android-master,com.cheikh.lazywaimai.ui.activity,OrderDetailActivity,showOrderInfo,Long Statement,The length of the statement "mDeliverTimeTxt.setText(DateUtil.DateToString(new Date(order.getBookedTime() * 1000)`DateUtil.DateStyle.YYYY_MM_DD_HH_MM));" is 123.,99
LazyWaimai-Android-master,com.cheikh.lazywaimai.ui.activity,OrderDetailActivity,showOrderInfo,Magic Number,The method contains a magic number: 1000,99
