Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer,ApplicationTest,0,0,1,1,8,1,0,0,-1.0,0,0,C:\CodeSmells-in-application-MVC-5\app\src\androidTest\java\com\journaldev\navigationdrawer\ApplicationTest.java,6
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.activities,DetalleFaseActivity,0,0,1,0,17,3,0,0,-1.0,0,0,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\activities\DetalleFaseActivity.java,9
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.activities,MainActivity,13,0,10,4,132,17,0,0,0.2,2,4,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\activities\MainActivity.java,34
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.activities,DrawerItemClickListener,0,0,1,1,5,1,0,0,-1.0,1,0,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\activities\MainActivity.java,82
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.adapters,DrawerItemCustomAdapter,3,0,2,2,25,2,0,0,0.0,1,1,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\adapters\DrawerItemCustomAdapter.java,15
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.adapters,FasesLunaresAdapter,9,5,5,5,55,8,0,0,0.4,2,2,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\adapters\FasesLunaresAdapter.java,16
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.adapters,ViewHolder,3,3,0,0,5,0,0,0,-1.0,1,0,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\adapters\FasesLunaresAdapter.java,96
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.fragments,GridFragment,2,0,5,3,32,5,0,0,0.4,0,2,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\fragments\GridFragment.java,20
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.fragments,ListFragment,2,0,5,3,32,5,0,0,0.4,0,2,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\fragments\ListFragment.java,21
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.fragments,WikiFragment,0,0,2,2,17,2,0,0,-1.0,0,0,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\fragments\WikiFragment.java,13
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.models,DataModel,2,2,1,1,11,1,0,0,0.0,2,0,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\models\DataModel.java,3
CodeSmells-in-application-MVC-5,com.journaldev.navigationdrawer.models,FaseLunar,4,0,5,5,27,5,0,0,0.0,2,0,C:\CodeSmells-in-application-MVC-5\app\src\main\java\com\journaldev\navigationdrawer\models\FaseLunar.java,3
