Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
MarvelApp-master,com.mohamedhefny.marveltask,ExampleInstrumentedTest,useAppContext,4,1,0,20
MarvelApp-master,com.mohamedhefny.marveltask,ExampleUnitTest,addition_isCorrect,3,1,0,13
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,ClickClaback,onCharacterClicked,0,1,2,4
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,onCreate,9,1,1,47
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,prepareRecycler,4,1,0,62
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,obtainViewModel,3,1,1,71
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,observeCharacters,3,1,0,75
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,listenForNextPage,8,2,0,82
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,onScrollStateChanged,3,2,2,88
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,onStartSearching,10,1,0,96
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,onCloseSearch,11,1,0,111
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,onQueryTextSubmit,5,2,1,123
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,onQueryTextChange,5,2,1,132
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,onCharacterClicked,7,1,2,141
MarvelApp-master,com.mohamedhefny.marveltask.ui.home,HomeActivity,onClick,10,3,1,153
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,HomeAdapter,4,1,2,35
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,getItemViewType,4,2,1,40
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,onCreateViewHolder,12,3,2,51
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,onBindViewHolder,7,2,2,70
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,getItemCount,3,1,0,88
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,addNewCharacters,4,2,1,93
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,CharacterViewHolder,5,1,1,113
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,onClick,3,1,1,119
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,HomeAdapter,LoadingViewHolder,3,1,1,127
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,CharacterViewHolder,CharacterViewHolder,5,1,1,113
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,CharacterViewHolder,onClick,3,1,1,119
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,LoadingViewHolder,LoadingViewHolder,3,1,1,127
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,SearchAdapter,SearchAdapter,4,1,2,32
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,SearchAdapter,onCreateViewHolder,4,1,2,37
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,SearchAdapter,onBindViewHolder,5,1,2,45
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,SearchAdapter,getItemCount,3,1,0,57
MarvelApp-master,com.mohamedhefny.marveltask.ui.home.adapters,SearchAdapter,SearchViewHolder,5,1,1,69
