Project Name,Package Name,Architecture Smell,Cause of the Smell
Flashcards-master,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 5.07. All the dependencies among components: from: com.triangleleft.flashcards.ui.cards to: com.triangleleft.flashcards.service.cards; from: com.triangleleft.flashcards.ui.cards to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.ui.common to: com.triangleleft.flashcards.di; from: com.triangleleft.flashcards.ui.common to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards.service.account; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards.service.vocabular; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards.ui.main.drawer; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards.ui.cards; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards.ui.vocabular; from: com.triangleleft.flashcards.ui.main to: com.triangleleft.flashcards.ui.common; from: com.triangleleft.flashcards.ui.vocabular to: com.triangleleft.flashcards.service.vocabular; from: com.triangleleft.flashcards.ui.vocabular to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.ui.vocabular to: com.triangleleft.flashcards.ui.common; from: com.triangleleft.flashcards.ui.login to: com.triangleleft.flashcards.service.account; from: com.triangleleft.flashcards.ui.login to: com.triangleleft.flashcards.service.login; from: com.triangleleft.flashcards.ui.login to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.ui.login to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.ui.login to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.ui.login to: com.triangleleft.flashcards.ui.common; from: com.triangleleft.flashcards.util to: com.triangleleft.flashcards.rule; from: com.triangleleft.flashcards.util to: com.triangleleft.flashcards.page; from: com.triangleleft.flashcards.util to: com.triangleleft.flashcards.service; from: com.triangleleft.flashcards.service.settings.rest to: com.triangleleft.flashcards.service; from: com.triangleleft.flashcards.service.settings.rest to: com.triangleleft.flashcards.service.account; from: com.triangleleft.flashcards.service.settings.rest to: com.triangleleft.flashcards.service.settings.rest.model; from: com.triangleleft.flashcards.service.settings.rest to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.service.settings.rest to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.service.settings.rest to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.service.settings.rest.model to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.service.cards.rest to: com.triangleleft.flashcards.service.cards; from: com.triangleleft.flashcards.service.cards.rest to: com.triangleleft.flashcards.service; from: com.triangleleft.flashcards.service.cards.rest to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.service.cards.rest to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.service.account to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.service.account to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.service.vocabular.rest to: com.triangleleft.flashcards.service; from: com.triangleleft.flashcards.service.vocabular.rest to: com.triangleleft.flashcards.service.account; from: com.triangleleft.flashcards.service.vocabular.rest to: com.triangleleft.flashcards.service.vocabular; from: com.triangleleft.flashcards.service.vocabular.rest to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.service.vocabular.rest to: com.triangleleft.flashcards.service.vocabular.rest.model; from: com.triangleleft.flashcards.service.vocabular.rest to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.service.vocabular.rest to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.service.vocabular.rest.model to: com.triangleleft.flashcards.service.vocabular; from: com.triangleleft.flashcards.service.login.rest to: com.triangleleft.flashcards.service.common.exception; from: com.triangleleft.flashcards.service.login.rest to: com.triangleleft.flashcards.service.login.exception; from: com.triangleleft.flashcards.service.login.rest to: com.triangleleft.flashcards.service; from: com.triangleleft.flashcards.service.login.rest to: com.triangleleft.flashcards.service.account; from: com.triangleleft.flashcards.service.login.rest to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.service.login.rest to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.service.login.rest to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.service.rest to: com.triangleleft.flashcards.service; from: com.triangleleft.flashcards.service.rest to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.service.rest to: com.triangleleft.flashcards.service.account; from: com.triangleleft.flashcards.service.rest to: com.triangleleft.flashcards.service.login.rest; from: com.triangleleft.flashcards.service.rest to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.service.rest to: com.triangleleft.flashcards.service.common.exception; from: com.triangleleft.flashcards.service.rest to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.ui.common.presenter to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.service.settings.stub to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.service.settings.stub to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.service.cards.stub to: com.triangleleft.flashcards.service.cards; from: com.triangleleft.flashcards.service.cards.stub to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.service to: com.triangleleft.flashcards.service.login.rest; from: com.triangleleft.flashcards.service to: com.triangleleft.flashcards.service.cards.rest; from: com.triangleleft.flashcards.service to: com.triangleleft.flashcards.service.settings.rest.model; from: com.triangleleft.flashcards.service.vocabular.stub to: com.triangleleft.flashcards.service.account; from: com.triangleleft.flashcards.service.vocabular.stub to: com.triangleleft.flashcards.service.vocabular; from: com.triangleleft.flashcards.service.vocabular.stub to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.service.vocabular.stub to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.service.login.stub to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.rule; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.page; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.service; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.util; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.service.settings.rest.model; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.service.cards; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.service.cards.rest; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.service.vocabular; from: com.triangleleft.flashcards.test to: com.triangleleft.flashcards.service.vocabular.rest.model; from: com.triangleleft.flashcards.dagger to: com.triangleleft.flashcards.ui.login; from: com.triangleleft.flashcards.ui.main.drawer to: com.triangleleft.flashcards.ui.common; from: com.triangleleft.flashcards.ui.main.drawer to: com.triangleleft.flashcards.service.settings; from: com.triangleleft.flashcards.ui.main.drawer to: com.triangleleft.flashcards.ui.main; from: com.triangleleft.flashcards.ui.main.drawer to: com.triangleleft.flashcards.di.main; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.login.stub; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.vocabular.stub; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.cards.stub; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.settings.stub; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.converter; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.ui.common.presenter; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.login.rest; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.vocabular.rest; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.cards.rest; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.settings.rest; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.ui.common; from: com.triangleleft.flashcards.di to: com.triangleleft.flashcards.service.account; from: com.triangleleft.flashcards.di.cards to: com.triangleleft.flashcards.ui.cards; from: com.triangleleft.flashcards.di.main to: com.triangleleft.flashcards.ui.main; from: com.triangleleft.flashcards.di.main to: com.triangleleft.flashcards.ui.main.drawer; from: com.triangleleft.flashcards.di.vocabular to: com.triangleleft.flashcards.ui.vocabular; from: com.triangleleft.flashcards.di.login to: com.triangleleft.flashcards.ui.login; from: com.triangleleft.flashcards.service.adapter to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.rule to: com.triangleleft.flashcards; from: com.triangleleft.flashcards.rule to: com.triangleleft.flashcards.util.
Flashcards-master,com.triangleleft.flashcards.ui.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.triangleleft.flashcards.ui.common; com.triangleleft.flashcards.di
Flashcards-master,com.triangleleft.flashcards.ui.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.triangleleft.flashcards.di
Flashcards-master,com.triangleleft.flashcards.ui.common,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractPresenterTest; ITestView; TestPresenter]; [ComponentManagerTest; ComponentManager]; [CustomEditText; ITextChangedListener; SimpleTextWatcher]; [OnItemClickListener]; [DrawableUtils]; [BaseFragment]; [FlagImagesProvider]; [FlashcardsApplication]; [SharedPreferencesPersistentStorage]; [BaseActivity]. LCC (Lack of Component Cohesion) = 0.67
Flashcards-master,com.triangleleft.flashcards.ui.main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.triangleleft.flashcards.ui.main; com.triangleleft.flashcards.ui.main.drawer
Flashcards-master,com.triangleleft.flashcards.ui.main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.triangleleft.flashcards.ui.main; com.triangleleft.flashcards.ui.main.drawer; com.triangleleft.flashcards.di.main
Flashcards-master,com.triangleleft.flashcards.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.triangleleft.flashcards.util; com.triangleleft.flashcards.rule
Flashcards-master,com.triangleleft.flashcards.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.triangleleft.flashcards.util; com.triangleleft.flashcards.service; com.triangleleft.flashcards.service.login.rest
Flashcards-master,com.triangleleft.flashcards.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.triangleleft.flashcards.util; com.triangleleft.flashcards.service; com.triangleleft.flashcards.service.login.rest; com.triangleleft.flashcards.service.account
Flashcards-master,com.triangleleft.flashcards.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.triangleleft.flashcards.rule; com.triangleleft.flashcards.service
