Project Name,Package Name,Architecture Smell,Cause of the Smell
Android-Code-Demos-master,com.innofang.ndkdemo,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [ExampleUnitTest]; [MainActivity; JniUtil; ResultAdapter; ViewHolder]. LCC (Lack of Component Cohesion) = 0.5
Android-Code-Demos-master,io.innofang.retrofitdemo,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [ExampleUnitTest]; [GankIOService; MainActivity; Gank]; [ResultsBean]. LCC (Lack of Component Cohesion) = 0.67
Android-Code-Demos-master,io.innofang.modulea,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [ExampleUnitTest]; [ModuleAActivity]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ModuleAApplication]; [ModuleAActivity]. LCC (Lack of Component Cohesion) = 1.0
Android-Code-Demos-master,com.innofang.viewsdemo.views,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CustomView; RegionClickView]; [CircleRotaterView]; [ClockView]; [MatrixSetPolyToPolyView]; [PolyToPolyView]; [SpiderNetView]; [ArrowView]; [BezierHeartView]; [Sketch]; [Bezier2View]; [Bezier3View]; [SquareScalerView]. LCC (Lack of Component Cohesion) = 0.92
Android-Code-Demos-master,io.innofang.jsoupdemo,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [ExampleUnitTest]; [BaseSimpleAdapter; MainActivity; BaseSimpleViewHolder; ArticleItem]. LCC (Lack of Component Cohesion) = 0.5
Android-Code-Demos-master,io.innofang.greendaodemo.dao,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DaoSession; UserDao; User; DaoMaster; OpenHelper; DevOpenHelper]; [Properties]. LCC (Lack of Component Cohesion) = 0.29
Android-Code-Demos-master,com.innofang.databingdemo,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [ExampleUnitTest]; [AnimationActivity; Presenter; MainActivity; Presenter; LambdaActivity; Presenter; ListActivity; EmployeeAdapter; OnItemClickListener; Employee; BindingViewHolder; Presenter; ExpressionActivity]; [DemoBindingAdapter]; [TwoWayActivity; FormModel]; [SampleActivity]. LCC (Lack of Component Cohesion) = 0.32
Android-Code-Demos-master,com.innofang.recyclerviewdemo.helper,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OnRecyclerItemClickListener; ItemGestureListener]; [ItemTouchHelperCallBack; ItemTouchHelperViewHolder; ItemTouchHelperAdapter]; [OnStartDragListener]. LCC (Lack of Component Cohesion) = 0.5
Android-Code-Demos-master,org.opencv,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [R]; [attr]; [id]; [styleable]; [R]; [attr]; [id]; [styleable]; [R]; [attr]; [id]; [styleable]; [BuildConfig]; [BuildConfig]. LCC (Lack of Component Cohesion) = 1.0
Android-Code-Demos-master,org.opencv.video,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Video; BackgroundSubtractorMOG2; DualTVL1OpticalFlow; BackgroundSubtractorKNN; BackgroundSubtractor; DenseOpticalFlow; FarnebackOpticalFlow]; [KalmanFilter]; [SparsePyrLKOpticalFlow; SparseOpticalFlow]. LCC (Lack of Component Cohesion) = 0.3
Android-Code-Demos-master,org.opencv.core,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31
Android-Code-Demos-master,org.opencv.core,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.opencv.core; org.opencv.utils
Android-Code-Demos-master,org.opencv.core,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.opencv.utils
Android-Code-Demos-master,org.opencv.utils,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.opencv.utils; org.opencv.core
Android-Code-Demos-master,org.opencv.android,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.opencv.imgproc
Android-Code-Demos-master,org.opencv.features2d,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DescriptorExtractor]; [AKAZE; Feature2D; BRISK; ORB; FastFeatureDetector; AgastFeatureDetector; KAZE; MSER; GFTTDetector]; [BOWTrainer; BOWKMeansTrainer]; [FlannBasedMatcher; DescriptorMatcher; BFMatcher]; [Features2d]; [BOWImgDescriptorExtractor]; [FeatureDetector]; [Params]. LCC (Lack of Component Cohesion) = 0.42
Android-Code-Demos-master,io.innofang.sqlitequerydemo,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: io.innofang.sqlitequerydemo; io.innofang.sqlitequerydemo.utils
