Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
Android-Code-Demos-master,com.innofang.ndkdemo,MainActivity,Feature Envy,The tool detected a instance of this smell because resetResults is more interested in members of the type: JniUtil
Android-Code-Demos-master,io.innofang.retrofitdemo,Gank,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
Android-Code-Demos-master,io.innofang.retrofitdemo,ResultsBean,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,io.innofang.retrofitdemo,ResultsBean,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
Android-Code-Demos-master,io.innofang.crashhandlerdemo,MainActivity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseActivity
Android-Code-Demos-master,io.innofang.arouterdemo,App,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,io.innofang.modulea,ModuleAActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,io.innofang.modulea,ModuleAActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: num; str
Android-Code-Demos-master,io.innofang.modulea,ModuleAApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,io.innofang.modulea,ModuleAActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.sliding_menu,SlidingMenuViewHolder,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SlidingMenuAdapter; SlidingMenuViewHolder
Android-Code-Demos-master,com.innofang.viewsdemo.sliding_menu,SlidingMenuAdapter,Feature Envy,The tool detected a instance of this smell because onCloseMenu is more interested in members of the type: SlidingMenu
Android-Code-Demos-master,com.innofang.viewsdemo.sliding_menu,SlidingMenuActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.views,CircleRotaterView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.views,ClockView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.views,MatrixSetPolyToPolyView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.views,RegionClickView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.views,RegionClickView,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CustomView
Android-Code-Demos-master,com.innofang.viewsdemo.views,SpiderNetView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.views,Sketch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.views,Bezier2View,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.viewsdemo.views,SquareScalerView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,io.innofang.jsoupdemo,ArticleItem,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; moreLink
Android-Code-Demos-master,io.innofang.greendaodemo,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,io.innofang.greendaodemo,App,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,io.innofang.greendaodemo,App,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ENCRYPTED; daoSession
Android-Code-Demos-master,io.innofang.greendaodemo.dao,DaoSession,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DaoSession; UserDao
Android-Code-Demos-master,io.innofang.greendaodemo.dao,UserDao,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TABLENAME; Id; Name; Age
Android-Code-Demos-master,io.innofang.greendaodemo.dao,Properties,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: Id; Name; Age
Android-Code-Demos-master,io.innofang.greendaodemo.dao,Properties,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,io.innofang.greendaodemo.dao,Properties,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Id; Name; Age
Android-Code-Demos-master,io.innofang.greendaodemo.dao,DaoMaster,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SCHEMA_VERSION
Android-Code-Demos-master,io.innofang.greendaodemo.dao,DaoMaster,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: DevOpenHelper; DaoMaster
Android-Code-Demos-master,io.innofang.greendaodemo.dao,DevOpenHelper,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): OpenHelper
Android-Code-Demos-master,com.example.innf.volleydemo,VolleyRequest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; sStringRequest; sContext
Android-Code-Demos-master,com.example.innf.volleydemo,VolleyInterface,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mContext; sListener; sErrorListener
Android-Code-Demos-master,com.example.innf.volleydemo.app,MyApplication,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; sRequestQueue
Android-Code-Demos-master,com.example.innf.volleydemo.util,PhoneNumberInfoLab,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SingletonHolder; PhoneNumberInfoLab
Android-Code-Demos-master,com.example.innf.volleydemo.util,SingletonHolder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: instance
Android-Code-Demos-master,com.example.innf.volleydemo.bean,Response,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
Android-Code-Demos-master,com.example.innf.volleydemo.presenter.impl,IQueryPhoneNumberPresenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.example.innf.volleydemo.constant,Constant,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: JUHE_URL_GET; JUHE_URL_POST; JUHE_API_KEY; VOLLEY_TAG
Android-Code-Demos-master,com.example.innf.volleydemo.constant,Constant,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: JUHE_URL_GET; JUHE_URL_POST; JUHE_API_KEY; VOLLEY_TAG
Android-Code-Demos-master,com.example.innf.volleydemo.model,QueryPhoneNumberModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.example.innf.volleydemo.view,QueryPhoneNumberActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.databingdemo,AnimationActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.databingdemo,DemoBindingAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.databingdemo,Presenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.databingdemo,Presenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.databingdemo,Presenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.databingdemo,SampleActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-Code-Demos-master,com.innofang.databingdemo,ExpressionActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
