Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityLoadDataTest,childAtPosition,13,1,2,41
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityLoadDataTest,describeTo,4,1,1,45
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityLoadDataTest,matchesSafely,4,1,1,51
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityLoadDataTest,setUp,5,1,0,60
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityLoadDataTest,mainActivityLoadDataTest,8,1,0,68
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityMessageViewNavigationTest,childAtPosition,13,1,2,46
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityMessageViewNavigationTest,describeTo,4,1,1,50
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityMessageViewNavigationTest,matchesSafely,4,1,1,56
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityMessageViewNavigationTest,setUp,5,1,0,65
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MainActivityMessageViewNavigationTest,mainActivityMessageViewNavigationTest,11,1,0,73
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MessageActivityWriteMessageTest,childAtPosition,13,1,2,46
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MessageActivityWriteMessageTest,describeTo,4,1,1,50
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MessageActivityWriteMessageTest,matchesSafely,4,1,1,56
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MessageActivityWriteMessageTest,setUp,5,1,0,65
10_TurboChat-master,com.nullpointerbay.turbochat.activity,MessageActivityWriteMessageTest,messageActivityWriteMessage,17,1,0,73
10_TurboChat-master,com.nullpointerbay.turbochat.activity,ProfileActivityNavigationTest,childAtPosition,13,1,2,43
10_TurboChat-master,com.nullpointerbay.turbochat.activity,ProfileActivityNavigationTest,describeTo,4,1,1,47
