Project Name,Package Name,Architecture Smell,Cause of the Smell
10_TurboChat-master,com.nullpointerbay.turbochat.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat.fragment
10_TurboChat-master,com.nullpointerbay.turbochat.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat; com.nullpointerbay.turbochat.di; com.nullpointerbay.turbochat.fragment
10_TurboChat-master,com.nullpointerbay.turbochat.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat.fragment; com.nullpointerbay.turbochat.viewmodel; com.nullpointerbay.turbochat.parsers; com.nullpointerbay.turbochat.spans
10_TurboChat-master,com.nullpointerbay.turbochat.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.nullpointerbay.turbochat.fragment
10_TurboChat-master,com.nullpointerbay.turbochat.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MainActivityLoadDataTest]; [MainActivityMessageViewNavigationTest]; [MessageActivityWriteMessageTest]; [ProfileActivityNavigationTest]; [TeamActivityStartTest]; [MainActivity]; [MessageActivity]; [ProfileActivity]; [SplashActivity]; [WebViewActivity]. LCC (Lack of Component Cohesion) = 1.0
10_TurboChat-master,com.nullpointerbay.turbochat,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat; com.nullpointerbay.turbochat.di
10_TurboChat-master,com.nullpointerbay.turbochat,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.nullpointerbay.turbochat.di
10_TurboChat-master,com.nullpointerbay.turbochat,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EmojiLoadTest]; [ExampleInstrumentedTest]; [RxIdlingResource]; [TurboChatBaseApplication; TurboChatApplication; TurboChatApplication]. LCC (Lack of Component Cohesion) = 0.67
10_TurboChat-master,com.nullpointerbay.turbochat.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EspressoTestUtils]; [CircleTransform; MockImageLoader; PicassoImageLoader; ImageLoader]; [MockUserResolverImpl; UserResolver; UserResolverImpl]; [UrlResolver; UrlResolverTest]. LCC (Lack of Component Cohesion) = 0.4
10_TurboChat-master,com.nullpointerbay.turbochat.di,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.di; com.nullpointerbay.turbochat
10_TurboChat-master,com.nullpointerbay.turbochat.di,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.di; com.nullpointerbay.turbochat.fragment; com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat
10_TurboChat-master,com.nullpointerbay.turbochat.di,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.nullpointerbay.turbochat.fragment
10_TurboChat-master,com.nullpointerbay.turbochat.di,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DataModule]; [TurboChatComponent; TestTurboChatComponent]; [TurboChatModule]; [ViewComponent]; [ViewModule]; [MockDataModule]. LCC (Lack of Component Cohesion) = 0.86
10_TurboChat-master,com.nullpointerbay.turbochat.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.fragment; com.nullpointerbay.turbochat.di
10_TurboChat-master,com.nullpointerbay.turbochat.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.fragment; com.nullpointerbay.turbochat.viewmodel; com.nullpointerbay.turbochat.parsers; com.nullpointerbay.turbochat.spans; com.nullpointerbay.turbochat.activity
10_TurboChat-master,com.nullpointerbay.turbochat.fragment,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.nullpointerbay.turbochat.viewmodel
10_TurboChat-master,com.nullpointerbay.turbochat.fragment,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EmojiFragment; EmojiAdapter; EmojiViewHolder; MessageFragment; MessageAdapter; MessageViewHolder]; [ProfileFragment]; [TeamFragment; TeamAdapter; TeamViewHolder]. LCC (Lack of Component Cohesion) = 0.3
10_TurboChat-master,com.nullpointerbay.turbochat.parsers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.parsers; com.nullpointerbay.turbochat.spans; com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat.fragment
10_TurboChat-master,com.nullpointerbay.turbochat.parsers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.parsers; com.nullpointerbay.turbochat.spans; com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat.fragment; com.nullpointerbay.turbochat.viewmodel
10_TurboChat-master,com.nullpointerbay.turbochat.parsers,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.nullpointerbay.turbochat.spans
10_TurboChat-master,com.nullpointerbay.turbochat.repository,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EmojiRepository; EmojiRepositoryImpl]; [MessageRepository; MessageRepositoryImpl; MockMessageRepository]; [TeamRepository; TeamRepositoryImpl; MockTeamRepositoryImpl]; [UserRepository; UserRepositoryImpl; MockUserRepository]. LCC (Lack of Component Cohesion) = 0.36
10_TurboChat-master,com.nullpointerbay.turbochat.service,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MessageApiService; MockMessageApiService]; [TeamApiService; MockTeamApiService]; [UserApiService; MockUserApiService]. LCC (Lack of Component Cohesion) = 0.5
10_TurboChat-master,com.nullpointerbay.turbochat.spans,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.spans; com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat.fragment; com.nullpointerbay.turbochat.parsers
10_TurboChat-master,com.nullpointerbay.turbochat.spans,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.spans; com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat.fragment; com.nullpointerbay.turbochat.viewmodel; com.nullpointerbay.turbochat.parsers
10_TurboChat-master,com.nullpointerbay.turbochat.spans,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.nullpointerbay.turbochat.activity
10_TurboChat-master,com.nullpointerbay.turbochat.viewmodel,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.nullpointerbay.turbochat.viewmodel; com.nullpointerbay.turbochat.parsers; com.nullpointerbay.turbochat.spans; com.nullpointerbay.turbochat.activity; com.nullpointerbay.turbochat.fragment
10_TurboChat-master,com.nullpointerbay.turbochat.viewmodel,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EmojiViewModel; EmojiViewModelTest]; [MessageViewModel; MessageViewModelTest]; [ProfileViewModel; ProfileViewModelTest]; [TeamViewModel; TeamViewModelTest]. LCC (Lack of Component Cohesion) = 0.5
