Project Name,Package Name,Architecture Smell,Cause of the Smell
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.data.searchhistory,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SearchHistoryContract]; [SearchHistoryEntry; SearchHistoryDbHelper; SqliteSearchHistoryDataSource; SearchHistoryDbHelper; SqliteSearchHistoryDataSource]; [SearchHistoryContract]; [SearchHistoryEntry]. LCC (Lack of Component Cohesion) = 0.5
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.domain.models,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SearchHistoryItem]; [SearchUsersResult]; [Item]; [User]; [SearchHistoryItem]; [SearchUsersResult]; [Item]; [User]. LCC (Lack of Component Cohesion) = 1.0
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.domain.usecases,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GetSearchHistoryUseCase; GetSearchHistoryUseCaseTest; GetSearchHistoryUseCaseTest]; [GetUserUseCase; GetUserUseCaseTest; GetUserUseCaseTest]; [SearchUsersUseCase; SearchUsersUseCaseTest; SearchUsersUseCaseTest]; [GetSearchHistoryUseCase]; [GetUserUseCase]; [SearchUsersUseCase]. LCC (Lack of Component Cohesion) = 0.5
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultServiceLocator; MainThreadExecutorService; ServiceLocator; DefaultServiceLocator]; [NoOpLogger]; [MainThreadExecutorService]; [ServiceLocator]; [NoOpLogger]. LCC (Lack of Component Cohesion) = 0.63
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.ui.search,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.wasisto.githubuserfinder.android.ui.search; com.wasisto.githubuserfinder.android.ui.common
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.ui.search,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.wasisto.githubuserfinder.android.ui.search; com.wasisto.githubuserfinder.android.ui.userdetails; com.wasisto.githubuserfinder.android.ui.common
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.ui.userdetails,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.wasisto.githubuserfinder.android.ui.userdetails; com.wasisto.githubuserfinder.android.ui.common
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.ui.userdetails,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.wasisto.githubuserfinder.android.ui.userdetails; com.wasisto.githubuserfinder.android.ui.common; com.wasisto.githubuserfinder.android.ui.search
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.ui.userdetails,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [UserDetailsActivity; UserDetailsPresenter; UserDetailsView; UserDetailsPresenterTest]; [UserDetailsActivity; UserDetailsViewModel; UserDetailsViewModelTest]. LCC (Lack of Component Cohesion) = 0.29
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.ui.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.wasisto.githubuserfinder.android.ui.common; com.wasisto.githubuserfinder.android.ui.search
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.ui.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.wasisto.githubuserfinder.android.ui.common; com.wasisto.githubuserfinder.android.ui.search; com.wasisto.githubuserfinder.android.ui.userdetails
mvp77_android-clean-architecture-samples-master,com.wasisto.githubuserfinder.android.ui.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.wasisto.githubuserfinder.android.ui.search
