Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
mvp88_musiQ-master,com.dihanov.musiq,App,onCreate,Long Statement,The length of the statement "DaggerAppComponent.builder().application(this).networkModule(new NetworkModule(Config.LAST_FM_API_URL)).build().inject(this);" is 125.,44
mvp88_musiQ-master,com.dihanov.musiq,App,onCreate,Long Statement,The length of the statement "ViewPump.init(ViewPump.builder().addInterceptor(new CalligraphyInterceptor(new CalligraphyConfig.Builder().setDefaultFontPath("fonts/cabin_regular.ttf").setFontAttrId(R.attr.fontPath).build())).build());" is 203.,44
mvp88_musiQ-master,com.dihanov.musiq,App,activityInjector,Long Identifier,The length of the field activityDispatchingAndroidInjector is 34.,73
mvp88_musiQ-master,com.dihanov.musiq,App,serviceInjector,Long Identifier,The length of the field serviceDispatchingAndroidInjector is 33.,78
mvp88_musiQ-master,com.dihanov.musiq,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
mvp88_musiQ-master,com.dihanov.musiq,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
mvp88_musiQ-master,com.dihanov.musiq,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
mvp88_musiQ-master,com.dihanov.musiq,LoginPresenterTest,authenticateUserTest,Long Statement,The length of the statement "when(lastFmApiClient.getLastFmApiService().getMobileSessionToken(anyString()`anyString()`anyString()`anyString()`anyString()`anyString())).thenReturn(Observable.just(user));" is 173.,76
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,getCachedScrobbles,Long Statement,The length of the statement "List<CachedScrobble> result=SQLite.select().from(CachedScrobble.class).orderBy(CachedScrobble_Table.timestamp`false).queryList();" is 129.,26
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,writeScrobble,Long Statement,The length of the statement "SQLite.insert(CachedScrobble.class).columns(CachedScrobble_Table.artistName`CachedScrobble_Table.trackName`CachedScrobble_Table.timestamp).values(scrobble.getArtistName()`scrobble.getTrackName()`scrobble.getTimestamp()).execute();" is 230.,36
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,removeScrobble,Long Statement,The length of the statement "SQLite.delete(CachedScrobble.class).where(CachedScrobble_Table.artistName.is(scrobble.getArtistName())).and(CachedScrobble_Table.trackName.is(scrobble.getTrackName())).async().execute();" is 186.,57
mvp88_musiQ-master,com.dihanov.musiq.data.network,ArtistImageDeserializer,deserialize,Long Statement,The length of the statement "requestBuilder=new Request.Builder().url("https://webservice.fanart.tv/v3/music/" + artist.getMbid() + "&?api_key="+ BuildConfig.API_KEY_FANART+ "&format=json");" is 161.,22
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getMobileSessionToken,Long Parameter List,The method has 6 parameters. ,82
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,scrobbleTrack,Long Parameter List,The method has 8 parameters. ,86
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,scrobbleTrack,Long Parameter List,The method has 8 parameters. ,90
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,updateNowPlaying,Long Parameter List,The method has 7 parameters. ,94
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,loveTrack,Long Parameter List,The method has 7 parameters. ,98
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,unloveTrack,Long Parameter List,The method has 7 parameters. ,102
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,Scrobble,Long Parameter List,The method has 6 parameters. ,25
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,Scrobble,Long Parameter List,The method has 5 parameters. ,35
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,fixTrackData,Magic Number,The method contains a magic number: 2,52
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,equals,Long Statement,The length of the statement "return duration == scrobble.duration && timestamp == scrobble.timestamp && trackStartTime == scrobble.trackStartTime && Objects.equals(artistName`scrobble.artistName) && Objects.equals(trackName`scrobble.trackName) && Objects.equals(albumName`scrobble.albumName);" is 263.,132
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,ScrobbleRepository,onSuccess,Long Statement,The length of the statement "AppLog.log(BulkScrobbleUseCase.class.getSimpleName()`"Scrobbled " + response.getScrobbles().getScrobble().getArtist().getText() + " - "+ response.getScrobbles().getScrobble().getTrack().getText());" is 197.,49
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,ScrobbleRepository,ScrobbleRepository,Long Parameter List,The method has 7 parameters. ,80
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,ScrobbleRepository,handleErrorResponse,Missing default,The following switch statement is missing a default case: switch (response.getError()) {,104
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,ScrobbleRepository,setNowPlaying,Long Statement,The length of the statement "notificator.buildNotification(context`context.getString(R.string.now_scrobbling)`String.format("%s - %s"`nowPlaying.getArtistName()`nowPlaying.getTrackName()));" is 160.,131
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,ScrobbleRepository,getUnixTime,Magic Number,The method contains a magic number: 1000L,230
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,ScrobbleRepository,manageScrobble,Magic Number,The method contains a magic number: 2,234
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,ScrobbleRepository,manageScrobble,Magic Number,The method contains a magic number: 5000,234
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,State,handleStatusChanged,Missing default,The following switch statement is missing a default case: switch (state) {,39
mvp88_musiQ-master,com.dihanov.musiq.data.repository.user,UserSettingsRepository,initFavoriteArtists,Long Statement,The length of the statement "getSharedPreferences().edit().putStringSet(Constants.FAVORITE_ARTISTS_KEY`new HashSet<>()).putStringSet(Constants.FAVORITE_ARTISTS_SERIALIZED_KEY`new HashSet<>()).apply();" is 171.,153
mvp88_musiQ-master,com.dihanov.musiq.data.repository.user,UserSettingsRepository,initFavoriteAlbums,Long Statement,The length of the statement "getSharedPreferences().edit().putStringSet(Constants.FAVORITE_ALBUMS_KEY`new HashSet<>()).putStringSet(Constants.FAVORITE_ALBUMS_SERIALIZED_KEY`new HashSet<>()).apply();" is 169.,164
mvp88_musiQ-master,com.dihanov.musiq.data.usecase,AuthenticateUserUseCase,getObservable,Long Statement,The length of the statement "return lastFmApiClient.getLastFmApiService().getMobileSessionToken(Constants.AUTH_MOBILE_SESSION_METHOD`params.getUsername()`params.getPassword()`Config.API_KEY`sigGenerator.generateAuthSig(params.getUsername()`params.getPassword())`Config.FORMAT);" is 248.,21
mvp88_musiQ-master,com.dihanov.musiq.data.usecase,BaseUseCase,invoke,Long Statement,The length of the statement "getObservable(params).subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread()).subscribe(new BaseUseCaseObserver<>(resultCallback));" is 146.,30
mvp88_musiQ-master,com.dihanov.musiq.data.usecase,BulkScrobbleUseCase,invoke,Long Statement,The length of the statement "apiSig=sigGenerator.generateSig(Constants.ARTIST`artistName`Constants.TRACK`trackName`Constants.TIMESTAMP`timestamp`Constants.METHOD`Constants.TRACK_SCROBBLE_METHOD);" is 166.,32
mvp88_musiQ-master,com.dihanov.musiq.data.usecase,BulkScrobbleUseCase,invoke,Long Statement,The length of the statement "observables.add(lastFmApiClient.getLastFmApiService().scrobbleTrack(Constants.TRACK_SCROBBLE_METHOD`artistName`trackName`Config.API_KEY`apiSig`timestamp`userSettingsRepository.getUserSessionKey()`Config.FORMAT).subscribeOn(Schedulers.io()));" is 241.,32
mvp88_musiQ-master,com.dihanov.musiq.data.usecase,BulkScrobbleUseCase,invoke,Magic Number,The method contains a magic number: 50,32
mvp88_musiQ-master,com.dihanov.musiq.data.usecase,BulkScrobbleUseCase,invoke,Magic Number,The method contains a magic number: 10,32
