Project Name,Package Name,Architecture Smell,Cause of the Smell
Robotlegs4Android-master,com.camnter.robotlegs4android.core,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.camnter.robotlegs4android.core; com.camnter.robotlegs4android.base
Robotlegs4Android-master,com.camnter.robotlegs4android.core,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.camnter.robotlegs4android.base
Robotlegs4Android-master,com.camnter.robotlegs4android.core,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IMediatorMap; IMediator]; [IInjector]; [IReflector]; [ICommandMap]; [IEventDispatcher; IListener; IEventMap]; [IContext]; [IViewMap]. LCC (Lack of Component Cohesion) = 0.7
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.camnter.robotlegs4android.swiftsuspenders; com.camnter.robotlegs4android.swiftsuspenders.injectionresults
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.camnter.robotlegs4android.swiftsuspenders.injectionresults; com.camnter.robotlegs4android.swiftsuspenders.injectionpoints
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [InjectionType]; [InjectionConfig; Injector; InjecteeDescription; InjectorError]; [Reflector]. LCC (Lack of Component Cohesion) = 0.5
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionresults,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.camnter.robotlegs4android.swiftsuspenders.injectionresults; com.camnter.robotlegs4android.swiftsuspenders
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionpoints,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.camnter.robotlegs4android.swiftsuspenders.injectionpoints; com.camnter.robotlegs4android.swiftsuspenders
Robotlegs4Android-master,com.camnter.robotlegs4android.base,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.camnter.robotlegs4android.base; com.camnter.robotlegs4android.core
Robotlegs4Android-master,com.camnter.robotlegs4android.test.view.fragment,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TabLayoutFirstFragmentMediator; TabLayoutFirstFragment]; [TabLayoutSecondFragment; TabLayoutSecondFragmentMediator; SecondRecyclerViewAdapter]; [TabLayoutFourthFragmentMediator; FourthRecyclerViewAdapter; TabLayoutFourthFragment]; [TabLayoutThirdFragmentMediator; ThirdRecyclerViewAdapter; TabLayoutThirdFragment]. LCC (Lack of Component Cohesion) = 0.36
