Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
Robotlegs4Android-master,com.camnter.robotlegs4android,ApplicationTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.expand,IApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.expand,IFragmentActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.core,IContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.mvcs,Command,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: contextView; commandMap; eventDispatcher; injector; mediatorMap
Robotlegs4Android-master,com.camnter.robotlegs4android.mvcs,Mediator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: contextView; mediatorMap; _eventDispatcher; _eventMap
Robotlegs4Android-master,com.camnter.robotlegs4android.adapter,SwiftSuspendersReflector,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
Robotlegs4Android-master,com.camnter.robotlegs4android.adapter,SwiftSuspendersReflector,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,InjectionType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: VALUE; CLASS; SINGLETON
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,InjectionType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,InjectionType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VALUE; CLASS; SINGLETON
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,InjectionConfig,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: request; injectionName; m_injector; m_result
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,InjectionConfig,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Injector; InjectionPoint; InjectionConfig; InjectionResult; InjecteeDescription
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,Injector,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INJECTION_POINTS_CACHE; m_parentInjector; m_mappings; m_injecteeDescriptions; m_attendedToInjectees; m_xmlMetadata; ctor; injectionPoints
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,InjecteeDescription,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ctor; injectionPoints
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders,Reflector,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionresults,InjectionResult,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Injector; InjectionPoint; InjectionConfig; InjectionResult; InjecteeDescription
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionresults,InjectValueResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionresults,InjectOtherRuleResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionresults,InjectSingletonResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionresults,InjectClassResult,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionpoints,PostConstructInjectionPoint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionpoints,ConstructorInjectionPoint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionpoints,MethodInjectionPoint,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: methodName; _parameterInjectionConfigs; requiredParameters; typeName; injectionName
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionpoints,ParameterInjectionConfig,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: typeName; injectionName
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionpoints,InjectionPoint,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Injector; InjectionPoint; InjectionConfig; InjectionResult; InjecteeDescription
Robotlegs4Android-master,com.camnter.robotlegs4android.swiftsuspenders.injectionpoints,PropertyInjectionPoint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.views,RobotlegsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.views,RobotlegsApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.views,RobotlegsApplication,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: context
Robotlegs4Android-master,com.camnter.robotlegs4android.views,RobotlegsFragmentActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.views,RobotlegsFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.views,RobotlegsFragment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: self
Robotlegs4Android-master,com.camnter.robotlegs4android.base,XMLList,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XMLList; XML
Robotlegs4Android-master,com.camnter.robotlegs4android.base,ViewMap,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.base,ViewMap,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ViewMapBase
Robotlegs4Android-master,com.camnter.robotlegs4android.base,MediatorMap,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.base,MediatorMap,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mediatorByView; mappingConfigByView; mappingConfigByViewClassName; mediatorsMarkedForRemoval; hasMediatorsMarkedForRemoval; reflector; mediatorClass; typedViewClasses; autoCreate; autoRemove
Robotlegs4Android-master,com.camnter.robotlegs4android.base,MediatorMap,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ViewMapBase
Robotlegs4Android-master,com.camnter.robotlegs4android.base,MappingConfig,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: mediatorClass; typedViewClasses; autoCreate; autoRemove
Robotlegs4Android-master,com.camnter.robotlegs4android.base,MappingConfig,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mediatorClass; typedViewClasses; autoCreate; autoRemove
Robotlegs4Android-master,com.camnter.robotlegs4android.base,ContextError,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; E_CONTEXT_VIEW_OVR; E_CONTEXT_INJECTOR; E_CONTEXT_REFLECTOR; E_EVENTMAP_NOSNOOPING; E_COMMANDMAP_OVR; E_COMMANDMAP_NOIMPL; E_MEDIATORMAP_OVR; E_MEDIATORMAP_NOIMPL
Robotlegs4Android-master,com.camnter.robotlegs4android.base,ContextEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: STARTUP; STARTUP_COMPLETE; SHUTDOWN; SHUTDOWN_COMPLETE
Robotlegs4Android-master,com.camnter.robotlegs4android.base,ContextEvent,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Event
Robotlegs4Android-master,com.camnter.robotlegs4android.base,MediatorBase,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.base,ContextBase,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.base,Event,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ADDED_TO_STAGE; REMOVED_FROM_STAGE; ENTER_FRAME; _type; _target; data
Robotlegs4Android-master,com.camnter.robotlegs4android.base,XML,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; prototype; child; parent
Robotlegs4Android-master,com.camnter.robotlegs4android.base,EventMap,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: eventDispatcher; _dispatcherListeningEnabled; listeners; dispatcher; type; listener; eventClass; callback; useCapture; listener; eventClass
Robotlegs4Android-master,com.camnter.robotlegs4android.base,Params,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dispatcher; type; listener; eventClass; callback; useCapture
Robotlegs4Android-master,com.camnter.robotlegs4android.base,Params,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: dispatcher; type; listener; eventClass; callback; useCapture
Robotlegs4Android-master,com.camnter.robotlegs4android.base,CommandMap,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.test,ApplicationTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Robotlegs4Android-master,com.camnter.robotlegs4android.test.widget.decorator,DividerItemDecoration,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ATTRS; HORIZONTAL_LIST; VERTICAL_LIST; mDivider; mOrientation
Robotlegs4Android-master,com.camnter.robotlegs4android.test.bean,User,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name; sign
Robotlegs4Android-master,com.camnter.robotlegs4android.test.bean,User,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; sign
Robotlegs4Android-master,com.camnter.robotlegs4android.test.controller,Login,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; userModel; event
Robotlegs4Android-master,com.camnter.robotlegs4android.test.view.fragment,TabLayoutFirstFragmentMediator,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: fragment; activity; firstBT; firstTV; firstIV; controllerTV
Robotlegs4Android-master,com.camnter.robotlegs4android.test.event,LoginEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: USER_LOGIN; USER_LOGOUT; USER_LOGIN_SUCCESS_FROM_MODEL_TO_CONTROLLER; USER_LOGIN_SUCCESS_FROM_MODEL_TO_VIEW; USER_LOGIN_SUCCESS_FROM_CONTROLLER_TO_VIEW; name; password; user
Robotlegs4Android-master,com.camnter.robotlegs4android.test.robotlegscontext,MainContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
