Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.data.api,ApiUtils,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.data.api,ApiUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BASE_URL
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.data.api.pojos,Definition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.data.api.pojos,Example,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.data.api.pojos,Meaning,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.data.api.pojos,Phonetic,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.data.local,AppRepository,Feature Envy,The tool detected a instance of this smell because updateScore is more interested in members of the type: WordDao
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.data.local,AppRoomDatabase,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; databaseWriteExecutor; sOnOpenCallback
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.detection.camera,CameraActivity,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.detection.camera,CameraConnectionFragment,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
5_CSC13009_Final-master,com.hcmus.csc13009.smartenglish.detection.camera,DetectorActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MINIMUM_CONFIDENCE_TF_OD_API; LOGGER; TF_OD_API_INPUT_SIZE; TF_OD_API_IS_QUANTIZED; TF_OD_API_MODEL_FILE; TF_OD_API_LABELS_FILE; MODE; MAINTAIN_ASPECT; DESIRED_PREVIEW_SIZE; SAVE_PREVIEW_BITMAP; TEXT_SIZE_DIP; trackingOverlay; detector; lastProcessingTimeMs; rgbFrameBitmap; croppedBitmap; cropCopyBitmap; computingDetection; timestamp; frameToCropTransform; cropToFrameTransform; tracker; questionHandler; isRunningQuestion; viewModel
