Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
CodeSmells-in-application-MVP-2,com.jess.arms.base,AdapterViewPager,2,0,5,5,28,6,0,0,0.0,0,0,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\AdapterViewPager.java,24
CodeSmells-in-application-MVP-2,com.jess.arms.base,App,0,0,1,0,11,1,1,0,-1.0,2,0,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\App.java,22
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseActivity,5,0,7,5,69,12,0,0,0.8571428571428571,0,3,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\BaseActivity.java,48
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseApplication,1,0,4,3,46,7,0,1,0.0,0,4,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\BaseApplication.java,29
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseFragment,5,0,7,7,48,9,1,0,0.8571428571428571,0,3,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\BaseFragment.java,41
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseHolder,2,0,6,4,45,8,0,0,0.8333333333333334,1,2,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\BaseHolder.java,26
CodeSmells-in-application-MVP-2,com.jess.arms.base,OnViewClickListener,0,0,1,0,11,1,0,0,-1.0,1,0,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\BaseHolder.java,78
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseLazyLoadFragment,4,0,6,3,55,10,0,1,0.0,0,1,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\BaseLazyLoadFragment.java,12
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseService,2,0,7,5,47,11,0,0,0.2857142857142857,0,1,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\BaseService.java,29
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,2,0,11,10,108,15,0,0,0.2727272727272727,1,2,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\DefaultAdapter.java,29
CodeSmells-in-application-MVP-2,com.jess.arms.base,OnRecyclerViewItemClickListener,0,0,1,0,14,1,0,0,-1.0,1,0,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\DefaultAdapter.java,154
CodeSmells-in-application-MVP-2,com.jess.arms.base,Platform,5,5,1,0,28,1,0,0,0.0,0,0,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\Platform.java,18
CodeSmells-in-application-MVP-2,com.jess.arms.base,Unused,0,0,1,1,7,1,0,0,-1.0,1,0,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\Unused.java,5
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegate,4,0,7,0,18,7,1,0,-1.0,1,0,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\delegate\ActivityDelegate.java,24
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegateImpl,2,0,8,8,34,10,0,1,0.75,0,3,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\delegate\ActivityDelegateImpl.java,27
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,AppDelegate,8,0,10,8,114,22,0,1,0.5,2,6,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\delegate\AppDelegate.java,46
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,AppComponentCallbacks,0,0,4,3,22,4,0,0,-1.0,1,1,C:\CodeSmells-in-application-MVP-2\arms\src\main\java\com\jess\arms\base\delegate\AppDelegate.java,205
