Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
CodeSmells-in-application-MVP-2,com.jess.arms.base,AdapterViewPager,AdapterViewPager,4,1,2,37
CodeSmells-in-application-MVP-2,com.jess.arms.base,AdapterViewPager,AdapterViewPager,5,1,3,42
CodeSmells-in-application-MVP-2,com.jess.arms.base,AdapterViewPager,getItem,3,1,1,48
CodeSmells-in-application-MVP-2,com.jess.arms.base,AdapterViewPager,getPageTitle,6,2,1,53
CodeSmells-in-application-MVP-2,com.jess.arms.base,AdapterViewPager,getCount,3,1,0,61
CodeSmells-in-application-MVP-2,com.jess.arms.base,App,getAppComponent,0,1,0,37
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseActivity,provideCache,6,2,0,71
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseActivity,provideLifecycleSubject,3,1,0,81
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseActivity,onCreateView,4,1,3,87
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseActivity,onCreate,17,3,1,93
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseActivity,onDestroy,11,3,0,113
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseActivity,useEventBus,3,1,0,126
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseActivity,useFragment,3,1,0,140
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseApplication,attachBaseContext,7,2,1,47
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseApplication,onCreate,6,2,0,62
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseApplication,onTerminate,6,2,0,70
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseApplication,getAppComponent,5,1,0,81
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseFragment,provideCache,6,2,0,64
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseFragment,provideLifecycleSubject,3,1,0,74
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseFragment,onAttach,4,1,1,80
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseFragment,onCreateView,3,1,3,86
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseFragment,onDestroy,7,2,0,92
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseFragment,onDetach,4,1,0,101
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseFragment,useEventBus,3,1,0,107
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseHolder,BaseHolder,8,2,1,39
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseHolder,setData,0,1,2,51
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseHolder,onRelease,2,1,0,59
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseHolder,onClick,5,2,1,67
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseHolder,setOnItemClickListener,3,1,1,74
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseHolder,onViewClick,0,1,2,83
CodeSmells-in-application-MVP-2,com.jess.arms.base,OnViewClickListener,onViewClick,0,1,2,83
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseLazyLoadFragment,lazyLoadData,0,1,0,24
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseLazyLoadFragment,setUserVisibleHint,5,1,1,29
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseLazyLoadFragment,onResume,5,1,0,36
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseLazyLoadFragment,isParentVisible,4,1,0,46
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseLazyLoadFragment,dispatchParentVisibleState,12,4,0,54
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseLazyLoadFragment,tryLoadData,7,2,0,70
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseService,onBind,3,1,1,42
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseService,onCreate,7,2,0,48
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseService,onDestroy,8,2,0,57
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseService,useEventBus,3,1,0,67
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseService,addDispose,6,2,1,80
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseService,unDispose,5,2,0,87
CodeSmells-in-application-MVP-2,com.jess.arms.base,BaseService,init,0,1,0,93
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,DefaultAdapter,4,1,1,42
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,releaseAllHolder,12,4,1,47
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,onCreateViewHolder,11,2,2,65
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,onBindViewHolder,3,1,2,87
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,getItemCount,3,1,0,98
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,getInfos,3,1,0,108
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,getItem,3,1,1,117
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,getHolder,0,1,2,127
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,getLayoutId,0,1,1,137
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,setOnItemClickListener,3,1,1,145
CodeSmells-in-application-MVP-2,com.jess.arms.base,DefaultAdapter,onItemClick,0,1,4,161
CodeSmells-in-application-MVP-2,com.jess.arms.base,OnRecyclerViewItemClickListener,onItemClick,0,1,4,161
CodeSmells-in-application-MVP-2,com.jess.arms.base,Platform,findClassByClassName,11,1,1,40
CodeSmells-in-application-MVP-2,com.jess.arms.base,Unused,Unused,2,1,0,10
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegate,onCreate,0,1,1,41
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegate,onStart,0,1,0,43
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegate,onResume,0,1,0,45
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegate,onPause,0,1,0,47
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegate,onStop,0,1,0,49
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegate,onSaveInstanceState,0,1,1,51
CodeSmells-in-application-MVP-2,com.jess.arms.base.delegate,ActivityDelegate,onDestroy,0,1,0,53
