Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Long Statement,The length of the statement "Spans.ShapeSpan lloStrokeShape=new Spans.ShapeSpan(new RoundRectShape(outerR`null`null)`Paint.Style.STROKE`8`Color.YELLOW`false`lloText);" is 137.,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Long Statement,The length of the statement "Spans.ShapeSpan woFillShape=new Spans.ShapeSpan(new RoundRectShape(outerR`null`null)`Paint.Style.FILL_AND_STROKE`18`Color.LTGRAY`false`woTextSpan);" is 147.,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Long Statement,The length of the statement "Spans.ShapeSpan swoFillShape=new Spans.ShapeSpan(new RoundRectShape(outerR`null`null)`Paint.Style.FILL_AND_STROKE`18`Color.LTGRAY`false);" is 137.,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Magic Number,The method contains a magic number: 4,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Magic Number,The method contains a magic number: 8,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Magic Number,The method contains a magic number: 4,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Magic Number,The method contains a magic number: 18,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Magic Number,The method contains a magic number: 18,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashActivity,showStyledText,Magic Number,The method contains a magic number: 4,93
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashPresenter,showStatus,Long Statement,The length of the statement "getView().showStatus(String.format("(%d)\n%s\n%s"`counter`task == null ? "null" : Texts.filledStr((int)task.countSeconds()`'.')`status));" is 137.,153
Pioneer-master,com.github.baoti.pioneer.ui.splash,SplashPresenter,countSeconds,Magic Number,The method contains a magic number: 1000,210
Pioneer-master,com.github.baoti.pioneer.ui.splash,InitializeTask,countSeconds,Magic Number,The method contains a magic number: 1000,210
Pioneer-master,com.github.baoti.pioneer.misc.util,TextsTest,testFilledStr,Magic Number,The method contains a magic number: 3,36
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,getSize,Long Parameter List,The method has 5 parameters. ,54
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,draw,Long Parameter List,The method has 9 parameters. ,73
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,drawDebugLines,Long Parameter List,The method has 6 parameters. ,80
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,getSize,Long Parameter List,The method has 5 parameters. ,138
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,draw,Long Parameter List,The method has 9 parameters. ,146
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,draw,Magic Number,The method contains a magic number: 2,146
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,draw,Magic Number,The method contains a magic number: 2,146
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,draw,Magic Number,The method contains a magic number: 0.8f,146
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,draw,Magic Number,The method contains a magic number: 0.2f,146
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,draw,Magic Number,The method contains a magic number: 2,146
Pioneer-master,com.github.baoti.pioneer.misc.util,SpansV1,getSize,Long Parameter List,The method has 5 parameters. ,192
