Project Name,Package Name,Architecture Smell,Cause of the Smell
Pioneer-master,com.github.baoti.pioneer.ui.splash,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SplashActivityTest]; [SplashModule; SplashActivity; ISplashView]; [SplashPresenter; InitializeTask]. LCC (Lack of Component Cohesion) = 0.5
Pioneer-master,com.github.baoti.pioneer,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ApplicationTest]; [BusProvider]; [AppMainModule; AppMain]; [Constants]; [Saved]. LCC (Lack of Component Cohesion) = 0.83
Pioneer-master,com.github.baoti.pioneer.misc.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.misc.util; com.github.baoti.pioneer.data
Pioneer-master,com.github.baoti.pioneer.misc.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.baoti.pioneer.data
Pioneer-master,com.github.baoti.pioneer.misc.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IoUtilsTest; IoUtils; ImageActions; Crop; CaptureCompat; ActivityRequestState]; [TextsTest; Texts; Func; Transformer]; [SpansV1]; [DebugSpan; ShapeSpan]; [HollowSpan]; [Intents]; [Truss; Span; MetricAffectAdapter]; [Spans; SpanGroup; TextSpan; HollowSpan; DebugSpan; ShapeSpan; SupportSpan]; [DateFormats; Ui; LocalStorage; Api; Base]. LCC (Lack of Component Cohesion) = 0.3
Pioneer-master,com.github.baoti.pioneer.ui.common.page,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.ui.common.page; com.github.baoti.pioneer.ui.common.holder; com.github.baoti.pioneer.app.widget
Pioneer-master,com.github.baoti.pioneer.ui.common.holder,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.ui.common.holder; com.github.baoti.pioneer.app.widget; com.github.baoti.pioneer.ui.common.page
Pioneer-master,com.github.baoti.pioneer.ui.common.holder,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.baoti.pioneer.app.widget
Pioneer-master,com.github.baoti.pioneer.ui.news,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.ui.news; com.github.baoti.pioneer.ui.news.edit
Pioneer-master,com.github.baoti.pioneer.ui.news,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.ui.news; com.github.baoti.pioneer.ui.news.detail; com.github.baoti.pioneer.ui.news.edit
Pioneer-master,com.github.baoti.pioneer.ui.news,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.baoti.pioneer.ui.news.list; com.github.baoti.pioneer.ui.news.edit; com.github.baoti.pioneer.ui.news.detail
Pioneer-master,com.github.baoti.pioneer.ui.news.edit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.ui.news.edit; com.github.baoti.pioneer.ui.news
Pioneer-master,com.github.baoti.pioneer.ui.news.edit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.ui.news.edit; com.github.baoti.pioneer.ui.news; com.github.baoti.pioneer.ui.news.detail
Pioneer-master,com.github.baoti.pioneer.ui.news.detail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.ui.news.detail; com.github.baoti.pioneer.ui.news
Pioneer-master,com.github.baoti.pioneer.ui.news.detail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.ui.news.detail; com.github.baoti.pioneer.ui.news.edit; com.github.baoti.pioneer.ui.news
Pioneer-master,com.github.baoti.pioneer.app.widget,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.app.widget; com.github.baoti.pioneer.ui.common.page; com.github.baoti.pioneer.ui.common.holder
Pioneer-master,com.github.baoti.pioneer.biz.interactor,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.baoti.pioneer.biz
Pioneer-master,com.github.baoti.pioneer.biz.interactor,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NewsInteractorImpl; PageInteractor; Simple; Page; NewsInteractor; ResourcePager; Changed; DeferredInteractor]; [AccountInteractor; AccountInteractorImpl]; [AppInteractorImpl; AppInteractor]. LCC (Lack of Component Cohesion) = 0.25
Pioneer-master,com.github.baoti.pioneer.data,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.baoti.pioneer.data; com.github.baoti.pioneer.misc.util
Pioneer-master,com.github.baoti.pioneer.data,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DataException]; [Assets; DataInitializer; DataModule]; [DataConstants]; [Files]; [Temp]. LCC (Lack of Component Cohesion) = 0.71
Pioneer-master,com.github.baoti.authprovider,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ApplicationTest]; [InfoActivity]; [LoginActivity; ProfileQuery; SetupEmailAutoCompleteTask; UserLoginTask]. LCC (Lack of Component Cohesion) = 0.5
