Project Name,Package Name,Architecture Smell,Cause of the Smell
60_AndroidMvpEXample-master,com.hankou.adapter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BasePagerAdapter]; [BasePagerRecyclerAdapter; TestVideoAdapter; HomePagerAdapter; Holder; VideoAdapter]; [Holder]; [Holder]; [ViewPagerAdapter]. LCC (Lack of Component Cohesion) = 0.56
60_AndroidMvpEXample-master,com.hankou.base,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hankou.base; com.hankou.component
60_AndroidMvpEXample-master,com.hankou.base,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hankou.base; com.hankou.component; com.hankou.home.view; com.hankou.utils
60_AndroidMvpEXample-master,com.hankou.base,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hankou.base; com.hankou.component; com.hankou.home.view; com.hankou.home.presenter; com.hankou.utils
60_AndroidMvpEXample-master,com.hankou.base,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.hankou.component
60_AndroidMvpEXample-master,com.hankou.common.view,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.hankou.home.view
60_AndroidMvpEXample-master,com.hankou.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hankou.component; com.hankou.base
60_AndroidMvpEXample-master,com.hankou.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hankou.component; com.hankou.home.view; com.hankou.utils; com.hankou.base
60_AndroidMvpEXample-master,com.hankou.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hankou.component; com.hankou.home.view; com.hankou.home.presenter; com.hankou.utils; com.hankou.base
60_AndroidMvpEXample-master,com.hankou.component,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.hankou.home.view
60_AndroidMvpEXample-master,com.hankou.home.presenter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hankou.home.presenter; com.hankou.utils; com.hankou.base; com.hankou.component; com.hankou.home.view
