Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
31_eshopper-master,br.com.eshopper.ecommerce.conf,AppWebConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.conf,JPAConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.conf,JPAProductionConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.conf,RedisConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.conf,RedisProductionConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.conf,SecurityConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.conf,ServletSpringMVC,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.conf,SpringSecurityFilterConfiguration,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
31_eshopper-master,br.com.eshopper.ecommerce.conf,SpringSecurityFilterConfiguration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.controllers,CategoriesController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.controllers,ExceptionHandlerController,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
31_eshopper-master,br.com.eshopper.ecommerce.controllers,ExceptionHandlerController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.controllers,HomeController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.controllers,LoginController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
31_eshopper-master,br.com.eshopper.ecommerce.controllers,PaymentController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
