Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,save,Long Parameter List,The method has 5 parameters. ,85
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,update,Long Parameter List,The method has 5 parameters. ,101
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,cancel,Long Parameter List,The method has 6 parameters. ,179
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,history,Long Parameter List,The method has 5 parameters. ,229
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,deleteHistory,Long Parameter List,The method has 5 parameters. ,242
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,list,Long Parameter List,The method has 5 parameters. ,46
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,list,Long Statement,The length of the statement "Pagination pagination=manager.getPage(site.getId()`queryAdspaceId`queryEnabled`cpn(pageNo)`CookieUtils.getPageSize(request));" is 125.,46
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,update,Long Parameter List,The method has 7 parameters. ,117
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,delete,Long Parameter List,The method has 6 parameters. ,143
3_cms-master,foo.cms.action.admin.assist,CmsCommentAct,list,Long Parameter List,The method has 6 parameters. ,32
3_cms-master,foo.cms.action.admin.assist,CmsCommentAct,list,Long Statement,The length of the statement "Pagination pagination=manager.getPage(site.getId()`queryContentId`null`queryChecked`queryRecommend`true`cpn(pageNo)`CookieUtils.getPageSize(request));" is 150.,32
3_cms-master,foo.cms.action.admin.assist,CmsCommentAct,update,Long Parameter List,The method has 9 parameters. ,62
3_cms-master,foo.cms.action.admin.assist,CmsCommentAct,delete,Long Parameter List,The method has 7 parameters. ,82
3_cms-master,foo.cms.action.admin.assist,CmsFriendlinkAct,update,Long Parameter List,The method has 5 parameters. ,89
3_cms-master,foo.cms.action.admin.assist,CmsFriendlinkAct,priority,Long Parameter List,The method has 5 parameters. ,103
3_cms-master,foo.cms.action.admin.assist,CmsFriendlinkCtgAct,update,Long Parameter List,The method has 5 parameters. ,49
3_cms-master,foo.cms.action.admin.assist,CmsGuestbookAct,list,Long Parameter List,The method has 6 parameters. ,36
3_cms-master,foo.cms.action.admin.assist,CmsGuestbookAct,list,Long Statement,The length of the statement "Pagination pagination=manager.getPage(site.getId()`queryCtgId`null`queryRecommend`queryChecked`true`false`cpn(pageNo)`CookieUtils.getPageSize(request));" is 152.,36
3_cms-master,foo.cms.action.admin.assist,CmsGuestbookAct,save,Long Parameter List,The method has 5 parameters. ,76
3_cms-master,foo.cms.action.admin.assist,CmsGuestbookAct,update,Long Parameter List,The method has 10 parameters. ,91
3_cms-master,foo.cms.action.admin.assist,CmsGuestbookAct,delete,Long Parameter List,The method has 7 parameters. ,119
3_cms-master,foo.cms.action.admin.assist,CmsKeywordAct,update,Long Parameter List,The method has 6 parameters. ,50
3_cms-master,foo.cms.action.admin.assist,CmsKeywordAct,validateUpdate,Long Parameter List,The method has 5 parameters. ,87
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,list,Long Parameter List,The method has 9 parameters. ,43
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,list,Long Statement,The length of the statement "pagination=receiverMessageMng.getPage(site.getId()`null`user.getId()`title`sendBeginTime`sendEndTime`status`box`false`cpn(pageNo)`CookieUtils.getPageSize(request));" is 164.,43
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,list,Long Statement,The length of the statement "pagination=messageMng.getPage(site.getId()`user.getId()`null`title`sendBeginTime`sendEndTime`status`box`false`cpn(pageNo)`CookieUtils.getPageSize(request));" is 156.,43
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,list,Long Statement,The length of the statement "pagination=messageMng.getPage(site.getId()`user.getId()`null`title`sendBeginTime`sendEndTime`status`box`false`cpn(pageNo)`CookieUtils.getPageSize(request));" is 156.,43
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,list,Long Statement,The length of the statement "pagination=receiverMessageMng.getPage(site.getId()`user.getId()`user.getId()`title`sendBeginTime`sendEndTime`status`box`false`cpn(pageNo)`CookieUtils.getPageSize(request));" is 172.,43
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,list,Magic Number,The method contains a magic number: 2,43
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,list,Magic Number,The method contains a magic number: 3,43
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,send,Complex Method,Cyclomatic complexity of the method is 12,99
