Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
16_Contracting-Management-System-master,ccms,CCMS,main,2,1,1,14
16_Contracting-Management-System-master,Controller,AboutUsController,initialize,2,1,2,19
16_Contracting-Management-System-master,Controller,Controllers,initialize,47,6,2,49
16_Contracting-Management-System-master,Controller,Controllers,show,2,1,1,106
16_Contracting-Management-System-master,Controller,Controllers,add,2,1,1,124
16_Contracting-Management-System-master,Controller,SetttingController,initialize,2,1,2,49
16_Contracting-Management-System-master,Controller,SetttingController,change,41,3,1,57
16_Contracting-Management-System-master,controller,ApplicationController,initialize,14,1,2,99
16_Contracting-Management-System-master,controller,ApplicationController,btnHomeOnClick,11,1,1,118
16_Contracting-Management-System-master,controller,ApplicationController,btnStoreOnClick,11,1,1,131
16_Contracting-Management-System-master,controller,ApplicationController,btnEmplopyeOnClick,12,1,1,144
16_Contracting-Management-System-master,controller,ApplicationController,btnSellOnClick,11,1,1,158
16_Contracting-Management-System-master,controller,ApplicationController,btnSettingsOnClick,11,1,1,172
16_Contracting-Management-System-master,controller,ApplicationController,btnAboutOnClick,11,1,1,189
16_Contracting-Management-System-master,controller,ApplicationController,btnLogOut,11,1,1,203
16_Contracting-Management-System-master,controller,ApplicationController,mbtnOnClick,2,1,1,219
16_Contracting-Management-System-master,controller,ApplicationController,acMain,2,1,1,224
16_Contracting-Management-System-master,controller,ApplicationController,acMainOnMouseMove,2,1,1,228
16_Contracting-Management-System-master,controller,CompanyProjectsController,initialize,27,4,2,83
16_Contracting-Management-System-master,controller,CompanyProjectsController,handle,6,2,1,90
16_Contracting-Management-System-master,controller,CompanyProjectsController,delete,15,1,1,119
16_Contracting-Management-System-master,controller,CompanyProjectsController,update,86,12,1,141
16_Contracting-Management-System-master,controller,CompanyProjectsController,insert,61,8,1,254
16_Contracting-Management-System-master,controller,CompanyProjectsController,computeDiscont,31,5,1,337
16_Contracting-Management-System-master,controller,CompanyProjectsController,retrive,20,2,0,385
16_Contracting-Management-System-master,controller,CompanyProjectsController,setTextField,5,1,0,412
16_Contracting-Management-System-master,controller,CompanyProjectsController,reset,9,1,1,420
