Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
mvp88_musiQ-master,com.dihanov.musiq,App,onCreate,13,3,0,44
mvp88_musiQ-master,com.dihanov.musiq,App,activityInjector,3,1,0,73
mvp88_musiQ-master,com.dihanov.musiq,App,serviceInjector,3,1,0,78
mvp88_musiQ-master,com.dihanov.musiq,App,onLowMemory,4,1,0,84
mvp88_musiQ-master,com.dihanov.musiq,App,onTrimMemory,4,1,1,90
mvp88_musiQ-master,com.dihanov.musiq,ExampleUnitTest,addition_isCorrect,3,1,0,13
mvp88_musiQ-master,com.dihanov.musiq,LastFmApiTest,setUp,3,1,0,32
mvp88_musiQ-master,com.dihanov.musiq,LastFmApiTest,loadSpecificArtist,9,1,0,37
mvp88_musiQ-master,com.dihanov.musiq,LoginPresenterTest,setUp,7,1,0,66
mvp88_musiQ-master,com.dihanov.musiq,LoginPresenterTest,authenticateUserTest,11,1,0,76
mvp88_musiQ-master,com.dihanov.musiq,RxJavaTestRule,apply,14,1,2,16
mvp88_musiQ-master,com.dihanov.musiq,RxJavaTestRule,evaluate,9,1,0,19
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,ScrobbleDB,2,1,0,22
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,getCachedScrobbles,4,1,0,26
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,writeScrobble,3,1,1,36
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,clearCache,3,1,0,43
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,convertToScrobble,7,2,1,47
mvp88_musiQ-master,com.dihanov.musiq.data.db,ScrobbleDB,removeScrobble,3,1,1,57
mvp88_musiQ-master,com.dihanov.musiq.data.network,ArtistImageDeserializer,deserialize,25,3,3,22
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiClient,LastFmApiClient,3,1,1,12
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiClient,getLastFmApiService,3,1,0,16
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getSpecificArtistInfo,0,1,1,37
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,searchForArtist,0,1,2,40
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,searchForArtistTopAlbums,0,1,2,43
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,searchForSpecificAlbum,0,1,2,46
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,searchForAlbum,0,1,2,49
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getArtistTopTags,0,1,1,52
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,chartTopArtists,0,1,1,55
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getUserLovedTracks,0,1,2,58
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getArtistTopTracks,0,1,2,61
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getUserRecentTracks,0,1,3,64
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getUserArtistTracks,0,1,3,67
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getUserTopTracks,0,1,3,70
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getUserTopArtists,0,1,3,73
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getUserInfo,0,1,1,76
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getUserFriends,0,1,3,79
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,getMobileSessionToken,0,1,6,82
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,scrobbleTrack,0,1,8,86
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,scrobbleTrack,0,1,8,90
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,updateNowPlaying,0,1,7,94
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,loveTrack,0,1,7,98
mvp88_musiQ-master,com.dihanov.musiq.data.network,LastFmApiService,unloveTrack,0,1,7,102
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,Scrobble,2,1,0,22
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,Scrobble,9,1,6,25
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,Scrobble,8,1,5,35
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,Scrobble,6,1,3,45
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,fixTrackData,9,2,0,52
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,isScrobbleValid,6,2,0,64
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,getArtistName,3,1,0,71
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,setArtistName,3,1,1,75
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,getTrackName,3,1,0,79
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,setTrackName,3,1,1,83
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,getAlbumName,3,1,0,87
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,setAlbumName,3,1,1,91
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,getDuration,3,1,0,95
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,setDuration,3,1,1,99
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,getTimestamp,3,1,0,103
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,setTimestamp,3,1,1,107
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,setAlbumArt,3,1,1,111
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,getAlbumArt,3,1,0,115
mvp88_musiQ-master,com.dihanov.musiq.data.repository.scrobble,Scrobble,getTrackStartTime,3,1,0,119
