Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
mvp66_Mediateka-master,com.ru.devit.mediateka,ExampleInstrumentedTest,0,0,0,0,6,0,0,0,-1.0,0,0,C:\mvp66_Mediateka-master\app\src\androidTest\java\com\ru\devit\mediateka\ExampleInstrumentedTest.java,5
mvp66_Mediateka-master,com.ru.devit.mediateka,MediatekaApp,3,0,6,4,29,7,0,0,0.5,15,4,C:\mvp66_Mediateka-master\app\src\main\java\com\ru\devit\mediateka\MediatekaApp.java,15
mvp66_Mediateka-master,com.ru.devit.mediateka,UnitTest,0,0,3,1,10,3,0,0,-1.0,0,0,C:\mvp66_Mediateka-master\app\src\test\java\com\ru\devit\mediateka\UnitTest.java,8
mvp66_Mediateka-master,com.ru.devit.mediateka.data,CinemaNotificationReceiver,8,5,10,3,94,17,0,0,0.2,1,2,C:\mvp66_Mediateka-master\app\src\main\java\com\ru\devit\mediateka\data\CinemaNotificationReceiver.java,29
mvp66_Mediateka-master,com.ru.devit.mediateka.data,ConnectionReceiver,1,1,3,2,17,4,0,0,0.0,2,1,C:\mvp66_Mediateka-master\app\src\main\java\com\ru\devit\mediateka\data\ConnectionReceiver.java,11
mvp66_Mediateka-master,com.ru.devit.mediateka.data,SharedPreferenceManager,2,0,5,3,21,5,0,0,0.4,3,1,C:\mvp66_Mediateka-master\app\src\main\java\com\ru\devit\mediateka\data\SharedPreferenceManager.java,5
mvp66_Mediateka-master,com.ru.devit.mediateka.data,Consumer,0,0,1,0,3,1,0,0,-1.0,1,0,C:\mvp66_Mediateka-master\app\src\main\java\com\ru\devit\mediateka\data\SharedPreferenceManager.java,28
mvp66_Mediateka-master,com.ru.devit.mediateka.data.datasource.db,ActorDao,0,0,7,0,9,7,0,0,-1.0,2,0,C:\mvp66_Mediateka-master\app\src\main\java\com\ru\devit\mediateka\data\datasource\db\ActorDao.java,19
mvp66_Mediateka-master,com.ru.devit.mediateka.data.datasource.db,CinemaActorJoinDao,0,0,3,0,5,3,0,0,-1.0,7,1,C:\mvp66_Mediateka-master\app\src\main\java\com\ru\devit\mediateka\data\datasource\db\CinemaActorJoinDao.java,14
mvp66_Mediateka-master,com.ru.devit.mediateka.data.datasource.db,CinemaDao,0,0,10,0,12,10,0,0,-1.0,3,0,C:\mvp66_Mediateka-master\app\src\main\java\com\ru\devit\mediateka\data\datasource\db\CinemaDao.java,19
