Project Name,Package Name,Architecture Smell,Cause of the Smell
77_Umora-master,com.valevich.umora.injection.components,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.valevich.umora.injection.components; com.valevich.umora.presentation.ui.activities
77_Umora-master,com.valevich.umora.injection.components,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.valevich.umora.injection.components; com.valevich.umora.presentation.ui.fragments; com.valevich.umora.presentation.ui.activities
77_Umora-master,com.valevich.umora.presentation.ui.activities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.valevich.umora.presentation.ui.activities; com.valevich.umora.injection.components
77_Umora-master,com.valevich.umora.presentation.ui.activities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.valevich.umora.presentation.ui.activities; com.valevich.umora.injection.components; com.valevich.umora.presentation.ui.fragments
77_Umora-master,com.valevich.umora.presentation.ui.activities,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.valevich.umora.injection.components
77_Umora-master,com.valevich.umora.presentation.ui.fragments,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.valevich.umora.presentation.ui.fragments; com.valevich.umora.presentation.ui.activities
77_Umora-master,com.valevich.umora.presentation.ui.fragments,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.valevich.umora.presentation.ui.fragments; com.valevich.umora.presentation.ui.activities; com.valevich.umora.injection.components
77_Umora-master,com.valevich.umora.presentation.ui.fragments,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.valevich.umora.presentation.ui.activities
77_Umora-master,com.valevich.umora.presentation.ui.fragments,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseFragment; CategoriesFragment; StoriesFragment; BookMarksFragment; SearchableFragment; StoriesByCategoryFragment]; [SettingsFragment]. LCC (Lack of Component Cohesion) = 0.29
77_Umora-master,com.valevich.umora.presentation.ui.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AttributesHelper]; [DividerItemDecoration]; [ItemClickListener]; [ItemLongClickListener]; [StateListDrawableHelper]; [ThemeMapper]. LCC (Lack of Component Cohesion) = 1.0
