Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
traction.mvc-BETA,ni3po42.android.tractiondemo.providers,DemoProvider,10,7,9,9,72,10,0,0,0.8888888888888888,1,2,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/providers/DemoProvider.java,27
traction.mvc-BETA,ni3po42.android.tractiondemo.providers,Columns,5,5,0,0,7,0,0,0,-1.0,2,0,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/providers/DemoProvider.java,30
traction.mvc-BETA,ni3po42.android.tractiondemo.providers,helper,0,0,3,3,34,3,0,0,-1.0,1,1,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/providers/DemoProvider.java,102
traction.mvc-BETA,ni3po42.android.tractiondemo.models,IBridgeOfDeathModel,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/IBridgeOfDeathModel.java,5
traction.mvc-BETA,ni3po42.android.tractiondemo.models,IUIWireModel,0,0,17,0,19,17,0,0,-1.0,1,0,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/IUIWireModel.java,6
traction.mvc-BETA,ni3po42.android.tractiondemo.models,DemoFragmentChoice,3,0,8,8,38,9,0,0,0.0,1,0,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/DemoFragmentChoice.java,20
traction.mvc-BETA,ni3po42.android.tractiondemo.models,IEntryModel,0,0,1,0,3,1,0,0,-1.0,1,0,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/IEntryModel.java,5
traction.mvc-BETA,ni3po42.android.tractiondemo.models,DialogModel,0,0,4,0,6,4,0,0,-1.0,2,0,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/DialogModel.java,5
traction.mvc-BETA,ni3po42.android.tractiondemo.models,IHomeModel,0,0,2,0,4,2,0,0,-1.0,1,0,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/IHomeModel.java,5
traction.mvc-BETA,ni3po42.android.tractiondemo.models,IMultiSelectionModel,0,0,8,0,10,8,0,0,-1.0,1,1,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/IMultiSelectionModel.java,8
traction.mvc-BETA,ni3po42.android.tractiondemo.models,EntryItem,4,0,8,7,32,8,0,0,0.25,0,1,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/EntryItem.java,22
traction.mvc-BETA,ni3po42.android.tractiondemo.models,IRelativeContextModel,0,0,4,0,6,4,0,0,-1.0,0,0,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/IRelativeContextModel.java,18
traction.mvc-BETA,ni3po42.android.tractiondemo.models,IDemoSelectionModel,0,0,5,0,7,5,0,0,-1.0,1,1,/Users/shreyas/Downloads/traction.mvc-BETA/Demo/src/main/java/ni3po42/android/tractiondemo/models/IDemoSelectionModel.java,10
