Project Name,Package Name,Architecture Smell,Cause of the Smell
MyStock-master,com.chandler.red.mystock,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock; com.chandler.red.mystock.activity
MyStock-master,com.chandler.red.mystock,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock; com.chandler.red.mystock.adapter; com.chandler.red.mystock.activity
MyStock-master,com.chandler.red.mystock,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock; com.chandler.red.mystock.adapter; com.chandler.red.mystock.activity; com.chandler.red.mystock.fragment
MyStock-master,com.chandler.red.mystock,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.chandler.red.mystock.activity
MyStock-master,com.chandler.red.mystock,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ApplicationTest]; [SerachActivity; StockImgApi; MainActivity; StockImgActivity; BaseActivity]; [SlidingFinishLayout; OnSlidingFinishListener]; [App]; [RegText]. LCC (Lack of Component Cohesion) = 0.5
MyStock-master,com.chandler.red.mystock.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NumberUtil]; [CrawlerPicsUtil]; [HanyuUtil]; [FileUtil]; [GsonUtil]; [DateUtil; TextUtils; EncryptUtil]; [LogUtil]; [DialogUtils]; [ScreenUtil]; [Constants]. LCC (Lack of Component Cohesion) = 0.83
MyStock-master,com.chandler.red.mystock.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock.activity; com.chandler.red.mystock.adapter
MyStock-master,com.chandler.red.mystock.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock.activity; com.chandler.red.mystock; com.chandler.red.mystock.adapter
MyStock-master,com.chandler.red.mystock.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock.activity; com.chandler.red.mystock.fragment; com.chandler.red.mystock; com.chandler.red.mystock.adapter
MyStock-master,com.chandler.red.mystock.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.chandler.red.mystock.fragment
MyStock-master,com.chandler.red.mystock.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MyInfoActivity; ImageShowActivity; ImageBean; FixMultiViewPager]; [SearchImagesActivity]; [BuySearchActivity]; [ForgetPwdActivity]; [RegisterActivity]; [Main2Activity]; [FullScreenActivity]; [LoginActivity]; [ExchangeActivity]; [PhotoSelectActivity]. LCC (Lack of Component Cohesion) = 0.77
MyStock-master,com.chandler.red.mystock.entity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HistoryBean]; [SearchHistoryBean]; [ExeStock]; [HoldStock]; [StockBean]; [StockBuy]; [PhotoBean]; [MonthStock]; [Stock]; [AccStock]; [HoldsBean]. LCC (Lack of Component Cohesion) = 1.0
MyStock-master,com.chandler.red.mystock.entity.baidupic,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CrawerResult]; [CrawerParams]; [SearchImageHistory]; [SimpleCrawerResult]; [CrawerSimpleParams]; [DataBean]; [ReplaceUrlBean]; [SimpleDataBean]. LCC (Lack of Component Cohesion) = 1.0
MyStock-master,com.chandler.red.mystock.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock.adapter; com.chandler.red.mystock.activity
MyStock-master,com.chandler.red.mystock.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock.adapter; com.chandler.red.mystock.activity; com.chandler.red.mystock
MyStock-master,com.chandler.red.mystock.adapter,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.chandler.red.mystock.activity
MyStock-master,com.chandler.red.mystock.adapter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MainStockListAdapter; MyViewHolder; OnItemClickLitener; PhotoAdapter; SearchListAdapter]; [BuyStockListAdapter]; [ImageHistoryAdapter; ViewHolder; HoldsAdapter; HistoryAdapter; HistorySearchAdapter]; [ViewHolder]; [MyViewHolder]; [ViewHolder]; [ViewHolder]; [TabPagerAdapter]; [MyViewHolder]; [OnItemClickLitener]; [MainPagerAdapter]. LCC (Lack of Component Cohesion) = 0.58
MyStock-master,com.chandler.red.mystock.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock.fragment; com.chandler.red.mystock.activity
MyStock-master,com.chandler.red.mystock.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.chandler.red.mystock.fragment; com.chandler.red.mystock.adapter; com.chandler.red.mystock.activity
MyStock-master,com.github.jdsjlzx.ItemDecoration,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LuDividerDecoration; Builder]; [GridItemDecoration; Builder]; [SpacesItemDecoration; SpanLookupFactory; SpanLookup; LuSpacesItemDecoration]; [DividerDecoration; Builder]; [LuGridItemDecoration; Builder]. LCC (Lack of Component Cohesion) = 0.42
MyStock-master,com.github.jdsjlzx.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.jdsjlzx.util; com.github.jdsjlzx.recyclerview; com.github.jdsjlzx.view
MyStock-master,com.github.jdsjlzx.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RecyclerViewUtils]; [WeakHandler; ExecHandler; WeakRunnable; ChainedRef]; [LuRecyclerViewUtils]. LCC (Lack of Component Cohesion) = 0.5
