Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
83_TuttiStore-master,com.apptutti.tuttistore,ExampleInstrumentedTest,useAppContext,4,1,0,19
83_TuttiStore-master,com.apptutti.tuttistore,GuideActivity,onCreate,5,1,1,10
83_TuttiStore-master,com.apptutti.tuttistore,LoginActivity,getLayoutId,3,1,0,25
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,initWidget,4,1,0,41
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,getLayoutId,3,1,0,49
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,initView,39,4,0,54
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,getItem,3,1,1,59
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,getCount,3,1,0,64
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,onCheckedChanged,13,4,2,70
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,onPageScrolled,2,1,3,90
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,onPageSelected,3,1,1,94
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,onPageScrollStateChanged,2,1,1,99
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,initFragment,6,1,0,110
83_TuttiStore-master,com.apptutti.tuttistore,MainActivity,onBackPressed,11,2,0,119
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,AppListAdapter,AppListAdapter,3,1,1,20
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,AppListAdapter,convert,11,2,2,24
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,DiscoveryAdapter,DiscoveryAdapter,9,1,1,30
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,DiscoveryAdapter,convert,51,7,2,40
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,DiscoveryAdapter,displayImage,3,1,3,105
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,GlideImageLoader,displayImage,3,1,3,105
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,RecListAdapter,RecListAdapter,3,1,1,22
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,RecListAdapter,convert,3,1,2,26
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,TextListAdapter,TextListAdapter,3,1,1,17
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,TextListAdapter,convert,3,1,2,21
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,UserListAdapter,UserListAdapter,3,1,1,23
83_TuttiStore-master,com.apptutti.tuttistore.adapter.discover,UserListAdapter,convert,16,2,2,28
83_TuttiStore-master,com.apptutti.tuttistore.adapter,GameRecoAdapter,GameRecoAdapter,3,1,1,23
83_TuttiStore-master,com.apptutti.tuttistore.adapter,GameRecoAdapter,convert,4,1,2,29
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onCreate,24,3,1,27
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onClick,3,1,1,46
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onSaveInstanceState,2,1,1,56
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,initStatusBar,3,1,0,63
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,getLayoutId,0,1,0,71
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,initToolbar,3,2,0,80
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,initWidget,2,1,0,88
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,loadData,2,1,0,94
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,initDatas,3,1,0,100
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,initVariables,2,1,0,107
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,initRecyclerView,2,1,0,115
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,finishTask,2,1,0,121
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,initPresenter,3,2,0,127
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,gone,9,4,1,135
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,visible,9,4,1,150
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,gone,8,4,1,165
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,visible,8,4,1,180
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,$,8,2,1,195
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,showError,5,2,1,204
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,complete,5,2,0,211
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onStart,3,1,0,219
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onResume,3,1,0,224
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onRestart,3,1,0,229
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onPause,3,1,0,234
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onStop,3,1,0,239
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onDestroy,5,2,0,244
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onNewIntent,3,1,1,252
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseActivity,onActivityResult,3,1,3,257
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseContract,showError,0,1,1,11
83_TuttiStore-master,com.apptutti.tuttistore.base,BaseContract,complete,0,1,0,16
