Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Moxy-develop,moxy,MvpDelegate,generateTag,Long Statement,The length of the statement "tag+=delegated.getClass().getSimpleName() + "$" + getClass().getSimpleName()+ toString().replace(getClass().getName()`"");" is 122.,278
Moxy-develop,moxy,MvpProcessor,getMvpPresenters,Long Statement,The length of the statement "MvpPresenter<? super Delegated> presenter=(MvpPresenter<? super Delegated>)getMvpPresenter(delegated`presenterField`delegateTag);" is 129.,61
Moxy-develop,moxy.tests,LocalPresenterTest,checkDelegatePresenter,Long Identifier,The length of the field mDelegateLocalPresenterTestView is 31.,91
Moxy-develop,moxy.tests,LocalPresenterTest,checkLocalPresenters,Long Identifier,The length of the field mDelegateLocalPresenterTestView is 31.,96
Moxy-develop,moxy.tests,LocalPresenterTest,checkLocalPresenters,Long Identifier,The length of the field mDelegateLocalPresenter2TestView is 32.,96
Moxy-develop,moxy.tests,LocalPresenterTest,checkLocalPresenters,Long Statement,The length of the statement "assertNotEquals("Local Presenters for two different view is equal"`mDelegateLocalPresenterTestView.mInjectViewStatePresenter.hashCode()`mDelegateLocalPresenter2TestView.mInjectViewStatePresenter.hashCode());" is 207.,96
Moxy-develop,moxy.tests,LocalPresenterTest,checkSaveState,Long Identifier,The length of the field mDelegateLocalPresenterTestView is 31.,103
Moxy-develop,moxy.tests,LocalPresenterTest,checkSaveState,Long Statement,The length of the statement "assertNotEquals("Local presenter has same hashCode after creating new view"`hashCode`mDelegateLocalPresenterTestView.mInjectViewStatePresenter.hashCode());" is 155.,103
Moxy-develop,moxy.memmory_leak_test,MemoryLeakTest,test,Magic Number,The method contains a magic number: 2,17
Moxy-develop,moxy.memmory_leak_test,MemoryLeakTest,test,Magic Number,The method contains a magic number: 100,17
Moxy-develop,moxy.memmory_leak_test,MemoryLeakTest,test,Magic Number,The method contains a magic number: 100,17
Moxy-develop,view.strategies_inheritance,ParentView$$State,parentMethodWithStrategy,Long Identifier,The length of the identifier parentMethodWithStrategyCommand is 31.,107
Moxy-develop,view.strategies_inheritance,ChildView$$State,childMethodWithStrategy,Long Identifier,The length of the identifier childMethodWithStrategyCommand is 30.,107
Moxy-develop,view.strategies_inheritance,ChildView$$State,parentMethodWithStrategy,Long Identifier,The length of the identifier parentMethodWithStrategyCommand is 31.,139
Moxy-develop,moxy.compiler,NestedPresenterViewStateProviderTest,data,Long Statement,The length of the statement "return new TestParams[]{new TestParams("presenter.PresenterWrapper"`"presenter.PresenterWrapper$EmptyViewPresenter" + MvpProcessor.VIEW_STATE_PROVIDER_SUFFIX)};" is 160.,21
Moxy-develop,moxy.compiler,NestedPresenterViewStateProviderTest,test,Long Identifier,The length of the identifier expectedViewStateProviderCompilation is 36.,31
Moxy-develop,moxy.compiler,NestedPresenterViewStateProviderTest,test,Long Statement,The length of the statement "assertExpectedFilesGenerated(presenterCompilation.generatedFiles()`expectedViewStateProviderCompilation.generatedFiles());" is 122.,31
Moxy-develop,moxy.compiler,NestedViewTest,testNestedViewCompilesWithoutErrors,Magic Number,The method contains a magic number: 2,14
Moxy-develop,moxy.compiler,PresentersBinderTest,data,Long Statement,The length of the statement "return new String[]{"target.SimpleInjectPresenterTarget"`"target.SimpleProvidePresenterTarget"`"target.GenericPresenterTarget"};" is 128.,18
Moxy-develop,moxy.compiler,PresentersBinderTest,test,Long Identifier,The length of the identifier expectedPresentersBinderCompilation is 35.,27
Moxy-develop,moxy.compiler,ViewStateProviderTest,test,Long Identifier,The length of the identifier expectedViewStateProviderCompilation is 36.,26
