Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
18_car-dealer-spring-mvc-master,io.ascending.training.api.v1,MessageController,postFakeMessage,Magic Number,The method contains a magic number: 5,29
18_car-dealer-spring-mvc-master,io.ascending.training.api.v1,MiscController,sendEmail,Magic Number,The method contains a magic number: 50000,53
18_car-dealer-spring-mvc-master,io.ascending.training.api.v1,UserController,login,Long Statement,The length of the statement "Authentication notFullyAuthenticated=new UsernamePasswordAuthenticationToken(authenticationRequest.getUsername()`authenticationRequest.getPassword());" is 150.,65
18_car-dealer-spring-mvc-master,io.ascending.training.api.v1,UserController,login,Long Statement,The length of the statement "return ResponseEntity.status(HttpStatus.UNAUTHORIZED).body("authentication failure` please check your username and password");" is 126.,65
18_car-dealer-spring-mvc-master,io.ascending.training.api.v1,UserController,processRegistration,Long Parameter List,The method has 5 parameters. ,92
18_car-dealer-spring-mvc-master,io.ascending.training.config,DataSourceInitializer,createDataSource,Magic Number,The method contains a magic number: 1800000,74
18_car-dealer-spring-mvc-master,io.ascending.training.config,DataSourceInitializer,createDataSource,Magic Number,The method contains a magic number: 3,74
18_car-dealer-spring-mvc-master,io.ascending.training.config,DataSourceInitializer,createDataSource,Magic Number,The method contains a magic number: 1800000,74
18_car-dealer-spring-mvc-master,io.ascending.training.config,EmailConfig,getEmailSender,Magic Number,The method contains a magic number: 465,17
18_car-dealer-spring-mvc-master,io.ascending.training.config,EmailConfig,getFreeMarkerMailConfiguration,Long Identifier,The length of the identifier freeMarkerConfigurationFactoryBean is 34.,34
18_car-dealer-spring-mvc-master,io.ascending.training.config,JmsConfig,getSQSConnectionFactory,Long Statement,The length of the statement "AmazonSQS amazonSQSClient=AmazonSQSClientBuilder.standard().withCredentials(new DefaultAWSCredentialsProviderChain()).withRegion(region).build();" is 145.,24
18_car-dealer-spring-mvc-master,io.ascending.training.config,MvcConfig,getMultipartResolver,Magic Number,The method contains a magic number: 10008439,65
18_car-dealer-spring-mvc-master,io.ascending.training.config,SecurityConfig,configure,Long Statement,The length of the statement "http.addFilterAt(new AnonymousAuthenticationFilter("ascending_key")`AnonymousAuthenticationFilter.class).addFilterAt(jwtAuthenticationFilter`UsernamePasswordAuthenticationFilter.class).csrf().disable().authorizeRequests().antMatchers("/api/users/login"`"/api/users/signup").permitAll().and().authorizeRequests().antMatchers("/api/**").hasAnyRole("REGISTERED_USER"`"ADMIN").and().exceptionHandling().authenticationEntryPoint(restAuthenticationEntryPoint).and().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS);" is 535.,54
18_car-dealer-spring-mvc-master,io.ascending.training.config,RestWebSecurityConfigurationAdapter,configure,Long Statement,The length of the statement "http.addFilterAt(new AnonymousAuthenticationFilter("ascending_key")`AnonymousAuthenticationFilter.class).addFilterAt(jwtAuthenticationFilter`UsernamePasswordAuthenticationFilter.class).csrf().disable().authorizeRequests().antMatchers("/api/users/login"`"/api/users/signup").permitAll().and().authorizeRequests().antMatchers("/api/**").hasAnyRole("REGISTERED_USER"`"ADMIN").and().exceptionHandling().authenticationEntryPoint(restAuthenticationEntryPoint).and().sessionManagement().sessionCreationPolicy(SessionCreationPolicy.STATELESS);" is 535.,54
18_car-dealer-spring-mvc-master,io.ascending.training.config,SwaggerConfig,api,Long Statement,The length of the statement "return new Docket(DocumentationType.SWAGGER_2).select().apis(RequestHandlerSelectors.any()).paths(PathSelectors.regex(".*api.*")).build().apiInfo(apiInfo());" is 157.,17
18_car-dealer-spring-mvc-master,io.ascending.training.config,SwaggerConfig,apiInfo,Long Statement,The length of the statement "return new ApiInfoBuilder().title("car-dealer API").description("car dealer api document").version("1.1").license("LICENSE").build();" is 133.,27
18_car-dealer-spring-mvc-master,io.ascending.training.extend.security,JwtAuthenticationFilter,doFilterInternal,Long Statement,The length of the statement "UsernamePasswordAuthenticationToken authentication=new UsernamePasswordAuthenticationToken(userDetails`null`userDetails.getAuthorities());" is 138.,38
18_car-dealer-spring-mvc-master,io.ascending.training.extend.security,JwtAuthenticationFilter,doFilterInternal,Magic Number,The method contains a magic number: 7,38
18_car-dealer-spring-mvc-master,io.ascending.training.extend.security,JwtTokenUtil,generateExpirationDate,Magic Number,The method contains a magic number: 1000,96
18_car-dealer-spring-mvc-master,io.ascending.training.extend.security,JwtTokenUtil,generateToken,Long Statement,The length of the statement "return Jwts.builder().setClaims(claims).setExpiration(generateExpirationDate()).signWith(SignatureAlgorithm.HS512`secret).compact();" is 132.,134
18_car-dealer-spring-mvc-master,io.ascending.training.extend.security,JwtTokenUtil,canTokenBeRefreshed,Long Statement,The length of the statement "return !isCreatedBeforeLastPasswordReset(created`lastPasswordReset) && (!isTokenExpired(token) || ignoreTokenExpiration(token));" is 128.,142
18_car-dealer-spring-mvc-master,io.ascending.training.extend.security,JwtTokenUtil,validateToken,Long Statement,The length of the statement "return (username.equals(user.getUsername()) && !isTokenExpired(token) && !isCreatedBeforeLastPasswordReset(created`Date.from(user.getLastResetAt())));" is 150.,160
18_car-dealer-spring-mvc-master,io.ascending.training.extend.security,UserDetailsServiceImpl,loadUserByUsername,Long Statement,The length of the statement "throw new BadCredentialsException(messageSource.getMessage("AbstractUserDetailsAuthenticationProvider.UsernameNotFound"`new Object[]{emailorUsername`"User {0} has no GrantedAuthority"}`Locale.US));" is 197.,36
18_car-dealer-spring-mvc-master,io.ascending.training.service,LamStorageService,uploadObject,Long Statement,The length of the statement "AmazonS3 s3Client=AmazonS3ClientBuilder.standard().withRegion(clientRegion).withCredentials(new DefaultAWSCredentialsProviderChain()).build();" is 142.,16
18_car-dealer-spring-mvc-master,io.ascending.training.service.jms,MessageService,scheduleMessage,Long Statement,The length of the statement "jmsTemplate.convertAndSend(destination`objectMessage`new ScheduleMessagePostProcessor(Long.valueOf(startTime - System.currentTimeMillis())));" is 141.,75
18_car-dealer-spring-mvc-master,io.ascending.training.service.jms,MessageSQSService,sendMessage,Long Statement,The length of the statement "SendMessageRequest sendMsgRequest=new SendMessageRequest().withQueueUrl(queueUrl).withMessageAttributes(messagebody).withDelaySeconds(delaySec);" is 144.,34
18_car-dealer-spring-mvc-master,io.ascending.training.service.jms,MessageSQSService,sendMessage,Long Statement,The length of the statement "SendMessageRequest sendMsgRequest=new SendMessageRequest().withQueueUrl(queueUrl).withMessageBody(messagebody).withDelaySeconds(delaySec);" is 138.,42
18_car-dealer-spring-mvc-master,io.ascending.training.service.jms,MessageSQSServiceTest,sendMessageTest,Magic Number,The method contains a magic number: 5,22
18_car-dealer-spring-mvc-master,com.ascending.training.worker.config,JmsConfig,getSQSConnectionFactory,Long Statement,The length of the statement "AmazonSQS amazonSQSClient=AmazonSQSClientBuilder.standard().withCredentials(new DefaultAWSCredentialsProviderChain()).withRegion(region).build();" is 145.,26
