Project Name,Package Name,Architecture Smell,Cause of the Smell
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DefaultConfig]; [MockModelsUtil]; [ViewUtils]; [CustomTabsHelper]; [DataUtils]; [DialogFactory]. LCC (Lack of Component Cohesion) = 1.0
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.data
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.viewModel; com.hitherejoe.mvvm_hackernews.view.activity
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.viewModel; com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews.view.fragment
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.viewModel; com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews.view.fragment; com.hitherejoe.mvvm_hackernews.data
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.hitherejoe.mvvm_hackernews.viewModel
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.viewModel,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.viewModel; com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.viewModel,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.viewModel; com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews.view.fragment; com.hitherejoe.mvvm_hackernews
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.viewModel,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.viewModel; com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews.view.fragment; com.hitherejoe.mvvm_hackernews.data; com.hitherejoe.mvvm_hackernews
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.viewModel,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.hitherejoe.mvvm_hackernews.view.activity
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.injection.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.injection.component; com.hitherejoe.mvvm_hackernews.data; com.hitherejoe.mvvm_hackernews
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.injection.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.injection.component; com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews.view.fragment; com.hitherejoe.mvvm_hackernews
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.injection.component,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.hitherejoe.mvvm_hackernews.view.activity
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.view.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.viewModel
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.view.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews.view.fragment; com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.viewModel
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.view.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.view.activity; com.hitherejoe.mvvm_hackernews.view.fragment; com.hitherejoe.mvvm_hackernews.data; com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.viewModel
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.view.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.hitherejoe.mvvm_hackernews.view.fragment
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.view.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.view.fragment; com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.viewModel; com.hitherejoe.mvvm_hackernews.view.activity
CodeSmells-in-application-MVVM-3,com.hitherejoe.mvvm_hackernews.view.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.hitherejoe.mvvm_hackernews.view.fragment; com.hitherejoe.mvvm_hackernews.data; com.hitherejoe.mvvm_hackernews; com.hitherejoe.mvvm_hackernews.viewModel; com.hitherejoe.mvvm_hackernews.view.activity
