Project Name,Package Name,Architecture Smell,Cause of the Smell
37_travel-together-master,org.softuni.traveltogether.config,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.config; org.softuni.traveltogether.domain.entities
37_travel-together-master,org.softuni.traveltogether.config,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.config; org.softuni.traveltogether.web.intercpetrors; org.softuni.traveltogether.services
37_travel-together-master,org.softuni.traveltogether.config,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.config; org.softuni.traveltogether.web.intercpetrors; org.softuni.traveltogether.services; org.softuni.traveltogether.domain.entities
37_travel-together-master,org.softuni.traveltogether.config,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.config; org.softuni.traveltogether.web.intercpetrors; org.softuni.traveltogether.specific; org.softuni.traveltogether.services; org.softuni.traveltogether.domain.entities
37_travel-together-master,org.softuni.traveltogether.config,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.softuni.traveltogether.web.intercpetrors
37_travel-together-master,org.softuni.traveltogether.config,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ApplicationCloudConfiguration]; [ApplicationRestConfiguration]; [ApplicationSecurityConfiguration]; [ModelMapperConfiguration]; [WebConstants]; [WebMvcConfiguration]. LCC (Lack of Component Cohesion) = 1.0
37_travel-together-master,org.softuni.traveltogether.domain.entities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.domain.entities; org.softuni.traveltogether.config
37_travel-together-master,org.softuni.traveltogether.domain.entities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.domain.entities; org.softuni.traveltogether.config; org.softuni.traveltogether.web.intercpetrors; org.softuni.traveltogether.services
37_travel-together-master,org.softuni.traveltogether.domain.entities,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.softuni.traveltogether.config
37_travel-together-master,org.softuni.traveltogether.domain.models.service,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.softuni.traveltogether.domain.models.view
37_travel-together-master,org.softuni.traveltogether.domain.models.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DestinationCreateViewModel]; [DestinationDetailsViewModel]; [DestinationLinkViewModel; TravelDetailsViewModel; UserLinkViewModel; TravelLinkViewModel; TravelRequestViewModel]; [TravelCreateViewModel]; [UserProfileViewModel]. LCC (Lack of Component Cohesion) = 0.56
37_travel-together-master,org.softuni.traveltogether.errorHandling.exceptions,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DestinationException]; [EntityNotFoundException]; [TravelException]; [UserEmailAlreadyUsedException; UserException; UsernameAlreadyUsedException]. LCC (Lack of Component Cohesion) = 0.67
37_travel-together-master,org.softuni.traveltogether.services,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.services; org.softuni.traveltogether.config; org.softuni.traveltogether.web.intercpetrors
37_travel-together-master,org.softuni.traveltogether.services,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.services; org.softuni.traveltogether.domain.entities; org.softuni.traveltogether.config; org.softuni.traveltogether.web.intercpetrors
37_travel-together-master,org.softuni.traveltogether.services,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.softuni.traveltogether.services; org.softuni.traveltogether.domain.entities; org.softuni.traveltogether.config; org.softuni.traveltogether.web.intercpetrors; org.softuni.traveltogether.specific
