Project Name,Package Name,Architecture Smell,Cause of the Smell
DingDingMusic-master,com.dingmouren.dingdingmusic,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.dingmouren.greendao
DingDingMusic-master,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 5.17. All the dependencies among components: from: com.dingmouren.dingdingmusic to: com.dingmouren.greendao; from: com.dingmouren.greendao to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.personal to: com.dingmouren.dingdingmusic.ui.localmusic; from: com.dingmouren.dingdingmusic.ui.personal to: com.dingmouren.greendao; from: com.dingmouren.dingdingmusic.ui.personal to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.personal to: com.dingmouren.dingdingmusic.utils; from: com.dingmouren.dingdingmusic.ui.localmusic to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.localmusic to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.home to: com.dingmouren.dingdingmusic.ui.jk; from: com.dingmouren.dingdingmusic.ui.home to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.splash to: com.dingmouren.dingdingmusic.utils; from: com.dingmouren.dingdingmusic.ui.splash to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.splash to: com.dingmouren.greendao; from: com.dingmouren.dingdingmusic.ui.volkslied to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.volkslied to: com.dingmouren.dingdingmusic.api; from: com.dingmouren.dingdingmusic.ui.volkslied to: com.dingmouren.dingdingmusic.ui.localmusic; from: com.dingmouren.dingdingmusic.ui.volkslied to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.volkslied to: com.dingmouren.greendao; from: com.dingmouren.dingdingmusic.ui.lock to: com.dingmouren.dingdingmusic.view; from: com.dingmouren.dingdingmusic.ui.lock to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.lock to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.about to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.about to: com.dingmouren.dingdingmusic.utils; from: com.dingmouren.dingdingmusic.ui.search to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.search to: com.dingmouren.dingdingmusic.api; from: com.dingmouren.dingdingmusic.ui.search to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.search to: com.dingmouren.dingdingmusic.listener; from: com.dingmouren.dingdingmusic.ui.rock to: com.dingmouren.dingdingmusic.ui.localmusic; from: com.dingmouren.dingdingmusic.ui.rock to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.rock to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.rock to: com.dingmouren.dingdingmusic.api; from: com.dingmouren.dingdingmusic.ui.rock to: com.dingmouren.greendao; from: com.dingmouren.dingdingmusic.ui.jk to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.jk to: com.dingmouren.dingdingmusic.api; from: com.dingmouren.dingdingmusic.ui.jk to: com.dingmouren.dingdingmusic.ui.localmusic; from: com.dingmouren.dingdingmusic.ui.jk to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.jk to: com.dingmouren.greendao; from: com.dingmouren.dingdingmusic.ui.musicplay to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.musicplay to: com.dingmouren.dingdingmusic.listener; from: com.dingmouren.dingdingmusic.ui.musicplay to: com.dingmouren.greendao; from: com.dingmouren.dingdingmusic.ui.musicplay to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.ui.musicplay to: com.dingmouren.dingdingmusic.utils; from: com.dingmouren.dingdingmusic.ui.collected to: com.dingmouren.dingdingmusic.ui.localmusic; from: com.dingmouren.dingdingmusic.ui.collected to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.ui.collected to: com.dingmouren.greendao; from: com.dingmouren.dingdingmusic.ui.collected to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.listener to: com.dingmouren.dingdingmusic.ui.search; from: com.dingmouren.dingdingmusic.listener to: com.dingmouren.dingdingmusic.ui.musicplay; from: com.dingmouren.dingdingmusic.listener to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.notification to: com.dingmouren.dingdingmusic.service; from: com.dingmouren.dingdingmusic.notification to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.notification to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.utils to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.utils to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.utils to: com.dingmouren.greendao; from: com.dingmouren.dingdingmusic.utils to: com.dingmouren.dingdingmusic.api; from: com.dingmouren.dingdingmusic.api to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.service to: com.dingmouren.dingdingmusic.notification; from: com.dingmouren.dingdingmusic.service to: com.dingmouren.dingdingmusic.bean; from: com.dingmouren.dingdingmusic.service to: com.dingmouren.dingdingmusic.receiver; from: com.dingmouren.dingdingmusic.service to: com.dingmouren.dingdingmusic; from: com.dingmouren.dingdingmusic.service to: com.dingmouren.dingdingmusic.utils.
DingDingMusic-master,com.dingmouren.greendao,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DaoSession; MusicBeanDao; DaoMaster; OpenHelper; DevOpenHelper]; [Properties]. LCC (Lack of Component Cohesion) = 0.33
DingDingMusic-master,com.dingmouren.dingdingmusic.ui.localmusic,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LocalMusicPresenter; LocalMusicConstract; LocalMusicActivity; MyHandler; View; LocalMusicAdapter; ViewHolder; OnItemClickListener]; [Presenter]. LCC (Lack of Component Cohesion) = 0.22
DingDingMusic-master,com.dingmouren.dingdingmusic.ui.volkslied,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [VolksliedPresenter; VolksliedConstract; VolksliedActivity; MyHandler; MyRunnbale; VolksliedAdapter; ViewHolder; View; OnItemClickListener]; [Presenter]. LCC (Lack of Component Cohesion) = 0.2
DingDingMusic-master,com.dingmouren.dingdingmusic.ui.search,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dingmouren.dingdingmusic.ui.search; com.dingmouren.dingdingmusic.listener
DingDingMusic-master,com.dingmouren.dingdingmusic.ui.search,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SearchPresenter; SearchConstract; SearchActivity; View; SearchAdapter; ViewHolder; OnItemClickListener]; [Presenter]. LCC (Lack of Component Cohesion) = 0.25
DingDingMusic-master,com.dingmouren.dingdingmusic.ui.rock,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RockAdapter; ViewHolder; RockActivity; MyHandler; MyRunnbale; RockConstract; View; OnItemClickListener; RockPresenter]; [Presenter]. LCC (Lack of Component Cohesion) = 0.2
DingDingMusic-master,com.dingmouren.dingdingmusic.ui.jk,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [JKPresenter; JKConstract; JKActivity; MyHandler; MyRunnbale; JKAdapter; ViewHolder; View; OnItemClickListener]; [Presenter]. LCC (Lack of Component Cohesion) = 0.2
DingDingMusic-master,com.dingmouren.dingdingmusic.ui.musicplay,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dingmouren.dingdingmusic.ui.musicplay; com.dingmouren.dingdingmusic.listener
